complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
64 0.426 1.958 -68.451932 309.816 -61.6192 -24.1992 -18.2939 2844.08 it0 4huq-TM-B 11 Bound
65 11.975 27.621 25.712055 4357.38 86.0715 7.14934 -13.346 1252.58 it0 4huq-TM-B 3452 Bound
66 8.366 26.041 41.939599 4994.08 93.9479 -1.08999 3.97791 1182.86 it0 4huq-TM-B 5979 Bound
67 15.451 50.717 25.79609 4067.38 105.909 4.26015 -7.46825 1272.87 it0 4huq-TM-B 3464 Bound
68 11.087 33.420 67.29212 6267.78 72.381 3.49982 9.77485 938.416 it0 4huq-TM-B 8807 Bound
69 8.832 20.479 75.51361 7314.1 270.038 -2.58366 11.7494 949.351 it0 4huq-TM-B 9396 Bound
70 17.980 46.096 24.4044 3720.27 174.281 -7.1743 4.25689 1162.37 it0 4huq-TM-B 3199 Bound
71 11.147 33.451 76.443253 7095.73 81.3463 3.3406 10.791 945.911 it0 4huq-TM-B 9449 Bound
72 5.513 16.744 27.397044 4481.66 97.9414 -9.15514 -1.83827 740.556 it0 4huq-TM-B 3762 Bound
73 16.749 49.776 44.39998 5723.62 127.651 2.98827 -5.9601 1114.09 it0 4huq-TM-B 6270 Bound
74 15.432 32.840 75.2794 7298.26 178.326 4.50687 3.96308 795.641 it0 4huq-TM-B 9380 Bound
75 14.175 44.171 44.551171 4365.83 45.6441 4.3017 6.03783 990.31 it0 4huq-TM-B 6287 Bound
76 17.621 44.439 33.65301 4314.27 171.683 -9.17402 9.2184 1125.09 it0 4huq-TM-B 4849 Bound
77 11.090 34.675 90.38187 7033.44 103.767 11.9225 17.1991 1011.18 it0 4huq-TM-B 9899 Bound
78 14.037 46.569 69.569097 6275.89 65.2097 7.78672 7.71943 934.805 it0 4huq-TM-B 8979 Bound
79 13.549 47.502 60.099819 5191.88 70.2729 7.3052 8.93654 876.345 it0 4huq-TM-B 8125 Bound
80 11.086 33.654 75.151408 6832.95 82.0778 3.46183 12.6043 1006.5 it0 4huq-TM-B 9374 Bound
81 8.027 28.541 46.4248 6594.74 118.268 -7.99246 -4.4845 822.832 it0 4huq-TM-B 6489 Bound
82 15.552 31.589 55.44058 6004.49 113.956 -3.18481 5.73758 829.665 it0 4huq-TM-B 7584 Bound
83 11.558 35.246 13.218056 3322.86 102.878 -6.01752 0.159796 1518.16 it0 4huq-TM-B 1290 Bound
84 10.301 23.547 46.90041 6274.86 107.91 7.57741 -12.281 1222.37 it0 4huq-TM-B 6556 Bound
85 6.395 23.934 15.87634576 3330.37 134.731 -5.85874 -2.272424E-02 1289.32 it0 4huq-TM-B 1660 Bound
86 5.813 12.914 24.7831 4589.32 113.893 -9.96586 -3.58502 869.815 it0 4huq-TM-B 3287 Bound
87 6.243 15.348 20.23104 3918.91 152.726 -10.3479 -1.19498 894.244 it0 4huq-TM-B 2423 Bound
88 13.553 47.747 64.327487 5649.66 66.4657 7.34305 9.02886 920.568 it0 4huq-TM-B 8555 Bound
89 11.335 35.850 48.456265 4957.81 86.6365 4.22971 5.22649 1144.44 it0 4huq-TM-B 6735 Bound
90 16.900 51.633 31.509423 4717.29 73.8373 -7.03382 1.01867 1038.67 it0 4huq-TM-B 4477 Bound
91 6.125 13.795 24.366921 4256.58 142.08 -10.3597 0.954921 1021.49 it0 4huq-TM-B 3194 Bound
92 0.404 1.679 -68.798296 265.033 -60.4826 -23.9234 -18.222 2869.84 it0 4huq-TM-B 8 Bound
93 13.556 33.648 27.257122 4855.32 84.7902 -2.43172 -4.02636 1568.59 it0 4huq-TM-B 3736 Bound
94 16.791 49.640 31.67721 4854.31 112.359 3.04452 -10.0999 1093.41 it0 4huq-TM-B 4502 Bound
95 10.880 26.405 -9.836288 2211.86 89.3522 -9.93401 -9.068 1384.64 it0 4huq-TM-B 147 Bound
96 16.986 44.827 10.36794 2968.34 137.861 -12.8066 5.95133 1383.88 it0 4huq-TM-B 975 Bound
97 1.732 4.466 -38.11695 777.666 196.509 -16.9013 -11.8526 1910.48 it0 4huq-TM-B 28 Bound
98 7.008 18.938 64.65959 7197.54 158.131 -1.31655 -1.05959 652.098 it0 4huq-TM-B 8590 Bound
99 15.676 33.256 48.81403 4921.79 107.147 3.32786 2.59792 740.112 it0 4huq-TM-B 6780 Bound
100 10.843 34.679 29.48035 4512.42 131.045 -6.85986 3.98956 1408.4 it0 4huq-TM-B 4142 Bound
101 15.578 36.628 43.204112 5078.08 108.792 2.6804 0.183992 1152.9 it0 4huq-TM-B 6126 Bound
102 11.236 29.950 2.926513 2878.62 82.0473 2.21844 -12.9255 1597.31 it0 4huq-TM-B 488 Bound
103 17.407 45.669 11.1261 3140.59 180.302 -13.4013 5.99148 1467.3 it0 4huq-TM-B 1055 Bound
104 5.214 17.183 32.94694 5172.49 127.983 -5.51902 -3.97627 1056.25 it0 4huq-TM-B 4724 Bound
105 17.431 52.297 20.704737 4625.97 82.6997 -7.91516 -7.0668 1140 it0 4huq-TM-B 2513 Bound
106 10.424 33.814 58.763455 6134.09 54.7235 4.25371 3.26471 1064.31 it0 4huq-TM-B 7971 Bound
107 6.127 13.891 23.868648 4219.85 142.308 -10.2976 0.617568 1007.29 it0 4huq-TM-B 3097 Bound
108 17.968 46.081 32.21683 4366.83 181.855 -7.46965 5.96223 1176.26 it0 4huq-TM-B 4592 Bound
109 10.183 34.983 40.029884 6158.2 88.5564 -7.54875 -7.29394 759.499 it0 4huq-TM-B 5738 Bound
110 10.514 32.367 84.15241 7539.41 103.66 6.47445 10.1174 887.014 it0 4huq-TM-B 9776 Bound
111 17.692 33.722 25.787764 3558.98 68.6704 -10.7308 8.924 868.194 it0 4huq-TM-B 3462 Bound
112 4.956 20.796 30.41795 4380.08 111.273 -8.97502 5.52534 1104.59 it0 4huq-TM-B 4305 Bound
113 11.031 35.043 71.131155 5474.3 93.5525 11.5273 13.5563 963.097 it0 4huq-TM-B 9108 Bound
114 10.441 33.247 93.68311 7882.2 121.31 6.86937 15.6697 889.106 it0 4huq-TM-B 9943 Bound
115 17.420 52.590 15.81381 4629.41 117.586 -7.70835 -11.2141 1273.37 it0 4huq-TM-B 1651 Bound
116 12.691 43.680 69.81768 6081.83 132.653 6.52465 12.9428 1179.46 it0 4huq-TM-B 9002 Bound
117 15.409 40.446 60.330579 6147.81 90.2389 4.41227 4.03792 1050.01 it0 4huq-TM-B 8149 Bound
118 11.129 33.360 77.010392 7296.32 87.0822 3.60298 9.32967 975.628 it0 4huq-TM-B 9481 Bound
119 7.987 28.249 14.480696 3384.72 76.4966 -8.14163 -3.60267 838.717 it0 4huq-TM-B 1467 Bound
120 16.696 50.003 21.60227 3629.41 100.086 2.80394 -7.41883 1107.78 it0 4huq-TM-B 2689 Bound
121 5.481 21.755 11.60028995 2752.58 367.827 -4.55051 -1.667005E-02 1503.66 it0 4huq-TM-B 1099 Bound
122 13.124 28.181 55.27459 5783.35 242.908 -1.14499 11.0143 1485.73 it0 4huq-TM-B 7558 Bound
123 17.816 50.516 24.82405 4333.91 114.32 -4.53193 -5.62818 949.814 it0 4huq-TM-B 3294 Bound
124 11.091 35.462 75.064598 5930.12 70.5188 10.7325 13.4371 911.139 it0 4huq-TM-B 9365 Bound
125 5.220 22.706 8.087726 2380.62 111.661 0.188946 -2.31563 1470.84 it0 4huq-TM-B 776 Bound
126 11.351 28.655 63.416074 5351.9 91.2524 4.68293 12.3396 803.798 it0 4huq-TM-B 8455 Bound
127 13.668 46.961 61.584391 5250.04 68.4081 7.55789 9.89885 905.683 it0 4huq-TM-B 8270 Bound
128 10.595 32.841 86.227451 7699.82 97.2901 6.49662 10.7864 902.667 it0 4huq-TM-B 9833 Bound
129 15.470 32.672 46.05291 4628.81 82.983 3.83791 2.59527 749.82 it0 4huq-TM-B 6449 Bound
130 13.601 47.322 82.968654 7673.66 91.2044 7.66612 6.98437 933.048 it0 4huq-TM-B 9740 Bound
131 16.798 49.646 21.723722 3801.81 75.0212 3.04982 -9.68081 1041.36 it0 4huq-TM-B 2712 Bound
132 17.833 40.646 29.460351 4913.67 185.051 -6.55854 -0.962319 1400.6 it0 4huq-TM-B 4136 Bound
133 10.283 33.134 48.83896272 5436.84 73.4459 4.3109 -7.519628E-02 1049.96 it0 4huq-TM-B 6787 Bound
134 17.409 52.467 6.86667 3326.81 41.502 -7.46927 -8.16038 1118.68 it0 4huq-TM-B 682 Bound
135 10.493 32.793 84.80474 7481.18 108.462 6.61955 11.3842 909.543 it0 4huq-TM-B 9793 Bound
136 10.593 32.097 58.861279 4856.56 55.2709 6.14789 12.1953 860.022 it0 4huq-TM-B 7987 Bound
137 8.026 22.673 32.46801 4229.91 59.411 -13.6151 16.3292 1313.93 it0 4huq-TM-B 4652 Bound
138 7.578 24.188 19.115172 4328.53 77.8522 2.90085 -16.3924 1145.71 it0 4huq-TM-B 2222 Bound
139 4.835 19.809 24.226835 4893.38 98.0525 -3.51738 -12.677 949.311 it0 4huq-TM-B 3162 Bound
140 6.100 13.765 33.23489 5131.85 150.652 -10.2902 0.66204 996.197 it0 4huq-TM-B 4771 Bound
141 13.600 47.359 66.662883 5912.91 63.6413 7.47685 8.41614 899.562 it0 4huq-TM-B 8753 Bound
142 11.119 31.667 61.3438 6933.58 202.215 -5.06008 3.29537 824.944 it0 4huq-TM-B 8249 Bound
143 17.779 42.288 53.14906 5805.49 180.739 -2.85298 1.8573 571.755 it0 4huq-TM-B 7306 Bound
144 15.475 50.583 32.38555 4715.12 126.141 4.14426 -7.46902 1270.23 it0 4huq-TM-B 4631 Bound
145 4.131 16.513 17.719102 3480.08 39.3742 -7.97223 3.27189 1277.51 it0 4huq-TM-B 1962 Bound
146 17.438 51.930 27.81196 5442.56 122.579 -7.97021 -8.63532 1123.39 it0 4huq-TM-B 3838 Bound
147 12.834 34.089 -1.821801 3750.49 180.965 0.498749 -27.776 1385.91 it0 4huq-TM-B 327 Bound
148 10.817 34.005 83.63966 7487.98 126.504 -5.27412 20.835 806.606 it0 4huq-TM-B 9764 Bound
149 14.733 32.211 35.26641 4854.58 161.424 -1.68199 -2.49644 1071.52 it0 4huq-TM-B 5095 Bound
150 14.711 42.003 14.83849 3042.4 107.504 -12.029 4.97414 960.569 it0 4huq-TM-B 1511 Bound
151 15.451 50.777 31.37035 4474.71 122.608 4.2801 -6.07443 1280.85 it0 4huq-TM-B 4447 Bound
152 14.124 44.310 37.467991 3569.32 49.4551 4.84678 6.36185 992.839 it0 4huq-TM-B 5406 Bound
153 5.875 13.010 24.79456 4607.21 139.79 -10.1613 -3.29729 921.685 it0 4huq-TM-B 3289 Bound
154 11.028 36.350 82.4364 6542.94 121.31 12.3744 12.7979 937.84 it0 4huq-TM-B 9716 Bound
155 8.653 27.565 39.76722 5195.75 100.442 -13.1012 12.0695 1216.3 it0 4huq-TM-B 5703 Bound
156 13.280 28.229 68.779476 6278.04 99.5186 4.6915 8.57504 826.265 it0 4huq-TM-B 8926 Bound
157 5.851 12.954 23.29082 4358.83 119.285 -10.0993 -2.43939 895.164 it0 4huq-TM-B 3005 Bound
158 17.475 51.646 15.870605 4193.15 86.0115 -7.52337 -7.97034 1142.73 it0 4huq-TM-B 1659 Bound
159 13.642 47.086 67.171668 6152.01 68.3338 7.65576 6.31101 899.854 it0 4huq-TM-B 8793 Bound
160 17.446 52.106 4.432704 3361.54 53.7634 -7.47183 -10.9233 1132.52 it0 4huq-TM-B 557 Bound
161 16.417 37.927 22.62788 2725.77 233.773 1.96746 6.73289 1566.79 it0 4huq-TM-B 2873 Bound
162 17.480 51.597 22.6862 4941.19 104.139 -7.60312 -8.83817 1132.58 it0 4huq-TM-B 2885 Bound
163 10.028 20.046 35.487584 5134.67 71.6954 -9.30983 4.51916 1178.54 it0 4huq-TM-B 5136 Bound
164 15.363 53.345 1.197762 3594.26 69.6142 -2.62248 -20.5426 1227.59 it0 4huq-TM-B 421 Bound
165 9.682 22.845 -8.230503 1812.79 47.5387 -5.98209 -3.2183 1763.34 it0 4huq-TM-B 173 Bound
166 4.005 15.703 23.45402 4104.99 151.397 -11.325 2.37025 1015.51 it0 4huq-TM-B 3039 Bound
167 7.541 18.409 7.29207 3174.92 146.332 3.44965 -14.6623 1470.78 it0 4huq-TM-B 718 Bound
168 13.023 37.896 0.16847 3315.15 118.544 3.60203 -24.2985 1347.2 it0 4huq-TM-B 385 Bound
169 12.066 35.707 45.087774 4942.12 95.0403 3.72208 -0.808389 819.752 it0 4huq-TM-B 6337 Bound
170 17.635 44.400 30.64797 4110.43 166.414 -8.9715 8.12783 1127.68 it0 4huq-TM-B 4346 Bound
171 16.905 40.394 52.71918 5062.46 180.152 5.65146 2.51448 787.288 it0 4huq-TM-B 7254 Bound
172 16.087 43.254 13.68055 2864.29 114.181 -8.24764 2.59888 1045.54 it0 4huq-TM-B 1350 Bound
173 7.993 27.990 29.022366 4851.68 71.2196 -8.00382 -4.64815 755.466 it0 4huq-TM-B 4051 Bound
174 18.218 45.632 24.118519 3673.34 229.054 0.399239 -3.63906 1166.56 it0 4huq-TM-B 3142 Bound
175 10.477 32.698 66.985932 5902.14 69.5012 6.67723 9.22778 863.549 it0 4huq-TM-B 8773 Bound
176 8.734 20.923 68.21277 6818.77 186.043 -3.19531 10.0692 870.925 it0 4huq-TM-B 8887 Bound
177 16.855 41.012 38.138511 4011.68 86.3199 0.809932 2.9231 657.452 it0 4huq-TM-B 5508 Bound
178 15.443 35.037 56.64665 5351.79 97.261 2.07184 8.28104 819.674 it0 4huq-TM-B 7738 Bound
179 13.113 30.432 31.063022 4356 99.333 0.449132 -3.32854 1061.09 it0 4huq-TM-B 4406 Bound
180 7.945 27.610 40.18826 5878.85 111.798 -8.17873 -3.51805 802.144 it0 4huq-TM-B 5761 Bound
181 15.518 31.540 60.12035 6569.68 136.301 -2.4263 3.49598 800.914 it0 4huq-TM-B 8131 Bound
182 11.137 33.476 76.977191 7440.99 94.7031 3.42536 8.2369 1004.2 it0 4huq-TM-B 9479 Bound
183 8.046 31.673 35.209887 5140.26 152.666 -6.26026 -0.128213 1133.09 it0 4huq-TM-B 5086 Bound
184 11.544 31.266 52.23275 5707.52 107.281 2.70303 1.50911 1012.74 it0 4huq-TM-B 7200 Bound
185 17.395 52.708 6.205641 3522.39 81.9831 -7.40567 -9.85982 1257.26 it0 4huq-TM-B 641 Bound
186 5.325 18.669 18.453685 3569.95 102.351 -8.70854 0.913915 1047.47 it0 4huq-TM-B 2105 Bound
187 10.325 33.309 62.49333317 6807.1 85.8945 4.19476 -6.927183E-02 1056.21 it0 4huq-TM-B 8376 Bound
188 14.001 46.263 71.515432 6241.12 82.9742 8.01699 10.426 1016.85 it0 4huq-TM-B 9133 Bound
189 9.311 24.020 12.279626 4052.15 143.706 0.477966 -16.6039 1355.3 it0 4huq-TM-B 1166 Bound
190 3.993 15.654 25.5366 4018.43 173.19 -11.5976 4.92578 970.778 it0 4huq-TM-B 3422 Bound
191 17.433 51.929 16.6812 4491.12 100.612 -7.67847 -9.94665 1161.1 it0 4huq-TM-B 1809 Bound
192 6.674 18.837 74.623809 7622.51 127.713 3.24257 -0.500081 562.091 it0 4huq-TM-B 9341 Bound
193 12.466 25.855 49.97365 4793.73 103.366 4.52371 7.20178 1072.28 it0 4huq-TM-B 6920 Bound
194 10.224 27.572 50.72404 6181.98 171.256 -4.24306 -1.59781 696.745 it0 4huq-TM-B 7023 Bound
195 17.379 52.524 21.81496 5187.95 132.428 -7.50062 -10.8155 1307.27 it0 4huq-TM-B 2730 Bound
196 6.452 16.979 35.014206 3220.96 68.2526 -1.17622 15.5765 1227.82 it0 4huq-TM-B 5056 Bound
197 16.756 49.786 29.386942 4511.71 99.8702 3.03346 -9.26052 1050.18 it0 4huq-TM-B 4124 Bound
198 14.119 44.332 63.744874 5774.99 65.0514 5.06256 10.2412 995.93 it0 4huq-TM-B 8493 Bound
199 7.157 28.181 50.24968 6593.71 87.3329 -0.734519 -5.18093 1064.53 it0 4huq-TM-B 6953 Bound
200 16.778 49.723 34.653195 5029.91 93.6925 3.01893 -8.61156 1099.02 it0 4huq-TM-B 5009 Bound
201 13.562 47.353 77.979457 7049.41 98.7027 7.64836 8.23403 938.406 it0 4huq-TM-B 9528 Bound
202 5.472 16.233 25.76221 4652.37 113.102 -5.3348 -3.84191 1271.58 it0 4huq-TM-B 3460 Bound
203 17.426 52.157 17.535047 4719.91 80.6407 -7.72146 -11.2227 1152.63 it0 4huq-TM-B 1929 Bound
204 17.043 46.009 5.03736 3367.76 102.415 -9.79509 -3.843 1602.63 it0 4huq-TM-B 580 Bound
205 13.412 48.363 67.257541 5939.78 94.8121 6.66839 8.68437 844.114 it0 4huq-TM-B 8801 Bound
206 15.304 34.754 67.11636 6146.53 159.052 3.96266 7.84995 775.207 it0 4huq-TM-B 8785 Bound
207 5.175 20.820 12.692157 3668.83 78.7397 -2.34664 -12.3324 1010.45 it0 4huq-TM-B 1218 Bound
208 12.878 33.858 -9.639433 2431.19 109.576 0.323907 -22.4585 1291.25 it0 4huq-TM-B 151 Bound
209 6.349 23.720 22.461586 3926 166.449 -5.26095 0.264746 1346.67 it0 4huq-TM-B 2840 Bound
210 15.934 38.654 23.05558 4769.44 152.378 -7.57899 -10.3452 823.841 it0 4huq-TM-B 2960 Bound
211 8.607 20.454 55.98941 5412.8 154.681 -2.6936 11.3633 835.51 it0 4huq-TM-B 7652 Bound
212 15.594 31.635 41.854937 4504.24 89.1627 -2.31714 6.62586 838.781 it0 4huq-TM-B 5973 Bound
213 9.099 27.238 3.852848 3392.44 61.2807 0.113041 -19.4324 1136.5 it0 4huq-TM-B 536 Bound
214 10.303 23.828 38.253217 4846.83 59.7797 6.97092 -6.7628 1102.1 it0 4huq-TM-B 5527 Bound
215 12.835 32.146 34.532193 4610.64 190.01 -6.17803 0.938683 823.496 it0 4huq-TM-B 4994 Bound
216 17.422 45.628 15.07429 3753.42 164.939 -13.7085 4.4906 1489.14 it0 4huq-TM-B 1546 Bound
217 16.247 47.636 75.99881 7996.41 162.701 -0.8604 3.70969 844.159 it0 4huq-TM-B 9419 Bound
218 14.074 46.457 55.65106 4752.18 67.29 7.66662 9.54813 975.839 it0 4huq-TM-B 7608 Bound
219 10.218 35.684 17.888834 3847.28 41.4714 -7.14439 -6.29286 756.143 it0 4huq-TM-B 1992 Bound
220 17.938 41.282 64.39557 6420.14 192.723 -3.0262 7.59344 630.03 it0 4huq-TM-B 8562 Bound
221 17.800 50.670 32.74043 4716.06 110.303 -4.33203 -1.54507 964.61 it0 4huq-TM-B 4699 Bound
222 6.266 16.394 -6.900205 3568.62 67.9165 -5.38467 -20.6037 1727.72 it0 4huq-TM-B 194 Bound
223 12.164 36.597 55.15221 5726.93 114.393 3.97109 1.69623 892.834 it0 4huq-TM-B 7552 Bound
224 6.050 14.565 23.13213 4593.67 123.856 -9.68639 -5.02829 932.845 it0 4huq-TM-B 2977 Bound
225 11.010 36.177 76.33109 5457.64 102.054 12.5246 17.8263 961.675 it0 4huq-TM-B 9442 Bound
226 8.689 22.298 -18.181081 2777.41 98.5469 -8.78225 -20.1609 1799.75 it0 4huq-TM-B 60 Bound
227 15.436 50.308 33.76602 4617.73 133.646 4.18258 -5.74322 1218.71 it0 4huq-TM-B 4872 Bound
228 4.297 17.458 32.30755 4098.18 124.328 1.24355 3.12522 1428.63 it0 4huq-TM-B 4613 Bound
229 13.631 39.478 48.67137 5110.49 92.0532 -0.467492 5.57774 846.431 it0 4huq-TM-B 6759 Bound
230 12.848 33.946 2.107203 3972.4 167.108 0.271623 -25.7933 1376.62 it0 4huq-TM-B 453 Bound
231 8.588 24.108 66.43766 6637.24 101.482 1.9247 3.78468 665.894 it0 4huq-TM-B 8735 Bound
232 16.735 49.866 19.779416 3568.01 89.6176 2.93018 -8.55364 1117.34 it0 4huq-TM-B 2346 Bound
233 17.003 41.278 55.018966 5361.75 97.8256 1.00294 6.14548 672.521 it0 4huq-TM-B 7532 Bound
234 16.104 44.265 24.06457 4190.21 108.468 -7.72799 1.02728 1222.15 it0 4huq-TM-B 3130 Bound
235 10.670 31.572 41.121723 3308.82 53.0813 5.62261 10.9244 904.43 it0 4huq-TM-B 5881 Bound
236 10.438 33.755 40.919083 4305.84 60.7673 4.36058 3.46143 1056.9 it0 4huq-TM-B 5862 Bound
