complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
33 29.257 75.443 933.26747 40594.5 54220.9 -7.00916 5.29263 1317 it0 4q35 7292 Hard
34 31.223 76.143 853.74391 38709 46460.5 2.18051 16.1042 1623.58 it0 4q35 5997 Hard
35 29.453 74.946 788.70264 36885.2 41607.9 10.7673 6.09544 1309.11 it0 4q35 4640 Hard
36 28.779 71.598 912.01398 39841.9 50297.5 7.09468 22.6572 1913.19 it0 4q35 6989 Hard
37 30.596 74.582 906.23709 28650.5 62554.2 4.74725 8.76994 1932.71 it0 4q35 6909 Hard
38 28.082 67.589 779.14418 43281.6 32818.3 2.05568 35.7344 1964.49 it0 4q35 4451 Hard
39 28.712 72.849 896.38372 50625.1 40583 -11.5179 8.55362 1273.3 it0 4q35 6757 Hard
40 27.804 70.213 685.34162 39139.7 29000 2.81732 12.6337 1150.64 it0 4q35 2378 Hard
41 23.485 61.498 793.638 46779 29594.6 17.5449 29.1094 1675.23 it0 4q35 4763 Hard
42 24.364 58.213 598.6702 32123.5 27377.7 7.6246 13.4402 1740.66 it0 4q35 750 Hard
43 30.471 75.637 914.35641 42799.2 49230.2 -6.83359 15.3836 1448.76 it0 4q35 7023 Hard
44 27.314 66.415 784.831 35479 40296.7 15.8841 31.2057 2001.58 it0 4q35 4569 Hard
45 24.657 64.731 597.47106 38703.6 24743 -1.71654 -20.896 1438.24 it0 4q35 736 Hard
46 27.221 67.568 1003.49049 36749.4 63496.4 -2.50161 18.2827 1474.86 it0 4q35 8091 Hard
47 31.472 76.491 928.750822 46114.1 46312.3 -0.518178 18.1605 1315.55 it0 4q35 7228 Hard
48 26.950 66.791 1070.80973 35081.2 70472.3 6.72293 23.2838 1473.2 it0 4q35 8650 Hard
49 30.416 72.683 714.21248 31324.8 40677.3 -1.80362 12.9574 1696.23 it0 4q35 3006 Hard
50 30.954 76.120 656.55454 32397.2 34492.8 -6.67536 10.3089 1597.9 it0 4q35 1741 Hard
51 28.762 69.636 543.235924 32192.2 22940.5 0.574624 8.5972 1726.29 it0 4q35 220 Hard
52 26.318 66.173 1022.0826 47860.4 56312.9 -14.3193 11.229 1656.01 it0 4q35 8251 Hard
53 30.559 74.726 969.377144 41567 55382.4 -0.499156 14.57 1418.77 it0 4q35 7759 Hard
54 31.566 78.471 710.535798 43706.7 28393.2 -0.249752 2.23185 1244.53 it0 4q35 2930 Hard
55 27.230 66.241 656.78581 37785 28056.6 -1.60549 17.2397 1726.44 it0 4q35 1750 Hard
56 25.195 60.985 505.0803 29821 23774.3 -19.5359 11.7668 2310.36 it0 4q35 71 Hard
57 25.979 62.026 619.0991 36937.4 20364.8 20.8071 46.2296 2095.96 it0 4q35 1070 Hard
58 25.170 63.139 667.98196 40109.4 27759.7 -6.10834 10.1149 1471.56 it0 4q35 2001 Hard
59 30.800 77.437 783.43232 47212.5 31608.6 -5.25208 12.8496 1237.62 it0 4q35 4539 Hard
60 31.987 77.852 730.1382 44584.3 30019.2 -20.6055 17.1182 1240.95 it0 4q35 3367 Hard
61 29.810 77.092 740.46935 50645.5 24419.7 -13.928 12.0822 833.685 it0 4q35 3563 Hard
62 29.843 76.030 740.0773 46219 28447.2 -2.01176 7.50546 1207.84 it0 4q35 3554 Hard
63 25.317 66.227 750.7537 40369.2 32310.3 11.6607 28.5813 1628.33 it0 4q35 3770 Hard
64 30.930 73.994 933.86034 44538.8 48943.6 -6.75156 17.7974 1200.95 it0 4q35 7297 Hard
65 27.972 72.809 602.5133 38386.6 20456.3 10.1129 17.7125 1374.11 it0 4q35 799 Hard
66 23.053 54.034 530.5171 26645.1 30630.7 -12.6478 -2.8285 2676.46 it0 4q35 159 Hard
67 29.523 71.591 1360.9275 39766.6 97648.1 -18.8701 19.7857 1413.51 it0 4q35 9591 Hard
68 25.577 62.077 758.33622 33460.4 41247.4 -1.45328 39.7533 2704.18 it0 4q35 3952 Hard
69 29.810 77.112 871.73619 49907.9 38273.8 1.97972 -2.56598 949.455 it0 4q35 6306 Hard
70 23.935 55.028 956.41459 43541.1 54589.9 -14.521 3.59659 1397.1 it0 4q35 7602 Hard
71 27.674 68.995 572.67603 33044.1 23986.1 -5.69437 23.5496 1548.12 it0 4q35 447 Hard
72 29.374 74.783 907.20045 49743.2 41445.7 -4.99685 14.1023 1379.4 it0 4q35 6920 Hard
73 30.620 73.926 901.43892 39740.8 50498.3 -8.11998 24.4587 1729.08 it0 4q35 6841 Hard
74 24.749 60.096 786.8187 39305.1 36540.8 17.752 32.5854 2197.77 it0 4q35 4601 Hard
75 30.643 76.911 799.55817 47469.7 33207.1 -8.56683 11.9824 1062.54 it0 4q35 4891 Hard
76 29.252 75.512 975.84794 51811.4 47568.2 -7.05923 2.07737 1296.62 it0 4q35 7833 Hard
77 28.858 74.957 799.53073 47169.7 33405.3 -7.66177 10.059 861.65 it0 4q35 4889 Hard
78 29.699 72.781 970.09911 44659.4 51916 4.98901 16.2805 1692.44 it0 4q35 7772 Hard
79 25.405 61.455 594.615 28198.8 27791.4 23.2717 33.8357 2239.44 it0 4q35 685 Hard
80 26.769 68.027 620.86845 33524.4 29477.1 -2.95815 13.3732 1956.16 it0 4q35 1097 Hard
81 27.203 65.340 745.41348 39157.9 34856.3 1.61178 22.248 1858.83 it0 4q35 3645 Hard
82 28.857 74.851 941.6266 55988.6 40512.4 -24.3551 12.369 1139.73 it0 4q35 7419 Hard
83 28.305 71.496 872.41132 46844.9 40048.2 -1.45888 20.3299 1539.07 it0 4q35 6319 Hard
84 24.317 57.660 597.3481 35477.3 26468.9 -23.5405 19.0206 1759.4 it0 4q35 733 Hard
85 22.483 58.991 617.11378 35093.5 27484.8 -4.62751 6.40959 1045.13 it0 4q35 1037 Hard
86 26.655 65.767 690.604334 37860.5 30290.3 -0.155366 24.7585 1550.68 it0 4q35 2502 Hard
87 31.493 76.556 838.227735 43210.3 40414.1 -0.898665 15.7582 1287.58 it0 4q35 5686 Hard
88 25.889 61.313 665.3531 29947.3 32106.4 28.43 41.7764 2539.03 it0 4q35 1941 Hard
89 28.659 68.763 631.2141 30495 33378.2 -12.2099 23.5607 1886.87 it0 4q35 1291 Hard
90 25.093 66.036 1274.3656 37234.7 87151.5 17.1936 27.9462 1463.62 it0 4q35 9441 Hard
91 28.668 71.202 826.70905 39304.8 43104 3.84635 16.7603 1798.56 it0 4q35 5445 Hard
92 29.914 76.782 719.09275 42258.6 29254.8 1.85355 13.3913 1128.61 it0 4q35 3106 Hard
93 28.242 71.515 756.88245 45071.8 30966.3 -8.19415 16.4903 1179.47 it0 4q35 3914 Hard
94 28.748 74.671 879.46336 62136.4 26678.4 -9.50548 9.79598 897.514 it0 4q35 6439 Hard
95 25.515 66.992 794.4553 31732.7 45688 9.6197 25.2532 1462.46 it0 4q35 4783 Hard
96 27.623 66.914 631.811 33414 30351.8 -11.971 23.558 1743.4 it0 4q35 1302 Hard
97 25.454 64.523 651.3838 32156.8 34039.7 -2.0307 12.8113 2136.18 it0 4q35 1649 Hard
98 24.389 58.257 725.60788 40119.1 31852.9 7.68328 16.1049 1790.03 it0 4q35 3266 Hard
99 24.751 59.254 525.58149 27824.4 26250.8 -2.63584 6.15613 1869.08 it0 4q35 138 Hard
100 20.013 50.882 587.13833 31337.5 27807.4 7.19798 8.99665 2050.53 it0 4q35 587 Hard
101 30.477 75.608 1045.21048 49484.1 55765.7 -7.01672 14.0694 1434.02 it0 4q35 8469 Hard
102 28.199 69.903 1065.90473 42235.8 62982.2 9.59423 23.4214 1929.09 it0 4q35 8617 Hard
103 27.817 72.479 739.5646 47592.1 24917.5 10.9947 17.3026 1382.87 it0 4q35 3538 Hard
104 30.621 73.927 902.52273 39199.7 50979.4 -8.00567 26.0912 1735.38 it0 4q35 6855 Hard
105 28.833 74.658 1061.607264 58102.7 48700.7 -0.218446 5.35951 1156.78 it0 4q35 8583 Hard
106 27.926 69.708 791.11097 35367.3 44785.9 -2.93623 10.0859 1757.07 it0 4q35 4696 Hard
107 28.583 74.640 721.00881 44680.8 26225 6.20131 18.9138 1316.43 it0 4q35 3151 Hard
108 25.383 59.590 838.5474 40339.9 41401.7 15.7074 25.5159 2009.19 it0 4q35 5694 Hard
109 21.049 52.074 621.79083 33735.3 32946.3 5.01433 -26.7258 2331.37 it0 4q35 1116 Hard
110 30.156 75.589 964.31943 48363.7 49092.2 -5.25767 10.4408 1542.27 it0 4q35 7692 Hard
111 29.879 72.987 725.183666 37726.6 35130.6 0.613266 12.1913 1619.29 it0 4q35 3259 Hard
112 18.373 41.533 545.23768 33658 23961 8.23498 -16.5544 2263.29 it0 4q35 239 Hard
113 31.070 76.888 902.11048 41737.7 48315.7 2.44718 13.315 1418.57 it0 4q35 6850 Hard
114 28.680 74.530 888.585 56022.9 33419.7 -3.919 10.0456 1196.76 it0 4q35 6610 Hard
115 25.599 65.271 1094.5318 36182 70943.3 18.4599 24.0146 1919.57 it0 4q35 8784 Hard
116 30.958 74.605 895.51818 40612.9 49960.9 -8.32702 13.8992 1579.2 it0 4q35 6742 Hard
117 27.022 70.779 938.1608 48374.4 44372.8 10.2903 16.8334 1643.49 it0 4q35 7378 Hard
118 27.435 71.742 883.45229 63626 28533.7 -3.73151 -23.7584 1065.48 it0 4q35 6506 Hard
119 30.918 75.237 613.9503 30891.8 31371.8 -5.2924 13.4301 1682.34 it0 4q35 978 Hard
120 29.996 77.088 918.78154 47382.6 44193.6 11.7552 4.50984 1324.55 it0 4q35 7095 Hard
121 26.101 65.307 678.51946 39374 27957.2 2.86956 13.1329 1079.5 it0 4q35 2249 Hard
122 18.590 41.776 922.060981 38827.7 55514 -0.691069 -2.39985 1826.51 it0 4q35 7132 Hard
123 30.625 75.206 674.716833 41720.9 26752.4 -0.363017 3.19765 1285.08 it0 4q35 2158 Hard
124 30.086 75.182 845.8207 34877.4 51109.7 -11.8761 10.8742 1304.84 it0 4q35 5831 Hard
125 20.455 52.304 576.00607 30625.3 26430.8 7.90537 18.2086 2066.89 it0 4q35 476 Hard
126 22.380 52.961 589.95058 29244.8 32660.4 -3.03566 -4.87736 2118.84 it0 4q35 622 Hard
127 26.736 70.124 878.07984 57595.8 32030.4 -14.0805 5.29458 939.624 it0 4q35 6413 Hard
128 24.993 61.909 547.40404 32804 22850 -5.45306 14.4988 1818.17 it0 4q35 255 Hard
129 26.766 68.476 650.9172 39005.1 23424.8 19.6698 21.193 1424.46 it0 4q35 1637 Hard
130 29.261 75.437 1146.25164 53690.3 62637.5 -7.85254 3.83178 1300.56 it0 4q35 9039 Hard
131 27.507 71.867 726.3413 45181.2 26162.2 13.4507 13.1858 1372.92 it0 4q35 3279 Hard
132 28.087 67.907 662.1867 33482.9 33018.5 -10.0166 29.0952 2190.59 it0 4q35 1868 Hard
133 30.550 74.497 1022.99038 34405.9 68358.3 5.69183 9.22075 1956.42 it0 4q35 8258 Hard
134 28.375 74.048 870.99077 42390 43921.1 4.07947 18.7242 1492.39 it0 4q35 6287 Hard
135 33.549 81.927 857.81655 43221.7 43655.6 1.82657 -4.02773 875.529 it0 4q35 6060 Hard
136 27.100 65.913 701.95489 29742.9 42452.3 -8.13841 3.5732 1543.19 it0 4q35 2752 Hard
137 24.888 64.036 851.4575 29699.5 55848.8 -8.7652 21.8661 1712.64 it0 4q35 5948 Hard
138 30.431 73.830 972.0135 42134.3 53523.1 11.2637 16.0741 1189.83 it0 4q35 7796 Hard
139 28.293 71.466 911.27785 48852 41491.9 -1.37865 24.6385 1542.1 it0 4q35 6976 Hard
140 29.540 72.223 1530.17247 34291.9 118466 2.05541 10.0753 953.724 it0 4q35 9756 Hard
141 29.953 77.025 852.71555 43858.4 40892.5 11.9215 6.34995 1306.49 it0 4q35 5972 Hard
142 25.505 64.857 760.9786 33502 39192.6 18.312 30.9701 1524.95 it0 4q35 3999 Hard
143 25.397 61.706 698.84892 41689.1 28620.7 -1.46728 12.1095 1489.13 it0 4q35 2690 Hard
144 28.240 73.366 935.2366 55383.8 40749.9 -25.1053 10.0577 1105.28 it0 4q35 7314 Hard
145 28.305 71.427 677.1908 35306.8 31047.8 10.9177 16.2247 1349.76 it0 4q35 2219 Hard
146 28.177 70.007 965.63147 45434.8 50300 -3.07733 27.5652 1620.44 it0 4q35 7711 Hard
147 22.454 57.361 706.04066672 34929.7 33605.4 5.136672E-02 40.1888 1955.05 it0 4q35 2827 Hard
148 28.043 69.455 908.35389 34644.2 57357.2 -4.81593 6.54232 1338.65 it0 4q35 6936 Hard
149 20.837 52.669 833.55529 38507.1 47281.3 -9.97424 5.15023 1950.47 it0 4q35 5583 Hard
150 29.316 73.179 850.82131 40323.2 47000.8 -11.6752 7.68851 1843.2 it0 4q35 5940 Hard
151 30.030 77.144 886.29253 44764.6 43481.6 11.5372 5.27413 1298.08 it0 4q35 6566 Hard
152 29.627 76.630 800.8603 47482.5 33526.6 -11.7738 14.484 1194.09 it0 4q35 4920 Hard
153 27.769 70.040 648.90425 40200.2 24040.9 5.40115 12.2076 1111.55 it0 4q35 1594 Hard
154 30.557 76.996 1495.330186 44073.3 105322 0.509386 14.1958 1332.8 it0 4q35 9723 Hard
155 30.179 74.002 1139.66313 51740.4 63806.7 -5.21501 3.04444 1363.73 it0 4q35 9010 Hard
156 27.797 72.913 1119.9244 50647.1 60243.5 10.99 13.9676 1393.92 it0 4q35 8923 Hard
157 24.145 62.546 644.07691 35875.9 27194.3 9.29771 17.9061 1382.89 it0 4q35 1525 Hard
158 22.943 58.123 999.449 49515.8 48226.7 11.5777 27.5654 1711.91 it0 4q35 8055 Hard
159 30.827 77.487 645.49967 36353 28668.3 -5.60983 13.1707 1227.42 it0 4q35 1547 Hard
160 24.171 60.300 674.05906 29161.2 37144.2 -2.05434 35.1351 2207.57 it0 4q35 2143 Hard
161 29.410 74.843 895.40511 48456 41308.3 -5.00259 16.2044 1343.97 it0 4q35 6738 Hard
162 28.621 72.746 858.93759 48977.4 36812.2 8.41627 9.20132 1657.6 it0 4q35 6087 Hard
163 23.653 62.472 778.0123 44260.2 30406.4 20.0653 28.5736 1729.26 it0 4q35 4427 Hard
164 31.185 74.997 655.30451 34142.8 32694.5 -9.59869 11.9383 1540.81 it0 4q35 1709 Hard
165 28.276 74.006 841.37785 53386.1 32730.1 3.01245 -12.2012 1059.54 it0 4q35 5755 Hard
166 30.551 77.941 998.52457 44393.4 55783.9 7.4087 2.54997 1320.71 it0 4q35 8046 Hard
167 29.626 72.833 591.17296 33894.6 25421.8 -7.38754 22.9527 1755.62 it0 4q35 635 Hard
168 26.649 66.872 627.1357 36620.1 24736.2 14.4602 12.1383 1302.58 it0 4q35 1211 Hard
169 24.122 61.948 688.28933 41628.9 28572.8 1.46122 -3.39069 1179.82 it0 4q35 2442 Hard
170 30.172 75.641 835.69682 40852.3 43555.1 -5.28078 12.2212 1531.76 it0 4q35 5630 Hard
171 30.523 73.864 1528.88458 35736 119020 -6.14212 10.2772 2281.05 it0 4q35 9755 Hard
172 21.594 52.285 609.583117 32974.9 30229.6 -0.715143 -5.01104 1673.57 it0 4q35 921 Hard
173 21.557 54.651 642.81672 31934.5 34968.5 -11.4773 7.13112 2186.71 it0 4q35 1497 Hard
174 28.192 69.892 1067.07094 42867.6 62724.8 9.63614 20.7922 1928.14 it0 4q35 8625 Hard
175 23.028 57.800 496.6483 30010 19374.9 -3.0227 26.1103 2028.83 it0 4q35 53 Hard
176 24.577 59.685 662.4625 34190.6 28108.7 27.2907 33.4234 2124.46 it0 4q35 1871 Hard
177 29.256 75.527 880.16499 47421.2 41848.9 -6.64153 6.73862 1263.31 it0 4q35 6453 Hard
178 29.426 74.299 873.76378 43209.4 44428 -5.97302 14.8266 1146.38 it0 4q35 6340 Hard
179 25.851 61.421 721.27519 38812.8 32836.9 -3.03511 26.9169 1910.36 it0 4q35 3158 Hard
180 23.586 58.668 561.77691 31355.2 25659.3 8.99133 2.86858 2022.8 it0 4q35 350 Hard
181 26.737 70.057 1238.52389 59188 65135.1 -6.69471 14.3638 1237.62 it0 4q35 9342 Hard
182 28.082 67.597 661.71099 35624 28947.3 1.98479 33.6597 1964.65 it0 4q35 1859 Hard
183 30.127 75.377 811.63301 42731.8 39628.1 -5.83413 9.22304 1535.49 it0 4q35 5147 Hard
184 23.155 60.328 796.8572 46413.6 29679.9 28.8223 24.702 1760.21 it0 4q35 4839 Hard
185 27.236 66.610 829.1993 33282.1 47751 10.3405 26.2718 1774.4 it0 4q35 5482 Hard
186 26.776 68.421 917.7634 52808.3 36035.6 19.0122 24.5831 1427.09 it0 4q35 7080 Hard
187 30.952 74.294 980.82121 47824.2 50831.7 -4.81699 17.1821 1810.29 it0 4q35 7885 Hard
188 31.726 80.598 1448.91732 52536.3 93165 -15.8358 14.7172 697.708 it0 4q35 9674 Hard
189 22.945 56.861 600.26099 35200.4 25155.9 -6.08631 18.2327 1544.84 it0 4q35 776 Hard
190 31.445 78.195 785.38077 45370.8 33711.7 -5.36883 10.7749 1085.03 it0 4q35 4579 Hard
191 30.076 75.886 895.27293 56173.4 32454.4 -1.81727 24.1266 1331.44 it0 4q35 6736 Hard
192 30.970 74.361 874.04824 44700.4 43274.8 -4.13676 16.6032 1817.02 it0 4q35 6344 Hard
193 24.083 59.887 594.8623 33488.2 24130 8.6722 30.8759 2086.78 it0 4q35 689 Hard
194 29.729 72.305 677.246986 34146.4 33036 -0.151214 18.3454 1277.12 it0 4q35 2222 Hard
195 28.458 68.766 755.236 31160.9 45128.5 -15.6224 29.5467 2158.23 it0 4q35 3880 Hard
196 27.399 68.656 616.17019 38867.4 23317.6 -3.61581 11.5659 1362.99 it0 4q35 1018 Hard
197 29.988 77.693 761.37564 48521.7 28659.8 -8.19404 8.86638 1111.17 it0 4q35 4012 Hard
198 27.851 67.361 1130.33326 27968.6 85010.5 -6.02864 26.6062 2003.53 it0 4q35 8974 Hard
199 24.759 61.364 625.0157 37015.6 23334.9 10.3059 32.5329 2132.81 it0 4q35 1178 Hard
200 30.281 76.808 668.14266 42951.2 24244.6 2.47975 7.35671 1365.18 it0 4q35 2004 Hard
201 31.291 77.074 804.8779 46348.5 36058 -5.75887 -1.57673 1185.15 it0 4q35 5009 Hard
202 26.874 67.192 635.56485 35705.2 27520.3 -1.71215 19.576 1455.4 it0 4q35 1364 Hard
203 27.594 66.809 798.6369 34293.7 45465.9 -6.9886 27.0272 1899.77 it0 4q35 4874 Hard
204 31.570 75.703 599.54569 30868.3 29868 2.82004 3.83495 1447.23 it0 4q35 769 Hard
205 27.841 72.855 825.03902 47253.5 34564.1 3.99802 13.6619 1079.69 it0 4q35 5411 Hard
206 26.366 67.804 677.12559 33009.8 33957.9 1.90699 20.5491 1500.75 it0 4q35 2216 Hard
207 27.084 65.420 792.1653 38458.8 41357.1 -15.4888 24.5568 1506.17 it0 4q35 4725 Hard
208 30.363 75.758 684.09095 36914.5 31110.4 3.94295 12.9179 1301.89 it0 4q35 2357 Hard
209 23.921 57.715 681.22571 45230.6 27462.9 -2.13179 -21.8019 2177.56 it0 4q35 2296 Hard
210 23.097 56.616 859.48285 44433.4 44576.7 -5.61018 -6.71517 1829.28 it0 4q35 6096 Hard
211 25.794 68.121 1028.95456 49481.2 53282.4 -1.47494 16.9351 1414.16 it0 4q35 8314 Hard
212 30.323 76.100 780.04407 44957.4 33934.5 -7.55013 11.5249 1284.97 it0 4q35 4467 Hard
213 23.514 55.824 1047.45492 28109.8 78868.8 2.55028 2.30974 2719.11 it0 4q35 8488 Hard
214 27.542 64.114 610.83648 28942.9 32593.3 1.22878 10.1033 1585.76 it0 4q35 936 Hard
215 30.206 74.043 644.2439 41080 25558.1 -23.0264 20.3399 1945.06 it0 4q35 1527 Hard
216 25.403 60.811 1113.63172 46924.6 64481.7 3.17462 10.2938 1389.97 it0 4q35 8891 Hard
217 25.189 61.412 701.7853 42188.4 29127.8 -20.5095 29.5089 2037.61 it0 4q35 2751 Hard
218 30.972 79.180 935.99748 56346.9 37013.1 -1.95646 13.6491 929.516 it0 4q35 7331 Hard
219 31.295 78.435 641.322498 38750 26411.4 0.590178 2.00092 1288.26 it0 4q35 1466 Hard
220 27.099 67.286 698.11324 34833.2 34523.6 -5.20626 26.7571 1700.56 it0 4q35 2678 Hard
221 29.228 72.641 785.2107 38918.1 38219.8 12.4992 12.492 1115.95 it0 4q35 4575 Hard
222 25.250 62.704 666.65069 41685 24190.2 6.97549 18.1987 1727.55 it0 4q35 1972 Hard
223 24.249 61.247 966.369902 48219.1 51609.2 0.411102 -15.6473 1667.69 it0 4q35 7720 Hard
224 27.837 72.276 839.577034 62668.7 21813.3 0.222934 4.33144 979.734 it0 4q35 5722 Hard
225 30.136 77.196 755.767863 50918.4 26138.1 -4.73224 0.659603 1072.45 it0 4q35 3897 Hard
226 31.030 76.250 844.19315 35236.7 50421.8 -2.94261 5.19816 1464.74 it0 4q35 5801 Hard
227 27.399 65.876 638.7005 34537.2 29022.6 -6.9786 27.9976 1791.65 it0 4q35 1418 Hard
228 25.588 62.301 672.2608 35029.7 30551.5 5.7378 38.4908 2777.98 it0 4q35 2094 Hard
229 25.533 62.286 604.59567 34743.8 25342.9 -4.67163 32.4891 2408.88 it0 4q35 832 Hard
230 27.457 70.812 934.13088 58615.6 35805.5 -2.89316 4.92914 1211.61 it0 4q35 7301 Hard
231 23.066 54.826 544.634583 25965.7 30570.1 -0.324657 5.90904 2630.78 it0 4q35 232 Hard
232 21.707 54.443 844.68487 47304.1 36622.7 -6.16513 29.056 1747.4 it0 4q35 5812 Hard
233 21.975 52.550 845.18195 35015.9 50913.8 1.60455 5.1488 2086.84 it0 4q35 5817 Hard
234 29.471 72.646 631.62205 38830 23566.4 3.68325 21.8029 1782.81 it0 4q35 1300 Hard
235 24.681 63.602 1001.72899 46968.7 55227.9 -3.54359 -6.12622 1056.72 it0 4q35 8078 Hard
236 28.519 74.297 1098.08764 49038 59762.3 5.64964 19.3652 1493.02 it0 4q35 8805 Hard
237 26.383 69.094 561.13743 32300.4 23199.8 1.26733 18.9087 1404.06 it0 4q35 345 Hard
238 28.416 73.185 1102.40599 57776.3 51862.9 10.4267 7.62579 1203.85 it0 4q35 8835 Hard
239 25.628 62.112 647.26926 32338.1 32337.3 -7.34644 29.0512 2118.95 it0 4q35 1572 Hard
240 31.562 75.665 724.69017 39321.7 33635.2 2.67741 6.95496 1451.12 it0 4q35 3243 Hard
241 30.194 74.195 807.79146 41015.1 40845.7 -6.40504 16.3347 2074.62 it0 4q35 5069 Hard
242 26.639 62.529 653.5022 32618.7 31354.1 1.0582 30.3064 1759.04 it0 4q35 1678 Hard
243 22.031 57.473 659.3926 30020.6 36909.7 -14.404 22.8838 1839.02 it0 4q35 1807 Hard
244 31.552 75.637 720.76138 37309.1 35688.5 2.60718 2.5182 1434 it0 4q35 3144 Hard
245 30.804 77.446 745.02167 43381.2 31521.7 -5.28923 13.3553 1207.34 it0 4q35 3639 Hard
246 29.046 74.139 983.36152 57906.3 40940.2 -4.63108 14.4751 1494.75 it0 4q35 7912 Hard
247 32.312 77.606 723.08354 39011 34276.2 -5.06826 10.2405 1496.07 it0 4q35 3203 Hard
248 28.293 71.462 968.03813 52428.8 43679 -1.39867 23.7719 1541.31 it0 4q35 7743 Hard
249 31.572 75.702 669.01448 36440.6 31442.9 2.71348 2.1013 1463.53 it0 4q35 2019 Hard
250 31.550 75.629 768.69156 39875.9 37871.5 2.72983 3.14463 1465.69 it0 4q35 4208 Hard
251 29.783 76.057 789.79249 45996.2 33445.8 1.59885 6.77224 1299.86 it0 4q35 4660 Hard
252 29.810 71.907 764.84797 40373.7 36171.5 -4.45173 14.047 1019.93 it0 4q35 4112 Hard
253 25.521 67.005 775.74054 33076.8 43237.8 8.97924 18.3673 1475.2 it0 4q35 4386 Hard
254 27.315 66.941 717.52546 42809.8 27219.4 8.40986 23.9834 1515.98 it0 4q35 3079 Hard
255 27.456 66.500 633.5666 33602.2 31630.6 -24.778 24.8554 1883.88 it0 4q35 1338 Hard
256 23.541 62.506 778.557027 48522.8 31449.2 0.627047 -9.31052 1247.95 it0 4q35 4439 Hard
257 26.360 63.887 613.83602 28978.1 31870.2 6.15892 18.3274 1913.33 it0 4q35 976 Hard
