complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
36 15.831 30.917 -4.08202 3406.23 150.852 0.67006 -25.5934 1472.95 it0 5a63-AC 3167 Intermediate
37 14.528 29.863 9.764673 2175.97 78.1459 -0.948156 -4.22828 760.005 it0 5a63-AC 4636 Intermediate
38 13.671 28.989 65.57258 8606.21 110.903 1.32351 -14.6752 824.686 it0 5a63-AC 9692 Intermediate
39 1.671 3.407 -22.203729 1344.64 48.0161 1.98531 -21.7622 1635.34 it0 5a63-AC 1442 Intermediate
40 13.717 26.546 -17.002203 2353.06 55.6486 0.653811 -27.1872 1455.59 it0 5a63-AC 1929 Intermediate
41 14.752 28.221 -11.162462 2133.05 49.4181 0.492857 -19.6245 1385.55 it0 5a63-AC 2501 Intermediate
42 11.155 23.412 40.31819839 6018.6 104.699 -5.049161E-02 -11.7058 915.85 it0 5a63-AC 9043 Intermediate
43 14.869 28.396 -14.123141 2185.77 49.9953 0.753606 -24.3534 1288.1 it0 5a63-AC 2217 Intermediate
44 14.247 29.092 24.533709 4497.2 57.6627 0.351492 -12.4015 896.491 it0 5a63-AC 7084 Intermediate
45 14.744 28.097 -4.789843 2445.47 55.0537 -1.34178 -17.1628 1129.05 it0 5a63-AC 3104 Intermediate
46 7.261 15.361 32.166605 4222.1 66.6642 0.612273 -3.22715 810.616 it0 5a63-AC 8227 Intermediate
47 12.640 25.284 -9.766957 2496.97 37.7348 0.277225 -25.5747 981.653 it0 5a63-AC 2660 Intermediate
48 12.121 25.113 49.5296 6002.51 104.788 1.03487 -4.64971 792.854 it0 5a63-AC 9467 Intermediate
49 4.051 8.968 -33.005242 1125.39 20.0491 0.173667 -29.5332 1510.01 it0 5a63-AC 649 Intermediate
50 3.958 8.726 -33.807885 1602.81 22.6678 0.280337 -34.8332 1550.98 it0 5a63-AC 587 Intermediate
51 14.413 28.031 2.336018 2673.85 60.9274 -0.158946 -17.0203 783.251 it0 5a63-AC 3762 Intermediate
52 12.239 26.123 27.553702 5677.67 166.753 0.133832 -21.0451 997.926 it0 5a63-AC 7610 Intermediate
53 14.817 29.319 14.75496394 3974.34 139.121 2.282394E-02 -18.4655 793.697 it0 5a63-AC 5442 Intermediate
54 12.715 26.679 31.288046 5652.14 49.2318 0.327058 -16.5471 950.563 it0 5a63-AC 8127 Intermediate
55 14.381 28.030 11.029048 3177.94 71.429 -0.261652 -13.716 748.699 it0 5a63-AC 4832 Intermediate
56 12.439 25.050 25.63633 4034.64 123.698 5.47493 -8.81208 1260.99 it0 5a63-AC 7265 Intermediate
57 14.377 28.680 24.829346 4450.56 49.3059 0.285687 -12.8507 760.43 it0 5a63-AC 7145 Intermediate
58 13.742 29.188 28.671133 4771.14 88.7833 1.4583 -12.8162 857.02 it0 5a63-AC 7763 Intermediate
59 13.763 26.053 -8.53805 2685.12 75.4104 0.896046 -26.5754 1046.4 it0 5a63-AC 2789 Intermediate
60 11.208 23.471 48.813861 6835.72 88.3135 0.592716 -13.0744 794.479 it0 5a63-AC 9451 Intermediate
61 2.571 5.756 -28.74372 739.506 91.2109 -0.128289 -23.0479 1387.47 it0 5a63-AC 921 Intermediate
62 14.714 29.178 -6.11042898 3067.97 69.7254 -7.622298E-02 -29.7601 765.106 it0 5a63-AC 2987 Intermediate
63 14.574 28.579 18.728369 3806.22 69.3437 -0.461698 -10.5672 899.837 it0 5a63-AC 6105 Intermediate
64 12.995 27.252 14.102925 4251.94 28.5269 -0.588044 -17.9626 1015.11 it0 5a63-AC 5324 Intermediate
65 14.761 28.321 -21.435616 1372.49 14.1399 0.868985 -22.7888 1338.21 it0 5a63-AC 1517 Intermediate
66 14.808 29.334 4.46989526 2556.83 62.8832 -8.628674E-02 -14.0661 757.485 it0 5a63-AC 3969 Intermediate
67 13.981 27.002 -25.057542 1987.46 25.4318 0.38144 -30.9515 1461.64 it0 5a63-AC 1186 Intermediate
68 8.449 18.155 12.756977 2952.06 101.716 0.406697 -10.3679 781.958 it0 5a63-AC 5106 Intermediate
69 9.199 19.397 15.491582 3729.6 35.8049 0.728223 -13.3674 952.329 it0 5a63-AC 5563 Intermediate
70 14.548 29.280 -2.88837234 3156.27 87.9481 5.667666E-02 -26.2258 916.143 it0 5a63-AC 3293 Intermediate
71 11.633 24.693 27.28765294 6185.84 59.0812 -3.860906E-02 -26.3437 877.925 it0 5a63-AC 7564 Intermediate
72 13.366 26.443 15.01789641 4291.32 86.5672 -7.699559E-02 -23.6305 505.348 it0 5a63-AC 5486 Intermediate
73 14.519 27.599 -3.040231 2986.18 226.445 -0.603381 -21.139 1342.41 it0 5a63-AC 3274 Intermediate
74 6.388 14.144 -6.934062 4670 129.23 0.869138 -45.7632 1003.23 it0 5a63-AC 2922 Intermediate
75 14.359 28.894 20.556664 4189.29 44.4002 0.422062 -14.6382 756.41 it0 5a63-AC 6419 Intermediate
76 14.132 28.647 13.772718 3847.96 84.9921 -0.172573 -17.2526 813.163 it0 5a63-AC 5271 Intermediate
77 14.276 26.679 -29.81255196 1661.47 65.9106 -8.545796E-02 -31.2136 1578.73 it0 5a63-AC 848 Intermediate
78 3.346 6.993 -25.203061 2136.14 82.1929 -1.79031 -36.3978 919.828 it0 5a63-AC 1172 Intermediate
79 12.083 23.943 -3.565636 3508.4 80.3443 -0.164379 -28.1015 1118.72 it0 5a63-AC 3221 Intermediate
80 14.509 27.442 -16.724329 2402.41 56.9331 -4.36436 -22.0504 1490.3 it0 5a63-AC 1956 Intermediate
81 14.523 29.408 19.064702 4015 63.4962 1.11441 -14.9066 792.807 it0 5a63-AC 6160 Intermediate
82 7.289 15.605 0.26660413 3451.18 72.7158 -4.345387E-02 -24.5496 1037.93 it0 5a63-AC 3560 Intermediate
83 14.758 29.194 17.884367 3703.84 107.09 -0.542463 -12.127 755.547 it0 5a63-AC 5951 Intermediate
84 13.378 26.137 4.67095 3744.65 143.607 1.60828 -23.4712 1234.87 it0 5a63-AC 3999 Intermediate
85 14.505 27.624 -28.560267 2084.53 42.3363 -1.18063 -36.0013 1264.7 it0 5a63-AC 933 Intermediate
86 9.457 20.004 21.301193 3876.1 80.33 -0.473277 -9.72104 806.879 it0 5a63-AC 6537 Intermediate
87 14.853 29.412 4.885026 2374.06 56.3155 -0.138009 -11.9129 736.782 it0 5a63-AC 4030 Intermediate
88 13.286 28.115 24.90775 5119.15 72.0394 0.267236 -18.0552 921.618 it0 5a63-AC 7159 Intermediate
89 14.875 29.410 10.807387 2627.71 81.5856 -0.339269 -8.46767 747.863 it0 5a63-AC 4792 Intermediate
90 14.490 27.248 -39.947587 1377.41 53.8693 2.49112 -40.7956 1595.59 it0 5a63-AC 251 Intermediate
91 13.628 28.895 31.300111 5133.4 81.1671 1.11068 -13.6332 832.304 it0 5a63-AC 8130 Intermediate
92 14.487 28.636 13.66433 3929.64 94.8583 -0.267103 -18.7187 759.485 it0 5a63-AC 5248 Intermediate
93 12.233 26.041 28.755065 5837.09 114.541 -0.291455 -21.0474 942.239 it0 5a63-AC 7776 Intermediate
94 7.515 16.271 22.246519 3970.63 99.423 -0.543551 -10.5547 735.576 it0 5a63-AC 6697 Intermediate
95 14.236 28.902 5.12651 3028.09 59.4152 0.584768 -16.8055 952.781 it0 5a63-AC 4059 Intermediate
96 4.587 9.980 -31.74525 1530.44 53.0084 -0.444134 -36.007 1112.86 it0 5a63-AC 727 Intermediate
97 14.488 28.660 -4.76181164 2200.35 72.7028 -3.694964E-02 -18.6722 878.319 it0 5a63-AC 3109 Intermediate
98 6.131 13.833 24.142077 4797.46 153.988 -0.104603 -15.2989 996.89 it0 5a63-AC 7021 Intermediate
99 14.705 29.135 1.905014 2271.92 60.2998 -0.171124 -13.6503 759.576 it0 5a63-AC 3724 Intermediate
100 11.892 25.676 30.509055 4925.89 48.1417 0.129298 -11.1876 817.296 it0 5a63-AC 8023 Intermediate
101 14.724 28.266 -19.16336 1864.58 34.1086 0.326654 -24.4025 1407.44 it0 5a63-AC 1738 Intermediate
102 13.065 27.411 12.045572 4166.88 32.3206 -0.842334 -18.4398 1066.43 it0 5a63-AC 4984 Intermediate
103 12.433 26.775 26.568507 6029.14 71.7906 0.793801 -24.4712 1076.34 it0 5a63-AC 7429 Intermediate
104 5.741 13.185 1.09742 3952.76 80.694 1.88458 -25.9635 1515.82 it0 5a63-AC 3644 Intermediate
105 14.493 27.418 -19.983876 2169.91 49.6394 -4.73797 -22.6766 1476.48 it0 5a63-AC 1655 Intermediate
106 12.949 27.121 37.423455 6434.91 42.9526 -0.432081 -16.9817 994.139 it0 5a63-AC 8781 Intermediate
107 3.113 6.644 -5.474289 1653.29 70.0161 -6.14265 -7.26032 930.438 it0 5a63-AC 3049 Intermediate
108 4.320 9.330 -14.831665 2836.56 119.063 0.561405 -34.2216 1072.77 it0 5a63-AC 2143 Intermediate
109 8.907 18.827 21.99803945 4268.88 67.2298 -9.866855E-02 -12.2243 904.009 it0 5a63-AC 6653 Intermediate
110 11.911 25.456 26.302355 5347.15 30.1796 0.925659 -17.9898 1040.68 it0 5a63-AC 7375 Intermediate
111 15.089 29.020 -36.03081477 1133.19 24.3589 -8.440377E-02 -32.7264 1479.55 it0 5a63-AC 449 Intermediate
112 10.768 23.125 33.148838 6664.9 122.251 -0.334572 -22.7014 1168.67 it0 5a63-AC 8344 Intermediate
113 14.822 29.330 10.207954 2985.58 61.6451 -0.366047 -12.6251 727.315 it0 5a63-AC 4697 Intermediate
114 3.445 7.757 -24.826506 2437.51 54.4365 0.267429 -37.0856 1292.78 it0 5a63-AC 1198 Intermediate
115 14.154 28.724 2.817399 2794.23 61.2681 0.330468 -17.8622 820.585 it0 5a63-AC 3809 Intermediate
116 10.920 23.102 39.966963 7286.68 71.9478 -0.264645 -25.7824 757.227 it0 5a63-AC 9009 Intermediate
117 14.800 28.268 -8.691311 1943.53 36.2659 1.95643 -17.4128 1303.29 it0 5a63-AC 2770 Intermediate
118 15.007 28.658 -9.981847 2875.19 50.4413 -3.96066 -19.5795 1569.8 it0 5a63-AC 2642 Intermediate
119 10.036 22.898 -4.732999 2929.16 58.255 -0.236139 -27.2837 708.731 it0 5a63-AC 3115 Intermediate
120 10.273 22.280 7.162504 3010.79 78.2716 0.416888 -12.8342 1131.08 it0 5a63-AC 4285 Intermediate
121 14.764 29.239 6.594308 2641.72 89.5383 -0.100035 -13.0208 759.744 it0 5a63-AC 4208 Intermediate
122 3.758 7.656 -11.47829 3698.36 108.707 -2.79786 -32.9883 1376.28 it0 5a63-AC 2471 Intermediate
123 14.383 28.619 14.77096197 3271.19 46.7857 6.895497E-02 -10.9982 747.955 it0 5a63-AC 5447 Intermediate
124 11.911 23.369 -16.84318 1872.53 40.1328 0.212692 -25.5938 1058.87 it0 5a63-AC 1946 Intermediate
125 6.958 14.385 -20.159481 3218 55.133 -0.842411 -39.3019 1274.65 it0 5a63-AC 1640 Intermediate
126 7.490 15.867 23.161855 3985.14 77.8607 -0.241712 -9.23699 798.945 it0 5a63-AC 6853 Intermediate
127 11.615 22.731 -13.61036771 2910.4 44 5.53229E-03 -31.1281 1203.18 it0 5a63-AC 2258 Intermediate
128 11.288 27.968 128.29458 16613.6 169.344 -1.37756 -26.465 1169.23 it0 5a63-AC 9813 Intermediate
129 14.045 27.113 -22.563059 1919.84 32.9944 0.426397 -28.3676 1415.02 it0 5a63-AC 1399 Intermediate
130 14.379 28.071 15.03061 3748.87 76.5359 -0.251419 -15.3624 760.963 it0 5a63-AC 5489 Intermediate
131 12.418 26.492 13.762167 4941.77 53.6207 0.43191 -27.4476 917.605 it0 5a63-AC 5269 Intermediate
132 14.745 29.176 15.264278 3287.92 97.8574 -0.512986 -10.4859 759.461 it0 5a63-AC 5529 Intermediate
133 3.846 8.144 -45.471447 1533.85 47.2903 -1.31275 -46.0218 1394.83 it0 5a63-AC 125 Intermediate
134 16.035 33.148 47.505197 5492.11 58.9227 4.27243 -1.42306 1085.45 it0 5a63-AC 9400 Intermediate
135 14.031 28.966 24.496332 4236.93 66.7347 0.574145 -9.90747 920.699 it0 5a63-AC 7079 Intermediate
136 14.031 28.934 23.279334 4250.25 43.4203 0.610581 -11.0393 922.865 it0 5a63-AC 6877 Intermediate
137 6.743 14.410 0.489 3120.07 73.722 -1.36647 -21.2119 887.055 it0 5a63-AC 3586 Intermediate
138 13.781 26.621 -18.934658 1751.9 48.3388 0.705654 -23.344 1429.87 it0 5a63-AC 1761 Intermediate
139 13.392 28.478 42.74428 6889.82 188.463 1.34075 -19.3555 1002.38 it0 5a63-AC 9178 Intermediate
140 9.211 19.502 35.063102 5092.76 97.229 -0.646148 -7.9237 826.694 it0 5a63-AC 8569 Intermediate
141 11.002 22.613 26.905121 5518.18 34.3731 -1.48821 -15.8005 1133.17 it0 5a63-AC 7489 Intermediate
142 9.267 19.920 33.99938 4733.3 71.018 -1.11096 -4.85525 807.759 it0 5a63-AC 8460 Intermediate
143 12.594 25.906 76.324031 10070.3 104.459 -0.296519 -15.1931 993.394 it0 5a63-AC 9724 Intermediate
144 14.457 29.734 22.493998 3684.58 93.2018 -0.81949 -6.39966 806.467 it0 5a63-AC 6741 Intermediate
145 10.639 22.022 33.187904 5787 78.6846 -0.156512 -16.3501 896.233 it0 5a63-AC 8355 Intermediate
146 15.283 29.687 -4.1544 2478.16 118.47 -1.1778 -15.606 1333.69 it0 5a63-AC 3161 Intermediate
147 15.506 30.396 -3.747656 2713.16 72.8314 0.24023 -21.5714 1027.64 it0 5a63-AC 3204 Intermediate
148 6.796 15.079 10.48979 4144.22 102.594 1.04425 -21.9228 1109.98 it0 5a63-AC 4740 Intermediate
149 12.729 26.879 42.21815358 6680.92 98.6456 -7.269242E-02 -17.3965 810.831 it0 5a63-AC 9152 Intermediate
150 14.147 29.185 23.987189 4075.92 71.886 0.466859 -9.02934 892.839 it0 5a63-AC 6990 Intermediate
151 4.851 11.175 -36.336690281 1180.1 37.0924 6.085719E-03 -35.3308 1318.39 it0 5a63-AC 426 Intermediate
152 7.093 15.456 7.50665632 2857.41 72.011 -7.933368E-02 -12.7226 898.562 it0 5a63-AC 4326 Intermediate
153 13.384 26.216 -3.764812 2932.29 83.8028 1.40506 -23.4661 1186.47 it0 5a63-AC 3202 Intermediate
154 10.632 22.002 24.418009 4756.28 60.3966 -0.114957 -14.9217 871.21 it0 5a63-AC 7067 Intermediate
155 13.761 28.878 33.889291 5420.64 86.3041 -0.6681 -13.013 749.905 it0 5a63-AC 8447 Intermediate
156 9.136 19.318 20.377948 4255.3 56.1163 -0.300825 -12.7857 964.969 it0 5a63-AC 6385 Intermediate
157 14.481 28.500 -1.33710609 3247.61 153.361 -7.933609E-02 -28.0075 725.998 it0 5a63-AC 3430 Intermediate
158 15.594 30.692 9.02806863 3399.1 54.5983 3.852563E-02 -16.458 908.944 it0 5a63-AC 4521 Intermediate
159 13.258 27.962 3.420659 3390.54 27.4412 -0.463853 -19.2912 1100.41 it0 5a63-AC 3864 Intermediate
160 5.768 13.152 -15.08951021 2780.78 43.6875 5.621479E-02 -32.796 1059.44 it0 5a63-AC 2112 Intermediate
161 14.701 29.881 25.33935847 4482.48 91.975 -1.656153E-02 -12.4781 791.053 it0 5a63-AC 7222 Intermediate
162 13.574 28.960 30.1554 6615.05 29.1276 -0.312836 -26.6972 927.634 it0 5a63-AC 7978 Intermediate
163 7.529 15.943 15.67259168 3351.09 76.9367 4.914468E-02 -10.4413 821.552 it0 5a63-AC 5592 Intermediate
164 13.896 29.033 64.33345085 7822.08 67.491 5.754085E-02 -7.39093 722.887 it0 5a63-AC 9687 Intermediate
165 12.608 25.940 38.914684 6395.06 73.1386 -0.292152 -15.848 962.715 it0 5a63-AC 8910 Intermediate
166 13.549 28.542 39.096705 6447.51 78.8958 -0.617033 -16.4152 913.512 it0 5a63-AC 8929 Intermediate
167 14.947 29.073 8.85049 3537.21 105.067 0.10799 -19.373 830.727 it0 5a63-AC 4499 Intermediate
168 12.065 25.762 26.196472 5294.64 95.4471 -0.157899 -16.8964 1065.01 it0 5a63-AC 7360 Intermediate
169 13.915 29.290 29.973707 5122.3 64.8281 -0.291284 -13.6596 794.669 it0 5a63-AC 7950 Intermediate
170 14.907 28.832 -7.702204 3236.41 66.0386 0.22151 -27.9809 1296.73 it0 5a63-AC 2870 Intermediate
171 10.660 22.409 39.580342998 5792.94 58.9022 -6.769002E-03 -10.1317 879.961 it0 5a63-AC 8977 Intermediate
172 9.159 19.305 21.94079 4115.66 24.333 0.65546 -11.5591 855.55 it0 5a63-AC 6643 Intermediate
173 4.420 9.584 -22.72058565 1601.06 69.591 -6.59565E-03 -29.5459 987.46 it0 5a63-AC 1382 Intermediate
174 11.022 23.292 23.304091 5642.08 79.2093 -0.287172 -26.0705 755.113 it0 5a63-AC 6883 Intermediate
175 14.106 29.904 21.541462 4047.64 72.6332 1.45425 -12.8249 829.062 it0 5a63-AC 6573 Intermediate
176 15.015 28.734 -23.957828 2666.41 58.8008 -0.257636 -35.3717 1558.06 it0 5a63-AC 1274 Intermediate
177 7.466 15.814 19.925667 3607.35 110.753 -0.249543 -9.1025 790.332 it0 5a63-AC 6311 Intermediate
178 14.001 28.940 18.213957 3673.15 51.642 0.490867 -10.3908 913.403 it0 5a63-AC 6014 Intermediate
179 7.518 15.917 10.84546135 2876.64 84.3525 -3.650365E-02 -10.609 811.896 it0 5a63-AC 4801 Intermediate
180 13.392 27.824 52.286038 7446.25 65.6622 -0.731654 -14.8119 728.953 it0 5a63-AC 9540 Intermediate
181 14.208 26.614 -14.557359 2327.53 88.859 0.912951 -25.7061 1392.81 it0 5a63-AC 2167 Intermediate
182 14.434 28.771 40.832126 5356.07 69.5966 0.85329 -8.16206 611.577 it0 5a63-AC 9073 Intermediate
183 11.589 24.610 17.53882781 5134.82 77.5455 -6.932719E-02 -25.5169 899.86 it0 5a63-AC 5885 Intermediate
184 14.349 28.613 25.90159 4415.19 49.887 0.3084 -11.6128 744.478 it0 5a63-AC 7307 Intermediate
185 6.277 14.392 -19.683511 2197.17 76.8793 0.277396 -31.4629 1123.85 it0 5a63-AC 1689 Intermediate
186 12.822 25.010 -4.51887513 2957.94 147.33 -1.397513E-02 -23.6504 1190.72 it0 5a63-AC 3135 Intermediate
187 6.579 15.195 -19.00985 2539.88 65.5669 0.122681 -34.0157 1117.13 it0 5a63-AC 1750 Intermediate
188 11.529 24.068 37.092166 5408.3 75.4848 -0.363152 -9.41585 796.668 it0 5a63-AC 8748 Intermediate
189 14.303 26.763 -35.213853 1573.64 21.6717 -3.10287 -31.8759 1618.82 it0 5a63-AC 491 Intermediate
190 12.983 27.671 35.64722715 6978.5 84.1387 -6.095985E-02 -23.8001 1111.81 it0 5a63-AC 8613 Intermediate
191 15.562 30.572 -5.797468 2656.87 86.9337 0.269595 -22.3466 1115.85 it0 5a63-AC 3018 Intermediate
192 19.448 45.763 248.597746 28738.7 140.112 -0.900874 -27.7417 1154.78 it0 5a63-AC 9971 Intermediate
193 11.014 23.282 28.966098 5893.04 73.8284 -0.235736 -23.0092 745.765 it0 5a63-AC 7810 Intermediate
194 13.508 28.650 33.633238 5565.64 77.5357 0.972851 -15.1366 863.477 it0 5a63-AC 8424 Intermediate
195 12.669 27.127 62.81023 8035.08 130.887 1.21329 -11.1202 894.253 it0 5a63-AC 9675 Intermediate
196 14.470 29.592 10.577881 3303.23 47.4518 -0.533997 -14.086 830.894 it0 5a63-AC 4757 Intermediate
197 13.425 31.122 115.153321 12387 94.2758 0.695003 -2.4382 791.624 it0 5a63-AC 9786 Intermediate
198 13.226 27.868 4.761169 3517.9 38.611 -0.563241 -19.5754 1066.53 it0 5a63-AC 4013 Intermediate
199 14.279 26.683 -25.635153 2044.92 46.7287 5.05016 -34.5333 1706.85 it0 5a63-AC 1136 Intermediate
200 14.363 29.566 19.951297 3405.66 72.1303 -0.740076 -5.85553 823.1 it0 5a63-AC 6316 Intermediate
201 6.391 14.133 1.206394 3562.46 48.2472 -0.568278 -23.7191 1061.33 it0 5a63-AC 3656 Intermediate
202 14.281 26.686 -33.474605 1262.24 33.4535 5.20736 -34.6545 1698.44 it0 5a63-AC 612 Intermediate
203 7.330 15.240 2.659991 4201.76 75.9986 -0.289735 -30.5525 927.536 it0 5a63-AC 3791 Intermediate
204 13.038 27.528 34.7197 5503.62 133.424 1.50948 -15.3944 776.582 it0 5a63-AC 8536 Intermediate
205 14.383 28.799 18.216701 4493.51 90.7973 0.315838 -20.0175 792.471 it0 5a63-AC 6015 Intermediate
206 14.761 28.211 -13.22325 1727.61 29.459 1.61366 -19.3511 1305.65 it0 5a63-AC 2302 Intermediate
207 13.245 26.603 10.2007844 4121.24 88.1043 -7.15386E-02 -23.3727 844.842 it0 5a63-AC 4696 Intermediate
208 12.990 27.196 4.049595 3050.7 20.0322 -0.398397 -16.3916 986.773 it0 5a63-AC 3921 Intermediate
209 4.098 9.095 -30.711404 1305.98 25.1599 0.120697 -28.6986 1544.49 it0 5a63-AC 795 Intermediate
210 14.555 29.480 9.297512 2930.73 60.3042 1.13981 -14.0003 775.234 it0 5a63-AC 4559 Intermediate
211 14.294 28.455 14.149488251 3484.15 50.2921 -8.332749E-03 -14.6001 658.65 it0 5a63-AC 5334 Intermediate
212 13.982 29.671 30.619081 4868.53 73.2661 1.50925 -12.2605 804.763 it0 5a63-AC 8037 Intermediate
213 14.383 29.327 25.016746 4406.16 59.6574 0.319932 -11.6197 834.166 it0 5a63-AC 7177 Intermediate
214 14.491 28.502 -4.07066186 2959.46 128.66 -8.646186E-02 -27.6905 717.49 it0 5a63-AC 3169 Intermediate
215 3.915 8.358 -35.945189 1968.52 51.4229 -0.777418 -42.2829 1308.43 it0 5a63-AC 454 Intermediate
216 1.745 3.554 -27.884199 765.877 32.9221 2.36541 -22.6976 1554 it0 5a63-AC 977 Intermediate
217 6.109 13.390 -2.4779602 4111.14 112.153 8.30098E-02 -34.6696 1012.43 it0 5a63-AC 3320 Intermediate
218 14.353 27.618 -14.296271 2198.13 72.5029 1.1255 -22.9136 1521.45 it0 5a63-AC 2191 Intermediate
219 10.191 21.315 33.350246 5230.38 68.9056 -1.94943 -7.18848 1050.47 it0 5a63-AC 8379 Intermediate
220 13.052 27.541 38.94687 6201.78 111.318 1.4687 -18.3653 728.751 it0 5a63-AC 8912 Intermediate
221 15.131 29.717 19.476595 3728.6 97.8166 -0.846321 -9.74262 819.863 it0 5a63-AC 6228 Intermediate
222 7.536 15.952 20.03319229 3863.13 88.245 -5.437771E-02 -11.2348 819.138 it0 5a63-AC 6329 Intermediate
223 14.122 27.199 -22.022381 2100.44 80.4549 1.63247 -28.9467 1651.71 it0 5a63-AC 1455 Intermediate
224 9.162 19.303 23.492887 4389.98 31.0937 0.75147 -12.738 873.132 it0 5a63-AC 6913 Intermediate
225 3.417 7.683 -34.118191 1580.06 34.5443 0.189366 -38.2163 1223.73 it0 5a63-AC 569 Intermediate
226 13.929 26.908 -23.19146 2203.8 40.8097 0.230243 -31.0452 1482.26 it0 5a63-AC 1339 Intermediate
227 12.928 27.077 27.956069 5449.32 45.6404 -0.364385 -16.7267 990.245 it0 5a63-AC 7672 Intermediate
228 18.763 38.458 100.09384 10838.1 106.881 0.99072 -4.01653 633.016 it0 5a63-AC 9757 Intermediate
229 13.897 26.843 -14.440279 2437.91 28.854 0.901681 -26.0442 1396.54 it0 5a63-AC 2180 Intermediate
230 12.613 26.375 39.198758 6513.59 65.6146 0.618212 -18.6173 859.42 it0 5a63-AC 8942 Intermediate
