complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
63 20.315 50.278 135.90733 16617.5 67.3977 -0.715147 -16.7001 1352.64 it0 2zxe-AG 7669 Easy
64 11.487 22.820 15.075151 2765.71 37.0503 0.207788 -8.60336 455.688 it0 2zxe-AG 7167 Easy
65 4.304 9.942 -14.570044 1555.25 45.6066 -1.14982 -20.1653 926.349 it0 2zxe-AG 5020 Easy
66 11.399 27.237 19.405473 3566.86 41.4683 -1.94229 -6.96876 776.676 it0 2zxe-AG 7295 Easy
67 12.302 22.728 -36.318841 583.952 19.1394 -0.679455 -31.8961 977.42 it0 2zxe-AG 1512 Easy
68 21.210 52.708 156.19185 17945.1 168.05 3.70095 -14.8908 1374.98 it0 2zxe-AG 7733 Easy
69 5.790 13.280 -20.898707 1458.42 32.654 -0.733807 -25.9848 909.084 it0 2zxe-AG 4100 Easy
70 37.621 86.388 316.17039 34488.6 90.5883 0.851307 -18.5761 1189.67 it0 2zxe-AG 8233 Easy
71 12.162 22.544 -34.414554 1273.59 30.0533 -0.128987 -36.3304 1099.16 it0 2zxe-AG 1851 Easy
72 38.266 88.326 376.618353 40125.9 91.1783 -3.49493 -10.1764 1188.11 it0 2zxe-AG 9633 Easy
73 6.111 13.776 -13.200218 1708.68 47.8112 1.21897 -23.4007 858.34 it0 2zxe-AG 5209 Easy
74 4.593 10.814 -27.209008 730.017 38.3962 1.37846 -25.9143 1035.73 it0 2zxe-AG 3062 Easy
75 37.595 86.306 365.65783 39304 102.529 1.05704 -17.5719 1189.26 it0 2zxe-AG 9404 Easy
76 2.423 5.307 -35.25852 900.974 43.046 -1.75082 -31.4269 1152.1 it0 2zxe-AG 1693 Easy
77 14.379 28.833 -26.9306644 878.794 4.14066 0.672489 -26.2757 1015.68 it0 2zxe-AG 3121 Easy
78 38.138 89.213 386.161699 41209.4 70.0159 5.73279 -24.0007 836.455 it0 2zxe-AG 9778 Easy
79 35.465 82.728 357.009386 38767.3 81.2316 -6.05183 -11.5245 1389.96 it0 2zxe-AG 9174 Easy
80 2.307 4.733 -56.87545885 579.269 -0.415885 -2.87959 -45.4576 1432.68 it0 2zxe-AG 131 Easy
81 8.839 21.024 4.03112 3209.93 66.258 -3.16746 -17.1607 840.26 it0 2zxe-AG 6704 Easy
82 8.071 17.973 0.716331 3291.22 75.226 0.813461 -25.4384 832.319 it0 2zxe-AG 6499 Easy
83 5.379 11.206 -37.1346 1202.2 41.055 4.92055 -42.6171 1187.06 it0 2zxe-AG 1363 Easy
84 13.310 24.748 -46.862419 634.052 25.2176 0.180185 -42.191 1144.43 it0 2zxe-AG 548 Easy
85 7.774 16.448 -29.06372858 1074.33 28.7528 6.828342E-02 -30.8935 926.934 it0 2zxe-AG 2737 Easy
86 36.252 85.847 314.309395 35311.6 55.2435 -3.17704 -23.3269 1285.51 it0 2zxe-AG 8205 Easy
87 36.475 83.807 374.84555 39191.2 114 2.73577 -7.80502 1313.72 it0 2zxe-AG 9605 Easy
88 15.052 29.477 -22.576416 1325.73 13.4235 -0.732441 -26.1338 910.171 it0 2zxe-AG 3814 Easy
89 11.685 26.616 25.094159 4376.81 77.6181 0.983288 -13.464 696.941 it0 2zxe-AG 7423 Easy
90 3.902 8.975 -20.767198 901.029 22.8725 0.174677 -22.7209 745.999 it0 2zxe-AG 4129 Easy
91 36.727 84.994 333.689209 36372 79.0969 1.78684 -21.504 1110.46 it0 2zxe-AG 8598 Easy
92 32.031 76.878 294.885353 31431.8 95.9893 4.53306 -13.5361 1138.95 it0 2zxe-AG 7973 Easy
93 14.490 32.462 26.442864 3707.68 95.9404 2.09039 -8.66612 501.761 it0 2zxe-AG 7439 Easy
94 3.476 7.078 -35.632464 658.401 12.4304 0.260222 -31.8294 1077.16 it0 2zxe-AG 1631 Easy
95 11.556 24.697 0.520506 2451.56 27.4604 -0.694838 -15.6874 788.746 it0 2zxe-AG 6492 Easy
96 2.136 4.393 -55.6901138 432.392 -2.31538 -2.68178 -42.9403 1436.88 it0 2zxe-AG 191 Easy
97 5.887 12.654 -0.222544 2469.08 49.8286 1.4866 -19.1454 775.283 it0 2zxe-AG 6457 Easy
98 12.964 25.005 -25.537498 1912.61 65.0062 -1.64616 -33.1038 1056.37 it0 2zxe-AG 3355 Easy
99 5.905 12.011 -30.6899207 700.464 4.82393 2.07151 -30.1839 963.041 it0 2zxe-AG 2457 Easy
100 5.408 12.405 -40.0870465 391.694 -3.91365 -8.25565 -24.5489 1116.03 it0 2zxe-AG 963 Easy
101 32.666 78.750 327.883115 34308.1 71.7351 0.804624 -6.18626 1053.36 it0 2zxe-AG 8467 Easy
102 12.929 30.159 18.260445 3613.18 51.8815 -6.09537 -4.35528 793.952 it0 2zxe-AG 7264 Easy
103 6.386 14.643 -19.000133 1038.05 14.4717 1.48489 -22.8908 811.944 it0 2zxe-AG 4401 Easy
104 2.304 4.825 -52.6907639 539.576 -8.64739 -2.69075 -41.1945 1411.48 it0 2zxe-AG 299 Easy
105 3.844 8.731 -15.067496 1300.23 52.1512 0.216812 -19.2479 956.022 it0 2zxe-AG 4959 Easy
106 6.347 15.585 -20.435547 2211.47 27.2063 -7.59466 -25.3292 989.845 it0 2zxe-AG 4171 Easy
107 2.412 5.240 -36.779835 631.396 22.3635 -1.80053 -30.1476 1136.93 it0 2zxe-AG 1427 Easy
108 5.446 12.498 -38.705062 778.879 18.9738 -8.54559 -26.7104 1142.76 it0 2zxe-AG 1124 Easy
109 38.127 89.198 410.149444 43654.2 76.8384 5.71301 -24.5176 835.635 it0 2zxe-AG 9976 Easy
110 6.748 14.684 -34.070745 1195.23 67.4953 0.624502 -36.001 1132.15 it0 2zxe-AG 1912 Easy
111 6.099 13.908 -25.653367 489.275 15.7653 1.45442 -23.9029 825.529 it0 2zxe-AG 3340 Easy
112 11.070 24.456 14.321522 2902.23 70.5802 0.33177 -10.2022 553.615 it0 2zxe-AG 7138 Easy
113 8.110 18.445 -3.898547 1571.02 25.7653 2.52813 -14.2021 819.243 it0 2zxe-AG 6203 Easy
114 3.383 7.750 -15.442515 1585.23 39.1261 0.472024 -21.8352 1032.29 it0 2zxe-AG 4901 Easy
115 8.455 19.140 -4.19109 2623.02 124.912 -1.25436 -22.8131 760.295 it0 2zxe-AG 6182 Easy
116 7.572 17.044 -1.117261 3127.74 41.4219 1.83667 -26.6861 795.945 it0 2zxe-AG 6401 Easy
117 6.510 14.612 -15.956861 1541.57 45.88 -0.289091 -22.9268 861.547 it0 2zxe-AG 4822 Easy
118 5.464 11.418 -42.114295 1034.74 31.0015 3.89949 -44.5688 1210.24 it0 2zxe-AG 829 Easy
119 10.503 24.307 5.47347 2702.35 56.096 0.80749 -15.1728 774.568 it0 2zxe-AG 6771 Easy
120 23.981 58.051 148.694 17188.2 39.7967 -0.963367 -11.7512 1087.14 it0 2zxe-AG 7712 Easy
121 10.501 24.314 12.694394 3464.37 71.5992 0.809902 -15.761 771.42 it0 2zxe-AG 7088 Easy
122 10.437 24.100 20.80607 4353.34 74.9088 0.880742 -16.5129 784.426 it0 2zxe-AG 7328 Easy
123 14.929 29.286 -21.747066 1309.13 22.4224 2.12742 -27.4462 974.381 it0 2zxe-AG 3958 Easy
124 4.449 10.180 -14.6846876 623.103 6.34024 3.18421 -14.5586 960.473 it0 2zxe-AG 5006 Easy
125 15.138 29.658 -32.41964 656.73 17.042 1.71024 -30.2458 1062.18 it0 2zxe-AG 2173 Easy
126 5.509 12.652 -38.6282387 506.351 5.28713 -7.77142 -24.6411 1133.21 it0 2zxe-AG 1130 Easy
127 11.159 23.068 -10.740623 1179.06 67.3597 -0.60384 -16.4182 618.278 it0 2zxe-AG 5515 Easy
128 12.906 24.724 -21.848687 1220.2 56.2963 -3.52145 -21.4928 959.94 it0 2zxe-AG 3942 Easy
129 11.537 26.094 7.057232 2576.37 23.1222 -1.82754 -11.3665 574.365 it0 2zxe-AG 6841 Easy
130 34.213 81.605 318.66027 35754.5 109.346 -1.93739 -22.9225 1511.83 it0 2zxe-AG 8276 Easy
131 12.327 24.549 -37.723502 958.774 7.8678 1.53408 -38.7429 1018.11 it0 2zxe-AG 1250 Easy
132 13.258 24.887 -49.347563 578.537 12.3566 0.238601 -43.2587 1223.64 it0 2zxe-AG 413 Easy
133 4.753 10.341 -22.711055 1307.63 70.3735 -1.47717 -26.4886 852.532 it0 2zxe-AG 3794 Easy
134 12.687 23.111 -28.784114 563.291 16.2781 -0.811085 -24.5991 916.962 it0 2zxe-AG 2791 Easy
135 10.420 19.498 -30.8227307 1249.19 9.83653 -0.805876 -33.0203 958.682 it0 2zxe-AG 2435 Easy
136 5.691 13.597 -57.5334533 788.351 3.94767 1.40496 -50.9297 1593.17 it0 2zxe-AG 94 Easy
137 34.931 83.194 319.498243 34782.8 46.3072 -0.416329 -14.94 1343.65 it0 2zxe-AG 8299 Easy
138 5.131 11.194 -39.5926622 629.743 6.83678 6.11874 -40.5905 1148.67 it0 2zxe-AG 1010 Easy
139 5.480 12.602 -36.293005 998.8 28.0565 -7.88137 -27.2196 1146.06 it0 2zxe-AG 1517 Easy
140 14.551 28.644 -25.497234 1564.89 39.2428 -0.591462 -29.8842 1106.29 it0 2zxe-AG 3364 Easy
141 6.436 13.819 -1.397671 2000.28 36.1979 5.47065 -20.4983 673.48 it0 2zxe-AG 6373 Easy
142 12.627 24.265 -25.202445 854.26 26.2285 -5.11438 -19.4367 945.625 it0 2zxe-AG 3411 Easy
143 5.476 12.569 -35.625103 1067.14 36.5087 -8.24929 -26.8343 1157.8 it0 2zxe-AG 1632 Easy
144 7.221 17.009 -14.592067 2049.16 52.6033 -11.732 -13.8146 1006.31 it0 2zxe-AG 5016 Easy
145 4.604 10.761 -26.743253882 699.572 33.4784 -7.657882E-03 -23.8649 1020.12 it0 2zxe-AG 3152 Easy
146 7.710 17.743 -10.718561 2539.94 62.9589 -3.99037 -24.3871 837.008 it0 2zxe-AG 5517 Easy
147 4.464 10.171 -22.430798 831.522 13.1402 -4.12822 -16.4968 1025.24 it0 2zxe-AG 3838 Easy
148 7.095 16.688 -8.450406 2632.83 48.0414 -11.0534 -14.4361 976.962 it0 2zxe-AG 5791 Easy
149 37.205 85.632 360.041482 38542.3 76.2442 -1.15196 -12.5981 1239.39 it0 2zxe-AG 9240 Easy
150 7.193 16.989 -14.903526 1863.71 52.3574 -11.4024 -12.2189 1044.29 it0 2zxe-AG 4984 Easy
151 12.775 23.957 -25.43747 2148.37 119.193 1.879 -38.7901 1120.2 it0 2zxe-AG 3373 Easy
152 12.712 23.465 -17.8387445 915.289 7.55255 1.36314 -19.4162 901.41 it0 2zxe-AG 4557 Easy
153 7.804 17.888 -16.733407 1801.82 54.2963 -4.23744 -22.9358 812.133 it0 2zxe-AG 4721 Easy
154 7.376 15.583 -28.11157 1279.35 51.543 -1.81661 -30.1105 949.339 it0 2zxe-AG 2910 Easy
155 37.990 89.410 349.115977 37511.2 78.2467 4.48346 -23.4177 784.425 it0 2zxe-AG 8977 Easy
156 11.237 23.196 9.216122 3976.2 40.8662 -1.95021 -21.7413 726.303 it0 2zxe-AG 6931 Easy
157 11.881 22.211 -42.907355962 1510.73 48.4337 -4.192962E-03 -46.0066 1248.82 it0 2zxe-AG 788 Easy
158 2.040 4.846 -37.437477 590.566 33.3573 -2.32911 -29.7976 1155 it0 2zxe-AG 1307 Easy
159 6.341 14.445 -24.5654792 796.002 1.11508 1.65148 -25.5569 863.123 it0 2zxe-AG 3506 Easy
160 2.964 7.277 -28.947156 357.93 22.9554 -1.60474 -21.6169 953.437 it0 2zxe-AG 2756 Easy
161 13.310 24.739 -48.983078 474.705 10.1945 0.240227 -42.8674 1120.49 it0 2zxe-AG 425 Easy
162 38.174 87.983 354.079382 36674.5 96.0702 7.88503 -9.45535 1205.6 it0 2zxe-AG 9095 Easy
163 5.670 13.563 -58.854109 931.243 15.1971 1.84159 -54.246 1591.41 it0 2zxe-AG 41 Easy
164 6.673 14.431 -33.242239 1013.33 70.4442 0.421419 -32.897 1160.44 it0 2zxe-AG 2036 Easy
165 37.895 87.007 349.874864 38285.8 88.5844 4.65442 -24.7508 1377.26 it0 2zxe-AG 8994 Easy
166 13.128 24.567 -24.341543 1439.97 59.5377 2.21868 -30.5987 1095.66 it0 2zxe-AG 3546 Easy
167 13.956 27.206 -19.098266 2528.25 55.8294 -1.65606 -32.7132 1056.98 it0 2zxe-AG 4385 Easy
168 7.225 15.722 -32.010174 710.595 24.6629 -0.119673 -30.881 836.208 it0 2zxe-AG 2237 Easy
169 11.908 22.278 -44.97836805 1187.91 45.7351 -4.451905E-02 -44.6178 1265.25 it0 2zxe-AG 656 Easy
170 31.972 77.078 278.524217 30710 96.3107 -1.58429 -15.9762 1197.84 it0 2zxe-AG 7851 Easy
171 38.132 88.194 362.596522 38097.9 79.2512 4.78411 -11.994 1196.51 it0 2zxe-AG 9312 Easy
172 9.448 18.506 -42.3635234684 804.783 -2.834684E-02 1.43873 -41.6505 1019.93 it0 2zxe-AG 814 Easy
173 10.780 28.865 44.260361 7375.21 89.2275 0.211436 -21.3528 924.265 it0 2zxe-AG 7561 Easy
174 5.976 13.546 -15.41205 1395.84 31.717 1.6151 -23.0157 828.702 it0 2zxe-AG 4908 Easy
175 9.421 20.667 3.420476 2970.52 41.4614 -0.953638 -18.8061 693.96 it0 2zxe-AG 6660 Easy
176 6.315 14.449 -19.8682489 1273.7 1.67311 1.83447 -26.12 833.645 it0 2zxe-AG 4261 Easy
177 35.491 82.783 355.447256 38547.8 74.0186 -5.60053 -11.2223 1394.81 it0 2zxe-AG 9130 Easy
178 7.225 15.718 -25.12138446 1013.47 24.814 -3.222446E-02 -27.042 843 it0 2zxe-AG 3420 Easy
179 1.819 3.612 -58.644451 304.152 6.1799 -1.60457 -45.8471 1429.61 it0 2zxe-AG 47 Easy
180 7.129 16.826 -22.426312 1505.64 51.9788 -12.2469 -15.588 1016.76 it0 2zxe-AG 3840 Easy
181 11.885 22.769 -2.192461 4516.96 133.924 0.355599 -37.6313 1142.56 it0 2zxe-AG 6321 Easy
182 6.333 15.516 -17.221165 2532.31 35.8005 -7.24517 -25.6554 1000.17 it0 2zxe-AG 4648 Easy
183 37.344 85.867 374.327088 39721.7 123.178 0.459708 -10.3824 1419.9 it0 2zxe-AG 9592 Easy
184 32.834 77.893 323.588544 35508.3 73.0144 -1.7137 -15.4894 1502.15 it0 2zxe-AG 8378 Easy
185 12.713 29.598 19.204776 3505.82 44.5066 -3.05559 -6.01516 722.774 it0 2zxe-AG 7287 Easy
186 4.749 11.035 -32.4283259 350.88 6.09941 -1.22551 -25.1486 962.401 it0 2zxe-AG 2170 Easy
187 11.884 21.795 -28.175245 989.651 59.8131 -0.614886 -27.7885 1026.65 it0 2zxe-AG 2898 Easy
188 4.091 8.554 -21.797636 1587.81 40.7116 0.656548 -28.4068 1033.26 it0 2zxe-AG 3950 Easy
189 2.611 5.274 -28.577509 812.169 19.2611 2.09469 -27.087 1189.95 it0 2zxe-AG 2824 Easy
190 7.802 16.043 -22.804889 2055.28 41.3041 0.24916 -34.4149 960.499 it0 2zxe-AG 3779 Easy
191 12.183 22.731 -20.371589 1821.8 70.7871 -1.40113 -28.7102 918.613 it0 2zxe-AG 4184 Easy
192 7.886 18.105 -18.505623 1724.86 65.2477 -3.88571 -24.1974 832.359 it0 2zxe-AG 4472 Easy
193 14.595 28.401 -18.483801 1027.75 23.2004 0.183805 -20.0528 912.431 it0 2zxe-AG 4478 Easy
194 36.727 84.990 304.825036 33627.7 74.4076 1.70476 -22.7516 1114.92 it0 2zxe-AG 8080 Easy
195 6.435 14.774 -16.327714 1626.77 27.8666 1.54258 -25.6617 875.496 it0 2zxe-AG 4776 Easy
196 3.106 7.018 -20.839106 798.75 20.1771 0.399163 -20.188 923.954 it0 2zxe-AG 4115 Easy
197 7.904 18.803 -1.94237 2553.34 44.9309 -0.841749 -19.4745 760.883 it0 2zxe-AG 6345 Easy
198 6.117 13.874 -14.369153 1375.58 31.7967 1.30876 -21.254 849.768 it0 2zxe-AG 5051 Easy
199 11.823 21.662 -27.668866 937.943 49.3 -0.732696 -26.683 1012.56 it0 2zxe-AG 2984 Easy
200 38.111 88.162 397.802904 41516.7 87.0634 4.51777 -10.9589 1179.36 it0 2zxe-AG 9913 Easy
201 35.261 82.036 322.14174 35238.4 144.293 -1.71159 -14.7541 1521.95 it0 2zxe-AG 8347 Easy
202 13.661 30.103 0.908641 2840.07 30.0658 -0.653177 -21.5297 560.984 it0 2zxe-AG 6507 Easy
203 2.418 6.043 -32.934537 758.496 57.2193 -3.10329 -27.6318 1035.66 it0 2zxe-AG 2084 Easy
204 10.453 24.150 17.630794 4217.99 80.2201 0.868543 -18.2199 799.995 it0 2zxe-AG 7248 Easy
205 6.522 14.344 9.250782 2919.56 50.0672 4.33886 -17.9469 683.745 it0 2zxe-AG 6934 Easy
206 13.431 27.243 -14.90616 2568.42 93.317 -2.65482 -28.9295 993.921 it0 2zxe-AG 4983 Easy
207 20.569 50.986 126.162482 16780.8 42.5192 -1.73341 -24.3955 1594.18 it0 2zxe-AG 7645 Easy
208 5.235 12.008 -35.7602917884 702.342 -3.017884E-02 -8.83851 -23.0295 1091.54 it0 2zxe-AG 1606 Easy
209 32.002 76.820 355.43837 37099.7 122.174 4.59494 -9.64081 1173.45 it0 2zxe-AG 9129 Easy
210 37.246 85.733 311.199629 34117.6 54.6909 -1.23188 -17.1435 1214.79 it0 2zxe-AG 8153 Easy
211 8.087 19.186 -10.29005 1521.19 60.3383 0.734367 -17.8805 895.92 it0 2zxe-AG 5570 Easy
212 13.979 27.242 -17.782195 2271.32 43.5605 -1.6143 -29.2441 1007.26 it0 2zxe-AG 4567 Easy
213 10.524 24.358 5.684913 2735.66 52.1457 0.813936 -14.9351 807.198 it0 2zxe-AG 6782 Easy
214 34.818 81.294 319.975478 35350.4 89.5084 -0.717506 -18.7197 1498.64 it0 2zxe-AG 8305 Easy
215 6.588 14.868 -10.486392 2269.3 59.505 -0.337762 -25.0207 841.598 it0 2zxe-AG 5543 Easy
216 12.873 30.039 25.989115 4393.89 62.5865 -5.79549 -4.68187 809.829 it0 2zxe-AG 7434 Easy
217 1.720 4.053 -51.283988 362.673 14.0152 -1.74107 -40.9197 1239.01 it0 2zxe-AG 337 Easy
218 31.118 75.650 278.94797 29547.5 157.358 2.69207 -9.47608 1131.66 it0 2zxe-AG 7853 Easy
219 13.007 30.317 8.900657 2724.72 60.8147 -6.23858 -4.49892 821.719 it0 2zxe-AG 6919 Easy
220 2.521 5.496 -24.998497 1190.42 37.6901 0.410122 -28.4138 927.592 it0 2zxe-AG 3442 Easy
221 2.350 4.867 -53.1457883 571.667 -4.61783 -2.78538 -41.7905 1424.04 it0 2zxe-AG 290 Easy
222 7.792 19.671 -15.36483 1793.5 100.891 -2.66504 -21.9357 970.8 it0 2zxe-AG 4919 Easy
223 6.178 13.863 -12.78487 1865.95 44.3477 0.699803 -24.1451 844.255 it0 2zxe-AG 5261 Easy
224 37.230 85.693 326.06408 35547.2 62.709 -1.19871 -16.4644 1237.19 it0 2zxe-AG 8429 Easy
225 5.659 13.012 -38.646321 651.131 18.1239 -5.60247 -28.4391 1129.73 it0 2zxe-AG 1129 Easy
226 9.129 17.765 -43.155584 1325.6 19.1459 0.927457 -46.3603 1117.02 it0 2zxe-AG 770 Easy
227 8.682 20.895 6.642341 3237.7 75.7181 4.07214 -22.9564 760.758 it0 2zxe-AG 6823 Easy
228 7.371 15.609 -23.647152 1109.42 78.6588 -1.70762 -24.1572 966.312 it0 2zxe-AG 3664 Easy
229 36.469 83.793 383.61672 39781.2 119.914 2.77326 -4.86958 1329.81 it0 2zxe-AG 9744 Easy
230 5.638 11.268 -25.4150798 965.677 -6.16498 3.6286 -27.7254 1091.34 it0 2zxe-AG 3377 Easy
231 2.499 5.498 -22.17724327 642.72 15.312 6.536673E-02 -20.0559 876.703 it0 2zxe-AG 3878 Easy
232 14.949 29.312 -22.953877 1434.44 28.9033 2.25437 -29.9933 984.838 it0 2zxe-AG 3762 Easy
233 13.221 24.880 -47.0890396 508.188 1.89574 0.284323 -40.3787 1209.55 it0 2zxe-AG 537 Easy
234 9.933 19.664 -23.68737317 1436.91 25.8793 -3.558617E-02 -30.168 811.168 it0 2zxe-AG 3655 Easy
