complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
106 8.889 20.235 -23.936542 928.007 15.3148 2.52734 -20.0228 1587.43 it0 5fxb 1491 Intermediate
107 6.949 13.886 -8.84466 1359.72 27.462 -1.76751 -6.71127 1423.77 it0 5fxb 5738 Intermediate
108 3.257 10.508 -0.4334915 1983.72 57.138 -4.22915E-02 -9.37638 1142.34 it0 5fxb 7986 Intermediate
109 6.557 13.537 -13.1671947 923.73 4.74043 -0.852959 -8.29534 1330.36 it0 5fxb 4331 Intermediate
110 8.763 22.339 -15.902379 991.573 76.4032 -0.306741 -14.0677 1220.77 it0 5fxb 3371 Intermediate
111 8.438 16.911 -22.7743429 681.931 3.40501 0.162697 -14.0897 1570.07 it0 5fxb 1697 Intermediate
112 7.008 16.488 4.73309 1909.1 171.655 5.91274 -11.4883 1049.89 it0 5fxb 8796 Intermediate
113 6.065 12.550 -13.257416 651.303 31.1362 0.287512 -7.76082 1260.85 it0 5fxb 4294 Intermediate
114 8.352 18.246 -8.42305 1478.85 33.577 2.61018 -11.5669 1459.06 it0 5fxb 5867 Intermediate
115 7.542 24.239 0.11961983 1318.95 90.6772 -5.814917E-02 0.830397 1474.89 it0 5fxb 8097 Intermediate
116 3.292 11.747 -12.780383 1679.73 70.7937 -3.93712 -13.6986 1264.99 it0 5fxb 4461 Intermediate
117 3.292 11.708 -13.241005 1637.2 58.1655 -3.85366 -13.7548 1258.62 it0 5fxb 4303 Intermediate
118 4.349 14.997 0.00628 2059.82 89.861 2.98847 -12.1549 1232.41 it0 5fxb 8072 Intermediate
119 8.777 19.235 -24.258271 879.788 10.6199 -2.71765 -15.5674 1487.73 it0 5fxb 1415 Intermediate
120 6.920 15.177 19.816031 2479.79 66.9471 1.20748 3.35868 1021.75 it0 5fxb 9769 Intermediate
121 8.053 23.604 0.95052 2010.59 29.072 1.26997 -7.50877 1320.73 it0 5fxb 8257 Intermediate
122 4.320 14.494 -15.32286 1393.32 23.6554 -0.855114 -15.6296 1300.79 it0 5fxb 3550 Intermediate
123 8.927 20.295 -26.980526 794.245 15.6924 1.4393 -20.7234 1579.58 it0 5fxb 835 Intermediate
124 7.404 20.996 2.017272 994.919 11.4789 7.23568 -0.583087 1469.93 it0 5fxb 8430 Intermediate
125 9.207 23.385 -19.244825 978.237 97.4405 2.1286 -17.2132 1491.7 it0 5fxb 2400 Intermediate
126 6.569 18.514 -7.328675 897.01 69.7385 4.15026 -9.11642 1203 it0 5fxb 6178 Intermediate
127 4.205 13.480 -15.701931 1039.09 26.8066 -0.560497 -13.9137 1188.67 it0 5fxb 3438 Intermediate
128 8.929 20.157 -26.414175 1000.37 34.5421 0.760604 -21.8626 1566.13 it0 5fxb 978 Intermediate
129 8.779 20.851 -24.474763 818.363 17.3127 2.33738 -19.5665 1560.24 it0 5fxb 1368 Intermediate
130 4.276 13.975 -19.07399 937.257 28.9338 -0.690198 -15.4877 1255.8 it0 5fxb 2432 Intermediate
131 3.155 9.804 -3.318484 1312.75 35.6679 0.855177 -7.33054 1032.73 it0 5fxb 7300 Intermediate
132 6.612 13.504 14.530417 2392.05 69.0171 2.56532 -0.636474 1200.91 it0 5fxb 9548 Intermediate
133 8.933 20.199 -30.491473 686.394 38.9547 0.51104 -22.3211 1593.49 it0 5fxb 140 Intermediate
134 5.742 13.653 -4.358011 1475.44 28.6488 0.407181 -5.87758 1392.85 it0 5fxb 7006 Intermediate
135 5.318 14.157 -18.704568 779.145 33.9982 5.9549 -18.1318 1465.91 it0 5fxb 2511 Intermediate
136 8.826 20.861 9.354575 1885.24 45.5015 5.76056 -6.17664 953.676 it0 5fxb 9266 Intermediate
137 8.117 17.560 -14.25164773 737.578 0.966527 0.575327 -8.17532 1403.71 it0 5fxb 3929 Intermediate
138 4.997 17.948 -0.582633 1881.19 16.8867 -3.92135 -5.01305 1062.9 it0 5fxb 7952 Intermediate
139 6.132 16.650 -4.393823 1581.13 51.2127 1.93635 -12.5792 1007.44 it0 5fxb 6995 Intermediate
140 7.650 16.919 -16.946476 1100.62 30.1834 -2.42671 -12.1831 1364.47 it0 5fxb 3014 Intermediate
141 6.682 19.036 0.78639 1604.25 77.354 4.16222 -7.92877 1226.31 it0 5fxb 8230 Intermediate
142 5.335 14.194 -16.183333 932.773 43.5177 5.88026 -16.9291 1489.74 it0 5fxb 3265 Intermediate
143 7.739 21.585 -2.86733 2015.1 125.36 -2.15495 -12.5413 957.568 it0 5fxb 7417 Intermediate
144 8.652 18.457 -18.949729 1061.72 30.0389 -0.228618 -15.1813 1445.74 it0 5fxb 2458 Intermediate
145 5.766 13.268 -9.00600924 1746.96 30.666 2.913076E-02 -16.0302 1078.12 it0 5fxb 5680 Intermediate
146 8.690 18.730 -22.738397 992.805 48.6283 -2.21113 -14.5824 1635.92 it0 5fxb 1704 Intermediate
147 4.216 13.906 -8.971117 1970.18 47.0586 -0.651003 -15.8754 1261.71 it0 5fxb 5696 Intermediate
148 9.467 26.610 -12.462328 1545.19 36.8069 -0.194697 -16.9503 1113.73 it0 5fxb 4586 Intermediate
149 7.735 17.130 -15.9865562 1298.78 7.48838 -2.17644 -13.2382 1363.46 it0 5fxb 3346 Intermediate
150 3.093 10.755 -15.759389 1463.17 82.7531 -3.69572 -15.2607 1226.22 it0 5fxb 3415 Intermediate
151 3.953 11.552 -6.177794 2083.38 57.9546 1.57006 -17.514 1164.72 it0 5fxb 6490 Intermediate
152 6.935 13.849 -9.707313 1284.01 26.2667 -1.95133 -6.63955 1421.92 it0 5fxb 5474 Intermediate
153 7.891 17.074 -11.999857 1323.54 14.7104 -0.867161 -10.6767 1383.85 it0 5fxb 4753 Intermediate
154 3.017 10.220 -19.464857 1329.38 86.0323 -3.76608 -18.3358 1151.71 it0 5fxb 2359 Intermediate
155 7.715 16.919 -16.3252596 1046.62 4.41104 -1.96097 -11.1204 1375.42 it0 5fxb 3206 Intermediate
156 5.225 14.115 0.073557 2246.63 85.4657 -3.84794 -10.1678 923.166 it0 5fxb 8089 Intermediate
157 2.717 7.288 -11.140449 1342.09 66.6511 1.74774 -15.0744 1190.12 it0 5fxb 5054 Intermediate
158 5.314 12.629 -6.153735 1878.96 58.371 -0.376045 -14.1791 1097.19 it0 5fxb 6503 Intermediate
159 3.158 6.746 -24.3691014 433.549 -1.84014 3.73611 -18.2163 1420.6 it0 5fxb 1388 Intermediate
160 2.805 8.869 -15.993316 891.754 24.6944 2.6856 -14.0796 1376.38 it0 5fxb 3344 Intermediate
161 8.456 17.275 -21.390335 728.147 31.7704 -0.984709 -12.0199 1598.49 it0 5fxb 1970 Intermediate
162 5.814 13.311 -10.230467 1658.76 43.4603 -1.03297 -15.0529 1116.68 it0 5fxb 5328 Intermediate
163 9.185 22.912 -33.777262 606.105 42.5734 -0.917046 -25.1079 1423.91 it0 5fxb 10 Intermediate
164 5.751 13.314 -11.411202 1415.31 13.6052 0.373846 -15.4006 1067.36 it0 5fxb 4960 Intermediate
165 4.244 13.928 -16.859719 1245.3 37.009 -0.692109 -16.3922 1259.85 it0 5fxb 3042 Intermediate
166 7.571 16.793 -15.760023 1099.2 24.2847 -2.50997 -10.862 1362.29 it0 5fxb 3414 Intermediate
167 3.183 9.668 -3.809638 1510.55 48.1462 0.33558 -9.24448 1048.77 it0 5fxb 7168 Intermediate
168 2.999 9.920 -19.03309 1217.59 79.292 -3.02201 -17.4283 1155.16 it0 5fxb 2440 Intermediate
169 6.634 18.668 -8.732909 855.609 62.9171 4.25833 -10.3297 1184.68 it0 5fxb 5779 Intermediate
170 2.973 8.805 -7.264908 1340.66 36.5661 0.383531 -11.3228 1009.79 it0 5fxb 6190 Intermediate
171 8.337 18.228 -11.3477795 1076.75 7.50005 2.60462 -10.395 1439.99 it0 5fxb 4984 Intermediate
172 6.069 12.595 -10.204698 1073.96 15.1039 0.209663 -8.5005 1280.45 it0 5fxb 5336 Intermediate
173 5.300 15.854 -4.196709 1549.02 79.4461 -2.69658 -8.51582 926.897 it0 5fxb 7056 Intermediate
174 6.703 14.447 -14.8003866 911.824 6.19334 -1.52475 -9.42431 1303.15 it0 5fxb 3739 Intermediate
175 8.650 24.844 -0.1819 1780.37 63.87 -4.58029 -2.61611 1142.79 it0 5fxb 8033 Intermediate
176 3.097 8.929 -7.189783 1335.18 59.2107 1.11831 -12.0814 1017.06 it0 5fxb 6219 Intermediate
177 4.397 14.481 -3.256164 1808.79 62.8286 -6.51443 -5.76886 968.906 it0 5fxb 7315 Intermediate
178 4.202 14.401 -8.339939 1676.43 80.7661 -1.0337 -13.3791 1149.91 it0 5fxb 5894 Intermediate
179 6.646 18.937 -5.019186 1152.89 90.0494 4.16212 -8.961 1264.97 it0 5fxb 6827 Intermediate
180 6.514 13.437 -10.7229028 1264.5 3.29722 -0.876485 -9.11999 1340.44 it0 5fxb 5189 Intermediate
181 8.924 20.115 -27.401582 1022.06 52.7882 0.460436 -22.2711 1633.94 it0 5fxb 747 Intermediate
182 3.544 7.693 -17.779342 837.479 11.0968 4.8083 -16.3858 1468.76 it0 5fxb 2757 Intermediate
183 7.256 23.899 -3.513508 1471.85 60.8312 -5.72537 -3.10045 1001.45 it0 5fxb 7249 Intermediate
184 6.681 15.082 -7.187642 1423.86 49.5078 1.18193 -13.7772 932.605 it0 5fxb 6220 Intermediate
185 3.680 11.254 -5.196061 1429.38 36.6795 0.476784 -9.51274 1082.07 it0 5fxb 6768 Intermediate
186 2.772 7.170 -12.437228 1181.83 57.2682 1.77349 -15.1519 1144.98 it0 5fxb 4601 Intermediate
187 4.296 14.776 2.52653 2339.86 112.707 3.18316 -12.4188 1276.35 it0 5fxb 8504 Intermediate
188 4.614 16.133 -7.091062 1453.76 28.2938 2.3816 -10.7823 1351.09 it0 5fxb 6257 Intermediate
189 5.328 11.528 -15.09443 1230.13 37.932 -1.52105 -15.3936 1086.04 it0 5fxb 3624 Intermediate
190 4.393 12.670 -4.671287 1825.29 40.8293 2.06312 -14.7747 1062.09 it0 5fxb 6932 Intermediate
191 4.070 12.349 -10.558795 1408.09 38.8395 1.10761 -13.9967 1213.9 it0 5fxb 5235 Intermediate
192 4.728 14.941 5.9053 3168.5 105.355 -4.90675 -10.8423 1108.42 it0 5fxb 8940 Intermediate
193 8.803 20.645 16.71607 2601.15 58.447 5.69085 -5.91622 965.453 it0 5fxb 9655 Intermediate
194 8.720 20.821 -20.66463 767.255 27.0447 0.449573 -16.8562 1220.1 it0 5fxb 2108 Intermediate
195 7.334 20.642 17.96817 2509.98 40.4347 6.90723 0.491893 1493.51 it0 5fxb 9706 Intermediate
196 8.783 22.084 -27.28002954 560.508 0.758046 1.47231 -19.001 1536.4 it0 5fxb 772 Intermediate
197 5.263 15.070 -0.394571 2032.77 87.3979 -3.52607 -8.80084 926.934 it0 5fxb 7999 Intermediate
198 4.398 14.128 1.410313 1799.48 36.4473 -2.16559 -6.5441 823.927 it0 5fxb 8333 Intermediate
199 4.241 13.930 -12.408017 1643.3 44.9137 -0.732754 -16.0397 1251.77 it0 5fxb 4607 Intermediate
200 2.671 8.800 -14.964418 751.044 22.5492 5.54055 -14.6516 1358.93 it0 5fxb 3678 Intermediate
201 8.330 18.128 -9.482784 1250.67 25.2086 2.67182 -9.96309 1495.03 it0 5fxb 5535 Intermediate
202 6.511 14.992 -9.964379 899.732 36.5501 1.84252 -12.5122 865.752 it0 5fxb 5398 Intermediate
203 8.710 17.923 24.03146 2801.92 111.849 8.17149 -4.63845 863.927 it0 5fxb 9884 Intermediate
204 8.515 17.614 -23.277459 722.518 41.9581 -2.05662 -13.1889 1567.67 it0 5fxb 1608 Intermediate
205 8.379 18.379 -12.256667 1181.4 21.7953 2.30948 -12.1523 1444.58 it0 5fxb 4657 Intermediate
206 8.707 18.771 -23.780507 792.807 15.2863 -2.39054 -13.853 1561.79 it0 5fxb 1524 Intermediate
207 5.909 18.940 4.625409 2039.4 45.5419 -1.28141 -2.7009 1224.17 it0 5fxb 8786 Intermediate
208 4.844 13.172 1.324344 1127.74 23.3204 4.81727 -3.65873 1134.48 it0 5fxb 8318 Intermediate
209 7.904 16.206 31.86517 3879.63 114.089 -1.93437 1.86575 800.34 it0 5fxb 9981 Intermediate
210 8.325 20.564 -3.661677 1664.76 41.5983 0.71492 -12.1031 933.708 it0 5fxb 7206 Intermediate
211 8.925 20.163 -30.598382 583.923 28.0248 1.01064 -21.3637 1636.48 it0 5fxb 129 Intermediate
212 4.269 14.192 -19.269775 849.991 11.2912 -0.590697 -14.5971 1269.48 it0 5fxb 2396 Intermediate
213 6.599 13.843 -7.18066 1652.04 17.6226 -0.978516 -9.45907 1343.97 it0 5fxb 6224 Intermediate
214 5.342 15.259 -6.124486 1452.4 67.1334 -3.62281 -8.31708 937.993 it0 5fxb 6508 Intermediate
215 8.661 18.577 -20.470122 1134.43 43.6238 -2.07576 -13.902 1627.29 it0 5fxb 2156 Intermediate
216 8.922 20.004 -29.018546 709.302 34.2354 1.19588 -22.0081 1564.17 it0 5fxb 363 Intermediate
217 8.669 18.587 -21.316471 1139.09 40.4999 -2.44247 -14.5939 1607.6 it0 5fxb 1981 Intermediate
218 5.376 16.192 -6.656628 1098.08 64.6762 -2.64073 -6.64892 899.454 it0 5fxb 6359 Intermediate
219 8.371 17.952 -15.009042 874.666 15.1718 2.63778 -11.6507 1489.45 it0 5fxb 3660 Intermediate
220 8.328 18.011 -12.125115 1210.56 33.5945 2.90344 -12.2884 1518.17 it0 5fxb 4711 Intermediate
221 4.306 14.312 -15.963441 1191.01 26.5291 -0.866932 -14.5609 1271.1 it0 5fxb 3352 Intermediate
222 6.607 18.684 1.089417 1621.69 88.3417 4.20726 -8.10226 1211.59 it0 5fxb 8276 Intermediate
223 3.123 9.695 -0.938081 1488.29 44.5701 0.770358 -6.95454 1008.25 it0 5fxb 7881 Intermediate
224 4.190 13.678 -15.836459 1139.14 27.4565 -0.572424 -14.3413 1258.87 it0 5fxb 3391 Intermediate
225 6.622 18.771 -3.188219 1425.68 95.4371 4.21861 -10.1913 1242.67 it0 5fxb 7334 Intermediate
226 6.463 20.656 16.43383033 2659.36 86.2982 -0.272182 1.233033E-02 1076.29 it0 5fxb 9639 Intermediate
227 8.730 18.153 31.1434 3279.6 111.547 7.76737 -1.4107 912.474 it0 5fxb 9977 Intermediate
228 8.735 19.043 -24.040373 919.43 36.8437 -2.86611 -15.1741 1556.29 it0 5fxb 1467 Intermediate
229 7.303 20.246 14.573745 1983.47 25.9565 6.44417 2.94891 1491.36 it0 5fxb 9550 Intermediate
230 2.454 6.829 -16.704703 943.475 65.2377 4.31307 -17.4054 1369.95 it0 5fxb 3094 Intermediate
231 2.877 7.861 -15.133029 733.974 50.8051 5.23648 -14.6171 1360.02 it0 5fxb 3607 Intermediate
232 3.335 7.499 -15.7114564 800.344 -4.91264 4.98873 -14.8125 1384.2 it0 5fxb 3430 Intermediate
233 8.948 19.693 2.379241 2055.62 40.1304 -0.503973 -5.68519 1238.91 it0 5fxb 8485 Intermediate
234 3.108 9.604 1.963902 1851.62 61.0299 0.681293 -7.31419 1052.97 it0 5fxb 8416 Intermediate
235 5.083 10.546 -10.126888 758.042 70.1022 4.10561 -9.80824 1270.57 it0 5fxb 5359 Intermediate
236 3.531 10.896 -5.891825 1504.86 63.5675 2.8069 -13.4467 1093.63 it0 5fxb 6568 Intermediate
