complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
148 15.540 30.062 -26.137732 834.108 13.0738 -1.54195 -19.5188 1354.88 it0 1ots 1853 Hard
149 3.633 14.554 -27.5905941 550.796 9.70059 -3.08686 -18.9648 1114.39 it0 1ots 1473 Hard
150 9.215 21.112 -13.476599 1939.93 69.0791 -1.32493 -23.4841 875.766 it0 1ots 5881 Hard
151 15.718 31.174 -23.235755 659.156 68.8965 4.01132 -20.4724 1405.52 it0 1ots 2667 Hard
152 10.135 26.127 -13.82168 715.521 -10.417 1.50398 -10.4036 1197.31 it0 1ots 5799 Hard
153 15.424 32.344 -19.229870008 1311.63 12.5957 2.372992E-03 -18.1747 1429.98 it0 1ots 4089 Hard
154 8.904 27.283 -3.328115 1284.1 19.8775 2.6995 -8.17209 1089.53 it0 1ots 8594 Hard
155 13.955 36.347 22.917915 3196.61 33.9845 -1.14306 -1.50967 673.53 it0 1ots 9997 Hard
156 4.494 12.907 -16.869038 949.368 23.5862 -4.34858 -10.9464 1130.36 it0 1ots 4894 Hard
157 15.140 30.051 -24.042433 995.791 57.2047 1.04461 -21.5287 1408.83 it0 1ots 2436 Hard
158 9.203 21.288 -12.187477 2366.9 97.9673 -1.29016 -26.3773 916.869 it0 1ots 6258 Hard
159 13.080 28.602 -9.45595 1336.93 13.075 -0.64462 -14.2347 807.668 it0 1ots 7016 Hard
160 15.636 29.750 -33.095413 469.145 31.6037 -1.3306 -22.7911 1398.12 it0 1ots 265 Hard
161 6.177 20.290 -21.338753 1176.13 12.8737 3.36041 -24.9339 1165.53 it0 1ots 3281 Hard
162 5.146 32.829 -23.2009938 518.459 9.31762 2.47867 -22.0506 890.683 it0 1ots 2679 Hard
163 4.413 12.688 -20.7617541 434.812 2.66259 -3.0024 -11.71 1042.41 it0 1ots 3493 Hard
164 15.954 31.940 -28.234899 1107.79 21.3981 -5.82868 -21.9545 1174.36 it0 1ots 1270 Hard
165 13.939 31.677 -28.270526 654.217 47.1924 -2.16212 -17.2685 1585.4 it0 1ots 1257 Hard
166 5.505 14.565 -20.775593 1396.79 32.8027 1.07438 -25.5196 1062.63 it0 1ots 3483 Hard
167 16.622 34.503 -28.3592259 1391.35 2.35741 -1.2992 -28.1259 1287.12 it0 1ots 1231 Hard
168 7.659 17.930 -32.302997 577.4 22.7843 -4.35463 -24.1432 980.701 it0 1ots 373 Hard
169 5.706 13.613 -2.913124 1201.55 52.6936 2.07351 -8.90382 862.525 it0 1ots 8678 Hard
170 15.252 29.827 -30.702446 634.38 48.5824 0.99593 -24.6285 1389.95 it0 1ots 649 Hard
171 14.018 31.614 -27.991256 705.932 35.4084 -1.83056 -17.6372 1593.69 it0 1ots 1346 Hard
172 11.083 33.506 3.085473 1751.93 63.7913 6.32158 -13.2027 819.062 it0 1ots 9595 Hard
173 7.575 32.320 -1.675887 1910.01 34.6466 -0.599243 -11.4721 905.111 it0 1ots 8941 Hard
174 12.458 27.579 -14.983196 1519.26 22.9093 -0.388809 -21.7164 829.968 it0 1ots 5457 Hard
175 3.708 15.405 -29.663382 331.706 -1.3212 -2.91583 -19.1471 1090.43 it0 1ots 879 Hard
176 16.238 32.404 -31.0033979 915.651 2.22821 -2.13779 -26.7784 1126.6 it0 1ots 584 Hard
177 7.210 20.696 -0.544454 1586.31 10.1086 3.26185 -7.34209 1242.84 it0 1ots 9145 Hard
178 12.342 31.213 -15.7663552 951.671 8.68348 3.37358 -19.4638 927.968 it0 1ots 5238 Hard
179 12.594 26.733 1.814083 1960.94 26.9063 4.90272 -12.8721 1009.5 it0 1ots 9477 Hard
180 11.010 33.151 6.023867 1694.52 87.1287 -3.92692 3.3752 1124.09 it0 1ots 9784 Hard
181 7.599 19.962 -0.889207 2603.51 101.863 -0.185747 -19.4333 832.389 it0 1ots 9090 Hard
182 13.954 44.207 -13.820671 2093.64 32.0329 -2.4054 -21.6601 1101.19 it0 1ots 5800 Hard
183 4.883 20.673 -21.8748 1158.1 34.559 -3.41561 -21.7451 864.068 it0 1ots 3099 Hard
184 15.507 32.671 -27.1710149 701.453 4.74651 -0.32371 -19.9322 1397.71 it0 1ots 1584 Hard
185 12.189 30.125 -10.720907 1552.37 39.3693 2.66339 -20.1582 914.349 it0 1ots 6687 Hard
186 7.753 33.746 -13.260722 1025.92 12.7438 -1.80082 -12.9114 893.514 it0 1ots 5950 Hard
187 5.893 13.288 -3.918638 2081.45 88.3022 -7.15975 -7.19231 1126.41 it0 1ots 8459 Hard
188 15.439 33.031 -17.055909 900.797 10.8231 -4.59931 -10.955 1061.78 it0 1ots 4841 Hard
189 8.798 21.301 -4.090924 1999.32 72.1846 -4.06868 -11.9752 876.209 it0 1ots 8415 Hard
190 9.024 23.290 -5.96034 1517.93 41.6786 0.976014 -14.3661 816.634 it0 1ots 7959 Hard
191 10.665 24.714 -1.670214 2498.79 53.4926 -1.42454 -14.5584 1121.01 it0 1ots 8942 Hard
192 6.407 15.234 -19.09811 1398.38 91.266 -5.72587 -15.5058 1276.29 it0 1ots 4140 Hard
193 5.652 21.422 -12.361093 1043.07 17.1777 1.57904 -15.3854 915.721 it0 1ots 6207 Hard
194 15.448 32.263 -26.81389256 784.943 -0.134108 -6.178148E-02 -21.1961 1340.41 it0 1ots 1679 Hard
195 5.552 15.897 -21.035897 1483.37 21.29 0.121203 -26.0167 1018.7 it0 1ots 3393 Hard
196 3.589 13.772 -28.219575 584.097 14.2625 -3.56447 -19.4627 1117.6 it0 1ots 1272 Hard
197 16.131 34.726 -14.84988 912.191 36.019 4.22442 -12.6805 1587.59 it0 1ots 5500 Hard
198 15.218 29.415 -28.057993 589.566 21.1892 0.229455 -21.099 1329.6 it0 1ots 1321 Hard
199 15.528 29.813 -8.62225 1217.27 19.7674 0.692276 -10.59 1109.49 it0 1ots 7228 Hard
200 5.122 22.132 -24.637516 891.651 30.1384 -3.36908 -21.7588 872.753 it0 1ots 2252 Hard
201 3.695 15.527 -27.223523 684.026 19.9897 -2.78628 -20.4796 1099.78 it0 1ots 1567 Hard
202 15.643 30.126 -28.766165 502.688 89.4355 1.4463 -21.0126 1512.11 it0 1ots 1114 Hard
203 4.264 13.701 -16.647044 1234.92 66.1636 -9.38752 -12.5743 769.606 it0 1ots 4972 Hard
204 3.298 7.880 -22.848686 570.677 51.1324 -3.64117 -16.14 928.561 it0 1ots 2789 Hard
205 15.092 31.360 -15.665799 958.319 71.6261 1.18475 -12.6578 1449.22 it0 1ots 5261 Hard
206 5.557 14.818 -18.00784 1576.07 27.238 1.58638 -25.032 1059.53 it0 1ots 4516 Hard
207 13.874 31.276 -32.250457 547.962 18.1123 -1.3081 -21.3031 1530 it0 1ots 378 Hard
208 13.428 32.136 -29.658753 328.265 16.8877 -1.52418 -16.9419 1464.42 it0 1ots 880 Hard
209 13.880 30.323 -34.5595129 396.8 9.84911 -0.530404 -23.0416 1505.4 it0 1ots 149 Hard
210 5.922 17.667 -4.921185 823.351 33.2435 3.46352 -7.4667 948.395 it0 1ots 8217 Hard
211 5.432 23.655 -23.976182 816.241 24.1258 -3.38114 -20.3603 863.841 it0 1ots 2465 Hard
212 5.723 13.262 -1.698967 1298.71 45.7303 2.04464 -8.72721 846.08 it0 1ots 8932 Hard
213 7.286 24.429 -7.555211 1625.33 28.4899 -2.73544 -7.90687 1345.11 it0 1ots 7536 Hard
214 5.669 12.928 -2.655902 1627.45 59.9318 -5.41571 -5.5009 861.311 it0 1ots 8746 Hard
215 5.000 21.412 -16.238403 1506.81 47.6287 -3.63917 -19.2788 886.482 it0 1ots 5086 Hard
216 4.382 12.331 -17.259681 1148.81 24.5789 -2.88297 -14.133 1197.76 it0 1ots 4778 Hard
217 5.195 12.922 -10.533613 1345.29 25.9547 -2.31084 -13.9879 794.732 it0 1ots 6734 Hard
218 5.519 15.638 -21.763593 1612.53 32.6647 0.22499 -28.5406 989.993 it0 1ots 3135 Hard
219 12.275 31.169 -14.409862 835.243 17.0398 4.08616 -17.2977 972.115 it0 1ots 5635 Hard
220 15.131 28.852 -26.9732977 707.406 6.18183 -0.210476 -21.2939 1260.48 it0 1ots 1635 Hard
221 11.390 23.128 1.209321 2022.79 55.3331 -1.34336 -8.21395 1001.46 it0 1ots 9398 Hard
222 5.656 21.295 -6.10904 1491.86 33.459 -1.93058 -5.48075 1395.09 it0 1ots 7928 Hard
223 13.790 28.960 17.493041 2590.6 16.1561 4.17779 -1.46101 1129.13 it0 1ots 9986 Hard
224 6.311 21.823 -10.567622 1611.62 16.2928 3.23335 -18.8159 1126.42 it0 1ots 6728 Hard
225 5.549 15.887 -24.25074378 1026.7 0.217522 -0.734759 -24.1749 961.026 it0 1ots 2364 Hard
226 5.044 13.478 6.348869 2247.65 54.7789 3.69311 -11.7569 861.163 it0 1ots 9799 Hard
227 5.146 22.236 -21.110677 1367.38 43.6093 -3.50814 -22.6348 907.763 it0 1ots 3366 Hard
228 14.575 30.988 -4.283324 1247.17 41.8876 1.61024 -9.37411 941.003 it0 1ots 8372 Hard
229 14.425 30.560 -6.346753 1049.53 24.2517 2.0199 -9.57308 953.139 it0 1ots 7863 Hard
230 14.255 33.307 -24.168606 752.367 12.7564 -3.21854 -14.6545 1394.68 it0 1ots 2397 Hard
231 7.455 38.846 -0.599098 2391.02 39.8682 -1.57438 -15.3521 798.15 it0 1ots 9135 Hard
232 10.301 30.117 -19.463517 799.133 24.3533 -4.56936 -9.05282 1407.62 it0 1ots 3988 Hard
233 15.709 31.920 -19.4662789 1241.74 2.70611 -5.66474 -14.6213 1162.47 it0 1ots 3986 Hard
234 14.482 29.317 -11.814506 1379.46 37.8704 3.18097 -20.9117 825.708 it0 1ots 6367 Hard
235 8.756 20.192 -21.7132944 1459.2 7.47156 -2.91438 -24.4739 899.173 it0 1ots 3151 Hard
236 4.450 12.288 -19.269758 1014.46 57.3372 -3.81382 -16.9258 924.811 it0 1ots 4071 Hard
237 4.354 16.170 -31.0603458 507.396 9.41542 -1.79036 -22.2219 1221.62 it0 1ots 572 Hard
238 3.549 13.385 -26.757436 772.003 33.7614 -4.08268 -19.8724 1086 it0 1ots 1694 Hard
239 15.832 35.637 -13.785632 942.952 15.9278 -4.58325 -7.73468 1105.65 it0 1ots 5806 Hard
240 14.440 35.835 -0.909232 1653.1 25.6888 -1.94574 -4.94958 1080.18 it0 1ots 9088 Hard
241 12.214 30.191 -5.978506 2073.96 50.2524 4.30728 -21.8022 972.571 it0 1ots 7956 Hard
242 12.427 26.073 -4.0537864 1559.36 7.17836 5.41343 -13.5881 1154.45 it0 1ots 8426 Hard
243 14.408 30.535 -5.396601 1089.55 18.5759 2.0176 -9.22802 926.744 it0 1ots 8112 Hard
244 8.753 21.039 -12.057819 1172.18 38.4671 -3.91847 -11.3199 892.592 it0 1ots 6300 Hard
245 8.027 23.535 -7.2580569 1682.21 9.28231 1.80486 -17.3479 862.994 it0 1ots 7620 Hard
246 11.154 25.876 0.157223 2789.36 74.3123 0.4279 -18.4734 1043.4 it0 1ots 9247 Hard
247 4.348 12.175 -16.250668 1018.89 13.2462 -2.85303 -13.1391 1057.99 it0 1ots 5083 Hard
248 6.200 20.719 -8.232023 2058.24 35.6007 3.33427 -21.3699 1113.48 it0 1ots 7348 Hard
249 7.823 23.752 -7.1728751 1562.88 6.38349 1.37409 -16.3119 792.77 it0 1ots 7640 Hard
