complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
130 0.281 0.898 -54.103478 219.855 -46.0628 -12.1332 -23.8709 1983.73 it0 4huq-TM-A 274 Bound
131 9.137 40.811 5.035556 2775.48 71.9916 -5.35218 -10.182 790.498 it0 4huq-TM-A 5773 Bound
132 14.506 36.990 5.20726 2681.52 113.918 2.61588 -10.3667 1499.63 it0 4huq-TM-A 5808 Bound
133 14.773 42.316 5.137154 2308.84 80.9104 7.63435 -12.832 1356.27 it0 4huq-TM-A 5796 Bound
134 13.679 35.232 -0.0514628 1247.01 6.69072 8.07097 -8.58504 1207.44 it0 4huq-TM-A 4574 Bound
135 0.371 1.781 -50.404088 224.393 -49.9518 -12.6021 -20.1064 1944 it0 4huq-TM-A 1256 Bound
136 4.798 14.753 -8.248371 1391.77 48.1089 -3.31531 -8.17735 1115.45 it0 4huq-TM-A 2857 Bound
137 4.530 13.461 9.93724 2654.4 112.034 -4.10287 -3.60203 1002.22 it0 4huq-TM-A 6577 Bound
138 11.210 33.757 3.819711 1546.61 30.3151 8.97634 -5.18428 1574.16 it0 4huq-TM-A 5525 Bound
139 13.905 36.188 10.215048 2167.71 49.8338 7.35808 -7.61097 1170.75 it0 4huq-TM-A 6626 Bound
140 13.825 46.691 6.554496 2554.2 142.56 -0.626104 -5.6791 1410.79 it0 4huq-TM-A 6045 Bound
141 14.929 54.340 22.727252 2863.26 28.8542 5.08468 1.48453 1276.31 it0 4huq-TM-A 8200 Bound
142 9.337 29.842 4.204712 1500.37 27.0532 6.46347 -1.58619 1594.68 it0 4huq-TM-A 5614 Bound
143 11.400 34.109 11.398142 2628.98 52.9112 9.11638 -8.40015 1613.7 it0 4huq-TM-A 6831 Bound
144 4.661 20.790 -16.501003 1049.4 33.5137 -2.3971 -8.49694 1643.61 it0 4huq-TM-A 1980 Bound
145 5.349 24.358 -20.21719 1494.67 103.317 -8.78106 -13.8876 1352.84 it0 4huq-TM-A 1730 Bound
146 14.113 36.226 27.246904 3603.75 70.6104 5.78338 -5.84532 943.476 it0 4huq-TM-A 8564 Bound
147 13.979 35.769 10.088608 2123.01 58.4038 7.22678 -7.20361 1174.87 it0 4huq-TM-A 6602 Bound
148 9.318 29.735 -4.9142792 1165.45 9.50908 5.81884 -6.63091 1585.18 it0 4huq-TM-A 3416 Bound
149 0.312 1.178 -53.923819 219.803 -48.9149 -11.7298 -23.9778 1992.51 it0 4huq-TM-A 316 Bound
150 9.122 40.902 52.073212 5077.79 76.7482 -4.13527 15.0051 1034.2 it0 4huq-TM-A 9771 Bound
151 4.620 20.480 -16.805899 1434.95 49.2261 -2.56096 -12.4442 1664.25 it0 4huq-TM-A 1953 Bound
152 10.015 38.615 3.813692 2464.16 34.8092 -2.37451 -5.84229 1295.92 it0 4huq-TM-A 5522 Bound
153 13.964 35.657 6.816374 1761.68 30.2384 7.07996 -6.43257 1175.02 it0 4huq-TM-A 6106 Bound
154 8.899 35.228 21.308868 3328.27 94.5089 -3.92974 0.163129 915.231 it0 4huq-TM-A 8057 Bound
155 0.273 0.753 -50.351265 186.396 -55.2725 -11.926 -20.1485 1958.8 it0 4huq-TM-A 1267 Bound
156 0.301 1.126 -53.510149 200.39 -53.7549 -12.0101 -22.8423 2012.41 it0 4huq-TM-A 418 Bound
157 11.095 31.193 23.555171 3562.29 62.7221 4.70873 -5.68838 1171.53 it0 4huq-TM-A 8264 Bound
158 14.371 48.204 -23.288471 1522.73 58.6599 -5.98247 -17.2521 1586.78 it0 4huq-TM-A 1621 Bound
159 9.310 41.038 -0.889895 2042.6 24.7885 -5.6459 -3.65438 1226.35 it0 4huq-TM-A 4374 Bound
160 9.143 40.984 40.562922 3897.79 68.1012 -3.89509 15.322 1052.29 it0 4huq-TM-A 9295 Bound
161 0.261 0.733 -50.889016 265.011 -52.9426 -11.9372 -21.1819 1989.06 it0 4huq-TM-A 1158 Bound
162 6.264 28.043 -1.575646 2694.89 78.8964 -3.96041 -14.1191 1123.4 it0 4huq-TM-A 4210 Bound
163 10.922 38.345 -8.73291 1800.68 27.563 -2.69204 -11.3733 1295 it0 4huq-TM-A 2782 Bound
164 9.081 40.786 45.831827 4500.74 71.3027 -3.47497 13.5683 998.193 it0 4huq-TM-A 9537 Bound
165 9.026 40.178 46.773112 4588.85 61.3422 -3.07928 12.5713 922.083 it0 4huq-TM-A 9576 Bound
166 0.268 0.891 -53.375875 195.303 -51.9305 -12.1219 -23.5541 1913.36 it0 4huq-TM-A 447 Bound
167 0.333 1.283 -46.725061 299.89 -36.3161 -12.0784 -17.9311 1935.13 it0 4huq-TM-A 1472 Bound
168 15.627 53.356 39.28896 3875.48 45.451 12.0727 1.52265 1351.57 it0 4huq-TM-A 9232 Bound
169 13.147 42.793 2.107961 1805.74 74.0261 14.5308 -16.0191 1520.14 it0 4huq-TM-A 5135 Bound
170 9.444 44.906 19.446014 4640.9 51.6014 1.8504 -16.7061 1262.33 it0 4huq-TM-A 7893 Bound
171 6.666 36.237 10.42861748 2316.58 58.4351 7.036648E-02 -3.2116 1018.03 it0 4huq-TM-A 6667 Bound
172 9.103 38.961 19.605086 3483.77 43.4756 -14.6474 6.62247 764.244 it0 4huq-TM-A 7905 Bound
173 4.618 20.724 -15.478382 1228.19 27.0878 -2.60297 -9.14189 1628.63 it0 4huq-TM-A 2103 Bound
174 13.892 53.695 31.238476 3974.02 32.6286 5.05289 -4.6531 922.78 it0 4huq-TM-A 8816 Bound
175 0.286 0.858 -53.853981 229.163 -56.1111 -11.9194 -24.0381 1962.7 it0 4huq-TM-A 331 Bound
176 5.231 22.515 -17.502979 1546.33 54.2011 -5.30839 -13.1269 1507.3 it0 4huq-TM-A 1894 Bound
177 8.576 38.246 25.609113 4001.09 70.0443 -13.3423 5.92882 768.875 it0 4huq-TM-A 8438 Bound
178 14.052 35.605 4.929973 1754.53 22.6133 6.45956 -7.28172 1201.93 it0 4huq-TM-A 5752 Bound
179 14.471 36.550 9.337253 2365.81 64.5253 5.82386 -11.8348 895.516 it0 4huq-TM-A 6486 Bound
180 9.133 41.160 44.102771 4519.03 80.4051 -4.09298 12.6665 1046.51 it0 4huq-TM-A 9466 Bound
181 3.586 15.800 -24.925076 1698.51 61.7044 -9.15682 -17.1402 1623.02 it0 4huq-TM-A 1585 Bound
182 0.274 0.778 -51.891739 237.7 -50.8039 -12.0212 -22.0901 1964.94 it0 4huq-TM-A 892 Bound
183 0.326 1.580 -51.817791 95.8113 -59.1704 -11.8889 -19.8623 2043.3 it0 4huq-TM-A 907 Bound
184 11.403 49.919 14.650488 3187.42 46.7048 3.64242 -11.6645 966.868 it0 4huq-TM-A 7315 Bound
185 5.320 22.726 -15.182171 1664.61 37.7539 -5.26241 -11.2676 1567.58 it0 4huq-TM-A 2134 Bound
186 11.101 31.309 13.715347 2697.1 48.5527 4.44646 -6.31004 1187.76 it0 4huq-TM-A 7189 Bound
187 13.778 48.996 -9.444037 1989.6 54.1773 3.03059 -18.8345 1407.79 it0 4huq-TM-A 2692 Bound
188 11.519 27.147 28.012476 4880.81 69.4136 -9.27326 -4.91352 730.298 it0 4huq-TM-A 8620 Bound
189 3.604 15.715 -26.181317 1175.6 30.9903 -9.19852 -13.1393 1590.94 it0 4huq-TM-A 1555 Bound
190 13.916 35.925 6.211732 1881.47 45.5152 7.36273 -8.76555 1165.53 it0 4huq-TM-A 5997 Bound
191 9.519 21.689 41.842134 3231.43 58.0174 18.907 3.35326 1331.26 it0 4huq-TM-A 9357 Bound
192 11.863 45.872 44.01761 5098.01 130.795 -7.60216 9.23075 989.903 it0 4huq-TM-A 9459 Bound
193 14.376 35.343 9.379194 2548.49 49.5324 4.59956 -8.63789 1256.27 it0 4huq-TM-A 6495 Bound
194 14.036 35.631 11.091499 2531.32 44.5969 6.53365 -8.78602 1241.53 it0 4huq-TM-A 6771 Bound
195 10.019 23.145 35.263944 3549.39 72.8235 9.05704 0.463769 1047.9 it0 4huq-TM-A 9019 Bound
196 11.412 34.090 -0.0595233 1608.76 7.82567 8.09834 -8.89592 1542.78 it0 4huq-TM-A 4570 Bound
197 0.287 0.980 -50.010562 240.306 -46.0922 -12.2588 -20.0063 1968.76 it0 4huq-TM-A 1324 Bound
198 5.693 29.501 15.22562 2205 576.565 -9.50002 7.49369 1058.37 it0 4huq-TM-A 7384 Bound
199 14.246 51.195 43.696568 4717.34 102.071 0.100038 3.99232 858.99 it0 4huq-TM-A 9436 Bound
200 11.819 49.473 -3.957731 1966.74 91.4879 -4.42125 -5.16666 1495.21 it0 4huq-TM-A 3627 Bound
201 9.928 28.175 21.63568 2601.48 122.286 8.44528 -2.20696 1184.03 it0 4huq-TM-A 8090 Bound
202 6.145 20.974 -9.659859 1763.39 82.3521 -1.78348 -11.8868 1444.7 it0 4huq-TM-A 2668 Bound
203 13.829 35.020 -2.891446 2072.28 51.7174 -2.20246 -12.997 893.196 it0 4huq-TM-A 3874 Bound
204 0.297 1.148 -53.756598 139.601 -54.9508 -12.3909 -22.8574 1935.48 it0 4huq-TM-A 352 Bound
205 3.839 14.957 -5.017668 2099.32 64.1962 -12.5891 -2.79883 1126.49 it0 4huq-TM-A 3394 Bound
206 0.315 1.414 -53.278922 192.512 -50.9942 -11.8789 -24.3649 1845.03 it0 4huq-TM-A 471 Bound
207 11.186 31.424 7.422822 2416.42 34.4212 4.18208 -9.32917 1193.85 it0 4huq-TM-A 6202 Bound
208 5.288 22.737 -18.613227 893.422 12.4303 -5.0832 -8.20225 1438.63 it0 4huq-TM-A 1812 Bound
209 0.279 0.792 -52.391465 254.818 -49.9845 -12.0143 -22.8711 1955.44 it0 4huq-TM-A 736 Bound
210 7.589 26.570 -0.814874 1499.71 34.5143 -0.676257 -3.60546 1187.54 it0 4huq-TM-A 4392 Bound
211 12.116 36.534 5.472253 1866.84 29.8726 0.79781 -0.294983 1399.77 it0 4huq-TM-A 5855 Bound
212 13.043 37.274 23.372314 2844.91 46.0914 5.56201 -1.626 947.371 it0 4huq-TM-A 8248 Bound
213 0.292 1.180 -52.033032 173.671 -57.2942 -11.8676 -21.2499 2007.93 it0 4huq-TM-A 852 Bound
214 9.156 41.162 43.500305 4611.34 57.2005 -4.8407 11.8448 1018.92 it0 4huq-TM-A 9425 Bound
215 11.840 33.894 16.616734 2667.25 62.8694 3.262 -1.99196 1195.45 it0 4huq-TM-A 7571 Bound
216 0.272 0.835 -50.630837 234.418 -52.2917 -12.0353 -20.8954 1952.14 it0 4huq-TM-A 1209 Bound
217 12.351 34.700 -3.543912 1591.5 69.3938 3.955 -9.86075 1424.71 it0 4huq-TM-A 3721 Bound
218 12.127 35.618 -0.425863 1551.7 95.0607 3.73703 -6.8848 1374.57 it0 4huq-TM-A 4483 Bound
219 9.236 37.815 40.619187 4382.74 58.8287 -5.41355 9.5293 791.225 it0 4huq-TM-A 9296 Bound
220 13.743 49.031 -0.560091 2382.91 60.7379 4.45023 -14.7615 1468.53 it0 4huq-TM-A 4449 Bound
221 10.999 35.879 16.795185 2694.07 50.8735 -2.30243 1.95258 1030.44 it0 4huq-TM-A 7592 Bound
222 9.124 41.006 51.531947 4943.7 71.4677 -3.94763 15.3371 1000.92 it0 4huq-TM-A 9751 Bound
223 5.661 18.634 6.33180773 1460.98 233.885 4.57199 -9.423227E-02 1509.46 it0 4huq-TM-A 6019 Bound
224 14.299 43.857 21.54723 2616.75 50.645 5.01193 -2.24372 789.493 it0 4huq-TM-A 8081 Bound
225 13.845 35.652 1.147752 1524.98 34.7802 7.69925 -10.2005 1194.86 it0 4huq-TM-A 4910 Bound
226 13.420 41.993 13.029143 3420.02 93.9113 -2.96818 -5.58199 1356 it0 4huq-TM-A 7078 Bound
227 3.940 16.524 -4.160474 1847.94 46.6496 2.74493 -11.5733 1427.8 it0 4huq-TM-A 3594 Bound
228 9.082 40.828 54.074987 5253.47 80.7047 -3.52826 14.3926 1013.11 it0 4huq-TM-A 9828 Bound
229 14.800 54.560 -8.07472 2297.5 159.792 -7.76604 -12.1156 1276.6 it0 4huq-TM-A 2888 Bound
230 12.904 36.376 15.170516 2694.28 32.0306 5.59218 -8.0207 966.407 it0 4huq-TM-A 7374 Bound
