complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
20 15.791 36.412 39.651443 4868 65.6013 -14.2259 14.3868 984.547 it0 2gsk 8694 Easy
21 13.030 28.722 20.068566 1407.84 18.5366 -1.806 22.7458 1513.5 it0 2gsk 4017 Easy
22 12.885 27.670 15.708026 1639.93 30.1326 -9.8858 24.8855 1599.23 it0 2gsk 2497 Easy
23 2.011 4.786 11.730416 948.923 29.8186 -12.4238 26.7526 1238.58 it0 2gsk 1307 Easy
24 5.235 11.533 26.1049654 2198.31 6.22654 -3.1707 21.3085 1407.82 it0 2gsk 6024 Easy
25 4.780 11.571 13.0358249 1071.13 -5.84751 -12.5829 31.6261 1666.02 it0 2gsk 1673 Easy
26 10.953 24.353 23.123006 2513.89 12.3606 -10.957 24.7452 1592.77 it0 2gsk 5090 Easy
27 7.409 16.188 25.2133895 2086.03 7.91095 -6.00032 21.103 1082.87 it0 2gsk 5779 Easy
28 13.258 29.106 27.937814 2251.54 93.2254 2.57096 16.7132 1479.4 it0 2gsk 6519 Easy
29 12.933 28.101 15.0035624 1333.43 9.77624 -16.6095 33.5617 1538.07 it0 2gsk 2266 Easy
30 12.094 25.357 37.279174 2879.52 50.5314 -1.86784 21.7268 1188.03 it0 2gsk 8376 Easy
31 8.233 16.914 37.703931 2641.74 52.1451 3.11508 17.9391 1028.91 it0 2gsk 8432 Easy
32 3.582 7.201 22.932849 1278.65 39.2019 -4.28707 26.6196 1257.82 it0 2gsk 5025 Easy
33 2.873 6.381 18.255465 1338.7 33.3555 -6.39059 21.1582 1023.27 it0 2gsk 3348 Easy
34 13.295 29.224 24.549912 2188.22 67.7522 2.02829 13.8993 1393.74 it0 2gsk 5564 Easy
35 13.331 29.299 17.416503 1395.71 -14.9397 -6.2315 26.4521 1661.18 it0 2gsk 3059 Easy
36 11.546 23.903 28.247825 3173.82 32.9525 -10.8396 17.8026 1078.29 it0 2gsk 6603 Easy
37 3.854 7.551 24.50537 1688.76 55.289 -2.50962 22.4271 1285.26 it0 2gsk 5548 Easy
38 4.642 8.157 32.971723 2454.36 48.6683 -3.11056 23.1418 1208.98 it0 2gsk 7637 Easy
39 14.034 30.066 31.13479 2072.49 132.052 1.62897 21.0042 1354.38 it0 2gsk 7249 Easy
40 2.207 5.714 9.681047 1164.01 17.0447 -15.446 29.2338 1591.73 it0 2gsk 857 Easy
41 7.309 14.903 49.436936 3082.46 39.5126 9.58901 21.7864 1315.82 it0 2gsk 9528 Easy
42 2.831 6.117 19.451715 1152.31 60.5965 -7.79975 27.6699 1254.75 it0 2gsk 3823 Easy
43 13.833 29.481 13.965084 1237.54 13.2044 -3.58436 19.0218 1397.98 it0 2gsk 1955 Easy
44 16.021 37.070 38.510021 4779.57 73.2021 -12.8986 13.3461 1046.52 it0 2gsk 8541 Easy
45 12.861 27.773 18.937615 1897.39 31.7715 -10.4079 26.5959 1654.2 it0 2gsk 3644 Easy
46 11.011 22.909 36.343692 3076.85 36.2522 -4.05083 20.3227 1105.92 it0 2gsk 8226 Easy
47 16.815 39.353 25.560457 3131.92 44.1867 -6.80031 12.3174 1171.77 it0 2gsk 5896 Easy
48 13.122 28.899 25.041721 2206.66 45.5691 -7.24677 23.6077 1384.15 it0 2gsk 5710 Easy
49 13.696 29.723 3.279286 1412.71 27.8186 -14.6656 17.1278 1358.82 it0 2gsk 70 Easy
50 4.946 8.783 32.620891 2298.31 30.9841 -2.12985 24.4786 1302.08 it0 2gsk 7568 Easy
51 13.275 29.127 14.0070372 1322.27 -7.00028 -7.25106 24.9549 1684.95 it0 2gsk 1962 Easy
52 15.386 41.161 69.761006 7369.14 99.5296 -8.20104 9.78538 651.003 it0 2gsk 9950 Easy
53 11.613 25.903 29.984011 2768.06 31.5561 -8.87465 22.3416 1147.91 it0 2gsk 7024 Easy
54 11.677 25.459 21.781883 3177.6 25.3783 -26.26 29.1151 1310.3 it0 2gsk 4633 Easy
55 2.053 3.746 10.647107 1015.05 13.8107 -11.8315 24.8502 1266.02 it0 2gsk 1060 Easy
56 3.087 5.871 22.178458 1190.03 24.3818 -4.37406 27.1938 1278.54 it0 2gsk 4761 Easy
57 3.235 6.306 21.566447 1110.01 30.4657 -4.12031 26.5965 1231.45 it0 2gsk 4549 Easy
58 3.140 6.020 24.092348 1143.26 19.7028 -4.58408 29.2968 1225 it0 2gsk 5408 Easy
59 13.317 29.184 14.135148 1462.34 7.2838 -6.44599 22.7362 1685.13 it0 2gsk 1994 Easy
60 4.063 8.292 36.494305 1754.14 57.2035 3.49791 24.5715 968.854 it0 2gsk 8243 Easy
61 8.113 19.176 15.6504604 1501.45 2.96404 -9.89638 21.5064 1100.37 it0 2gsk 2476 Easy
62 12.579 27.349 14.553041 1517.89 21.2711 -9.91687 21.7859 1270.76 it0 2gsk 2120 Easy
63 2.894 6.436 19.258888 1463.21 45.8218 -7.18953 22.0722 1071.41 it0 2gsk 3745 Easy
64 13.248 29.063 24.16561 2104.51 86.516 2.65115 14.5809 1497.67 it0 2gsk 5430 Easy
65 4.587 7.942 13.41658426 1132.84 0.533426 -8.66965 25.994 1524.15 it0 2gsk 1796 Easy
66 6.863 13.523 22.173584 2093.56 55.9264 -6.53178 18.8071 1159.66 it0 2gsk 4758 Easy
67 13.254 29.037 15.609092 1277.37 -11.9418 -7.85759 27.3356 1652.32 it0 2gsk 2466 Easy
68 2.721 6.477 28.00873 1186.6 24.635 -0.87632 34.8915 1811.88 it0 2gsk 6541 Easy
69 8.995 22.506 30.255816 4027.18 51.6916 -20.4061 23.9575 1408.43 it0 2gsk 7077 Easy
70 16.851 39.460 25.149822 3312.02 49.3712 -6.55849 9.7786 1168.42 it0 2gsk 5756 Easy
71 9.753 20.203 42.20086696 3028.45 52.2076 -5.030904E-02 23.5394 1209.48 it0 2gsk 8971 Easy
72 16.072 37.231 17.047331 2622.23 51.3731 -12.9496 13.5783 1031.74 it0 2gsk 2937 Easy
73 2.664 6.398 17.597483 1899.78 46.8483 -16.6275 29.1798 1442.11 it0 2gsk 3115 Easy
74 13.274 29.116 19.561842 1779.32 12.3222 -6.83258 25.5446 1706.66 it0 2gsk 3854 Easy
75 3.328 7.040 25.520661 1797.69 49.4861 -10.7205 28.7579 1098.85 it0 2gsk 5886 Easy
76 2.789 5.997 21.116845 1293.01 71.7625 -8.12458 28.319 1272.53 it0 2gsk 4392 Easy
77 12.927 27.820 20.997617 1926.33 25.1317 -8.4652 24.4009 1445.27 it0 2gsk 4353 Easy
78 10.924 24.406 21.4318945 2629.61 5.80945 -11.0591 21.8373 1570.05 it0 2gsk 4501 Easy
79 2.160 5.510 8.6288192 979.951 8.05092 -15.7396 29.7041 1521.57 it0 2gsk 641 Easy
80 13.297 29.161 15.4682121 1443.52 9.70821 -5.75207 23.77 1708.2 it0 2gsk 2421 Easy
81 2.861 6.263 19.807407 1402.67 34.8717 -7.07081 22.8061 1030.33 it0 2gsk 3941 Easy
82 13.189 28.828 20.9880752 1896 -6.77348 -9.03939 27.5887 1645.35 it0 2gsk 4347 Easy
83 11.463 21.980 51.093617 3541.88 85.5667 5.15945 20.9927 1133.3 it0 2gsk 9613 Easy
84 3.842 7.733 34.40911 2515.55 95.216 -1.24955 23.0679 1351.69 it0 2gsk 7894 Easy
85 12.204 32.742 43.718166 4442.79 78.1188 -0.300112 6.18154 737.235 it0 2gsk 9105 Easy
86 9.119 19.627 28.0265786 2445.49 7.21886 -5.21161 19.4867 1077.56 it0 2gsk 6547 Easy
87 6.084 14.584 29.829635 2379.95 29.5205 -1.09307 17.7401 1091.21 it0 2gsk 6988 Easy
88 4.558 9.821 20.680731 1363.5 45.9801 -8.10947 27.4192 1272.38 it0 2gsk 4227 Easy
89 13.342 26.701 37.184719 2711.95 32.8359 2.13486 18.7284 1112.64 it0 2gsk 8358 Easy
90 5.653 14.198 33.23489 1724.36 59.631 6.07183 18.0384 871.525 it0 2gsk 7689 Easy
91 3.225 5.741 14.578283 1163.8 22.4173 -8.25779 22.4224 1144.85 it0 2gsk 2126 Easy
92 3.723 7.996 27.19088 1402.99 104.331 -2.91803 25.7512 1071.55 it0 2gsk 6311 Easy
93 3.289 7.060 22.828666 1834.8 32.7756 -9.41299 24.5138 1094.79 it0 2gsk 4983 Easy
94 14.861 34.491 34.239416 4245.35 50.6816 -11.1759 11.9451 949.01 it0 2gsk 7860 Easy
95 3.075 8.420 11.0052078 1015.6 -7.54922 -13.5025 32.0774 1765.02 it0 2gsk 1136 Easy
96 13.275 29.105 9.439884 979.483 -13.4556 -6.09479 22.1225 1624.81 it0 2gsk 802 Easy
97 13.338 27.185 20.871392 1401.19 11.1192 -10.3292 31.6416 1456.41 it0 2gsk 4305 Easy
98 13.257 29.067 18.548881 1654.06 19.2711 -6.90623 25.632 1691.02 it0 2gsk 3487 Easy
99 11.511 25.559 26.350776 2523.95 31.5246 -9.17397 20.8024 1083.24 it0 2gsk 6092 Easy
100 4.044 8.027 16.183453 833.647 24.9493 -8.07941 27.5909 1191.4 it0 2gsk 2662 Easy
101 1.474 2.669 9.495427 775.952 14.8007 -15.929 37.2047 1968.78 it0 2gsk 815 Easy
102 12.483 27.150 11.9848754 1273.64 4.39754 -15.0042 29.8724 1566.37 it0 2gsk 1377 Easy
103 12.507 27.954 15.90123 2312.29 109.163 -13.1664 16.2484 1139.53 it0 2gsk 2569 Easy
104 3.862 7.813 27.29904 1939.68 71.412 -1.40368 21.8906 1329.88 it0 2gsk 6342 Easy
105 10.115 22.073 60.157295 4283.32 16.7889 0.474706 30.9969 1431.54 it0 2gsk 9858 Easy
106 3.276 6.433 25.780364 1274.18 18.3324 -3.58136 28.7061 1226.95 it0 2gsk 5952 Easy
107 13.175 28.778 16.6151218298 1883.03 -3.881702E-02 -8.97579 23.2672 1650.62 it0 2gsk 2794 Easy
108 16.668 38.942 42.838579 5245.74 98.5719 -7.80934 9.1922 1198.74 it0 2gsk 9027 Easy
109 5.571 11.663 46.393865 2849.17 50.1215 -1.96365 34.8191 1545.45 it0 2gsk 9347 Easy
110 5.396 10.720 31.7898 2144.21 101.345 4.88805 18.0151 1356.89 it0 2gsk 7385 Easy
111 3.202 6.063 9.672485 895.729 27.9395 -14.8885 27.2305 1190.62 it0 2gsk 855 Easy
112 5.379 11.757 33.256287 2513.53 40.6017 -2.27163 23.8556 1386.9 it0 2gsk 7696 Easy
113 10.321 22.106 53.066276 5111.53 84.6746 -3.78734 11.1571 626.553 it0 2gsk 9701 Easy
114 2.060 3.668 7.537755 805.218 35.0075 -12.2835 24.6006 1318.16 it0 2gsk 458 Easy
115 12.055 27.074 72.182606 5268.51 71.2266 10.3482 18.4097 997.266 it0 2gsk 9963 Easy
116 9.533 21.670 46.728733 3770.43 48.3593 -3.90456 22.1614 971.6 it0 2gsk 9373 Easy
117 2.005 4.703 13.504782 1339.32 13.1982 -11.891 25.1689 1329.83 it0 2gsk 1820 Easy
118 4.538 7.781 18.705035 1589.63 31.4965 -8.22033 25.0049 1429.08 it0 2gsk 3545 Easy
119 2.947 6.396 21.869292 1723.4 39.0562 -7.00067 21.825 1057.96 it0 2gsk 4657 Easy
120 1.996 4.603 13.4495056 1005.85 0.50056 -10.4952 26.7909 1290.97 it0 2gsk 1803 Easy
121 3.332 6.031 17.066709 1667.57 22.8209 -11.1757 24.1359 1279.74 it0 2gsk 2944 Easy
122 16.683 38.990 45.50821 5226.67 78.76 -7.80169 11.9848 1172.92 it0 2gsk 9265 Easy
123 14.457 32.190 39.98976583 5675.84 35.4339 6.871683E-02 -6.07809 1111.36 it0 2gsk 8746 Easy
124 3.256 6.903 13.276006 1191.01 31.3086 -9.85598 21.8935 1098.47 it0 2gsk 1744 Easy
125 10.275 22.371 45.268561 2709.41 12.0321 -2.44776 34.9292 1442.73 it0 2gsk 9251 Easy
126 13.252 29.023 6.497948 801.153 -13.9492 -8.36569 23.2582 1626.66 it0 2gsk 322 Easy
127 10.909 24.460 10.1353909 1271.25 -5.30091 -10.9861 24.3347 1587.27 it0 2gsk 949 Easy
128 13.184 28.789 17.471996 1826.26 10.7926 -9.59893 25.4113 1671.09 it0 2gsk 3078 Easy
129 2.801 6.740 6.84890873 759.941 0.409873 -12.6912 26.0976 1416.1 it0 2gsk 360 Easy
130 6.040 13.256 28.323801 2210.72 12.4491 -6.58089 27.0372 1436.42 it0 2gsk 6624 Easy
131 12.860 27.749 8.9390399 1032 4.80599 -8.91452 22.1413 1465.58 it0 2gsk 704 Easy
132 3.878 7.761 24.927959 1744.05 80.6079 -1.41362 21.4944 1339.94 it0 2gsk 5666 Easy
133 5.573 11.137 40.938736 2106.39 15.2716 -1.31838 37.2885 1624.8 it0 2gsk 8853 Easy
134 13.366 29.590 4.1778508 645.065 -7.43792 -8.63062 21.7633 1533.11 it0 2gsk 107 Easy
135 13.856 27.108 24.580858 1994.76 62.9898 -5.16694 20.9507 1178.04 it0 2gsk 5573 Easy
136 7.389 14.894 25.241435 2764.76 53.8335 -8.3096 18.4006 1303.55 it0 2gsk 5785 Easy
137 2.048 3.759 5.95761 799.316 23.605 -12.4862 23.0009 1278.63 it0 2gsk 253 Easy
138 2.040 3.907 6.590392 777.301 21.3782 -12.3081 23.8135 1290.18 it0 2gsk 332 Easy
139 11.907 26.871 40.277849 3735.5 44.4469 -8.04022 21.8457 1132.71 it0 2gsk 8775 Easy
140 2.108 5.388 16.074738 1608.74 23.7038 -14.1402 29.2421 1535.16 it0 2gsk 2630 Easy
141 13.222 28.987 17.740986 1379.26 64.4926 2.28126 15.4139 1439.17 it0 2gsk 3162 Easy
142 13.204 28.742 17.5779409 1956.94 8.57409 -11.4524 25.3509 1597.57 it0 2gsk 3107 Easy
143 2.022 3.870 10.447389 1331.79 34.2889 -13.8697 23.8742 1321.79 it0 2gsk 1023 Easy
144 11.240 24.600 25.472601 3756.34 35.8901 -27.8799 28.8839 1345.37 it0 2gsk 5864 Easy
145 13.669 29.119 20.2713128 1492.01 5.79128 -4.819 25.1411 1502.88 it0 2gsk 4090 Easy
146 13.651 29.047 31.900722 2418.94 22.5032 -4.60211 27.1438 1505.54 it0 2gsk 7402 Easy
147 4.585 7.946 18.849204 1419.61 29.3044 -8.47524 28.5491 1571.38 it0 2gsk 3609 Easy
148 13.261 29.102 15.9027148 1607.39 -2.59752 -8.02471 24.5796 1670.01 it0 2gsk 2573 Easy
149 12.862 27.756 12.281334 1292.48 49.7634 -10.5965 25.9495 1649.41 it0 2gsk 1466 Easy
150 10.162 22.853 40.791411 4405.76 38.6831 -6.90041 12.0273 877.991 it0 2gsk 8835 Easy
151 3.302 7.053 16.881463 1388.35 51.0663 -10.2636 24.0537 1130.28 it0 2gsk 2873 Easy
152 2.057 3.595 5.957058 605.121 36.5848 -12.6094 25.2993 1314.99 it0 2gsk 252 Easy
153 2.038 3.883 8.776461 921.445 23.4011 -13.4315 25.7243 1296.48 it0 2gsk 673 Easy
154 13.255 29.031 14.6417713 1664.48 -8.87187 -8.16411 22.8063 1655.65 it0 2gsk 2143 Easy
155 5.001 8.869 27.492373 1997.56 26.3953 -2.43428 23.0074 1332.03 it0 2gsk 6405 Easy
156 2.961 6.446 25.329119 1903.32 55.5519 -7.1727 23.6641 1075.1 it0 2gsk 5810 Easy
157 6.391 12.847 46.082671 2425.93 19.6241 7.12973 29.7773 1527.99 it0 2gsk 9319 Easy
158 14.452 32.035 55.990172 7343.02 63.4117 0.360225 -7.54207 1089.23 it0 2gsk 9786 Easy
159 15.868 39.582 20.690063 3041.85 52.2623 -7.52758 3.93438 665.786 it0 2gsk 4233 Easy
160 2.060 3.659 6.483613 611.722 16.9093 -12.2685 25.171 1270.52 it0 2gsk 320 Easy
161 11.697 25.325 44.668689 3597.17 60.4449 1.79691 16.0486 975.297 it0 2gsk 9188 Easy
162 4.512 7.695 19.373276 2129.22 55.9976 -13.9441 26.4372 1497.2 it0 2gsk 3791 Easy
163 13.282 29.195 12.9644275 1171.4 -5.96725 -5.8614 24.2177 1704.62 it0 2gsk 1647 Easy
164 1.496 2.707 12.043158 845.503 25.2828 -13.863 36.7301 1953.18 it0 2gsk 1392 Easy
165 14.876 34.573 22.214357 3252.88 21.8507 -10.4128 9.51278 963.293 it0 2gsk 4779 Easy
166 2.033 3.788 10.321457 1251.11 28.5957 -12.7463 23.6155 1334.48 it0 2gsk 994 Easy
167 15.962 36.896 33.529227 4200.28 64.4827 -13.1516 14.1888 1015.56 it0 2gsk 7745 Easy
168 11.074 23.736 47.271801 2948.52 20.9321 -4.97872 39.2421 1668.61 it0 2gsk 9411 Easy
169 13.128 28.694 13.4908093 1428 1.24993 -8.66519 23.9742 1611.07 it0 2gsk 1814 Easy
170 3.894 7.856 27.235752 1908.31 77.5512 -1.22446 22.0372 1343.56 it0 2gsk 6325 Easy
171 9.957 22.755 10.675357 2554.82 42.4057 -18.9399 17.2105 1356.75 it0 2gsk 1063 Easy
172 12.744 26.516 25.589643 2282.87 59.2583 -2.02439 13.4549 926.215 it0 2gsk 5903 Easy
173 5.029 8.987 20.687822 1440.95 23.3432 -1.97161 20.991 1297.45 it0 2gsk 4232 Easy
174 10.570 21.936 29.233854 2597.47 43.7294 -6.16364 20.2921 1130.66 it0 2gsk 6847 Easy
175 6.317 11.502 15.070936 1315.28 25.9476 -7.18154 21.2604 1242.02 it0 2gsk 2289 Easy
176 11.617 24.476 23.981634 2434.6 67.7334 -11.1542 20.9309 1081.84 it0 2gsk 5376 Easy
177 6.419 12.365 21.133078 2135.88 45.4138 -7.05516 19.5088 1313.35 it0 2gsk 4399 Easy
178 13.435 28.687 20.202898 1412.65 -18.0102 -8.8224 31.5954 1651.65 it0 2gsk 4058 Easy
179 13.433 28.693 23.4251491 1369.61 -8.86609 -8.16829 35.0731 1708.71 it0 2gsk 5191 Easy
180 13.269 29.059 20.7938569 2084.8 7.68569 -7.4401 24.242 1693.29 it0 2gsk 4268 Easy
181 13.403 29.201 22.7382807 2167.03 9.01607 -6.89388 23.3928 1552.11 it0 2gsk 4955 Easy
182 3.081 5.895 27.985837 1658.65 38.2197 -4.58246 28.0541 1245.45 it0 2gsk 6532 Easy
183 5.777 11.797 34.860234 1889.07 47.5004 6.35403 23.0505 1391 it0 2gsk 7977 Easy
184 5.677 11.265 40.481746 2518.1 2.6289 0.948157 27.1476 1282.13 it0 2gsk 8807 Easy
185 14.058 29.913 31.642044 2063.63 32.8434 1.70551 23.6423 1467.05 it0 2gsk 7356 Easy
186 3.156 6.066 21.483006 1222.22 24.2566 -4.66166 26.05 1237.01 it0 2gsk 4519 Easy
187 4.068 6.863 21.888198 2046.69 64.8328 -9.65463 22.8958 1246.82 it0 2gsk 4668 Easy
188 3.244 6.905 19.021653 1561.81 49.2653 -11.0059 25.1425 1122.57 it0 2gsk 3675 Easy
189 14.447 33.488 41.141828 4187.53 17.9058 -4.07003 13.4663 1030.88 it0 2gsk 8867 Easy
190 16.949 39.718 30.921301 3557.87 61.5531 -5.15703 11.4693 1158.52 it0 2gsk 7215 Easy
191 6.556 14.940 39.2443 2628.99 51.92 1.23548 20.7341 953.438 it0 2gsk 8644 Easy
192 14.138 30.131 65.912538 8640.4 114.868 -11.7098 -0.789112 914.123 it0 2gsk 9924 Easy
193 3.303 6.978 17.123255 1346.37 24.7155 -10.0598 23.9206 1044.84 it0 2gsk 2963 Easy
194 6.246 13.292 27.9019278 2031.76 5.06878 -9.83956 35.693 1831.98 it0 2gsk 6505 Easy
195 1.859 3.283 25.52182 1513.26 144.567 -9.15395 31.2628 1316.53 it0 2gsk 5887 Easy
196 3.900 7.801 18.291058 1118.14 62.2268 -1.87401 21.5486 1318.72 it0 2gsk 3366 Easy
197 16.829 39.257 49.33455 4863.51 124.069 -2.17274 12.9672 1133.57 it0 2gsk 9517 Easy
198 11.767 25.428 31.20857 2206.72 50.018 1.27066 17.2529 988.237 it0 2gsk 7257 Easy
199 6.321 14.801 31.99161 3920.14 108.184 -13.7745 14.0713 858.843 it0 2gsk 7422 Easy
200 12.723 27.869 22.422687 2388.34 25.8787 -11.8816 23.2376 1307.55 it0 2gsk 4847 Easy
201 15.455 41.369 66.424393 6960.01 94.1563 -7.96568 10.8508 700.239 it0 2gsk 9936 Easy
202 10.867 23.239 46.118898 2717.58 26.1208 -6.01691 41.526 1682.72 it0 2gsk 9321 Easy
203 2.058 3.870 8.9882309 1038.57 9.28309 -12.7145 23.9582 1273.4 it0 2gsk 709 Easy
204 15.812 36.473 31.866856 4254.33 58.8866 -14.2827 12.5627 954.531 it0 2gsk 7397 Easy
205 4.999 9.016 32.174078 2394.69 24.3488 -1.44141 21.6318 1220.67 it0 2gsk 7469 Easy
206 16.867 39.368 35.25426 3771.91 123.547 -2.1249 9.62349 1119.89 it0 2gsk 8055 Easy
207 14.422 33.463 40.36853 4433.51 36.128 -4.90434 10.3482 977.171 it0 2gsk 8792 Easy
208 6.432 12.892 42.1295327 2194.35 -4.33973 7.20823 28.2647 1524.35 it0 2gsk 8964 Easy
209 12.934 27.852 22.844679 1729.5 27.4529 -8.33435 28.2251 1461.56 it0 2gsk 4985 Easy
210 13.271 29.029 20.732505 2027.33 13.9805 -10.0895 20.5206 1011.17 it0 2gsk 4242 Easy
211 13.371 29.038 6.977191 1646.69 60.0291 -14.3382 15.7686 1152.04 it0 2gsk 383 Easy
212 14.894 39.663 43.662989 5167.98 52.1419 -9.90259 7.19211 582.775 it0 2gsk 9100 Easy
213 13.198 28.868 16.175572 1350.04 -15.8648 -8.90138 28.2428 1650.76 it0 2gsk 2660 Easy
214 15.873 36.658 31.737256 4386.26 69.8336 -14.1336 11.3032 999.328 it0 2gsk 7375 Easy
215 13.322 27.090 23.041181 1813.43 38.1081 -10.7493 30.6056 1533.05 it0 2gsk 5063 Easy
216 9.039 22.594 29.034169 3843.34 70.6069 -21.0136 24.9967 1408.84 it0 2gsk 6800 Easy
217 14.386 33.271 43.332686 4768.82 37.4246 -5.99595 10.5238 925.761 it0 2gsk 9067 Easy
218 12.789 25.482 28.4373077 2382.47 9.00977 -8.29489 25.399 1258.16 it0 2gsk 6650 Easy
219 5.729 11.332 38.132131 2017.46 25.7011 6.85102 24.2428 1339.33 it0 2gsk 8496 Easy
220 13.837 29.483 21.177757 2020.54 26.1507 -3.51135 18.4386 1421.64 it0 2gsk 4416 Easy
221 13.294 29.150 21.141637 1735.68 19.5437 -6.444 26.7668 1673.34 it0 2gsk 4403 Easy
222 13.468 29.164 17.2415839 1756.96 -2.54661 -7.50335 21.2019 1400.11 it0 2gsk 2997 Easy
223 13.258 29.082 16.7012838 1726.27 -9.77562 -7.38356 23.5069 1658.7 it0 2gsk 2817 Easy
224 12.787 27.597 12.5582311 1146.44 3.81311 -11.3627 27.3876 1496.92 it0 2gsk 1533 Easy
225 2.033 3.773 6.122711 1000.38 33.9211 -13.5102 22.2342 1294.43 it0 2gsk 265 Easy
226 3.194 6.209 25.556444 1538.06 38.6294 -3.97435 26.1343 1237.04 it0 2gsk 5893 Easy
227 2.020 4.757 12.043227 1001.06 17.4327 -12.721 28.5383 1395.9 it0 2gsk 1393 Easy
228 2.043 4.004 11.111895 1131.47 21.7195 -13.9199 26.6514 1315.15 it0 2gsk 1156 Easy
229 15.898 37.351 62.85454 8093.7 114.067 1.63143 -11.2995 955.506 it0 2gsk 9898 Easy
230 10.607 22.849 26.05389 2954.11 105.859 -14.3582 22.0565 1224.41 it0 2gsk 6010 Easy
231 13.933 31.677 18.461362 3109.18 94.7072 -13.3038 9.1965 947.021 it0 2gsk 3452 Easy
232 5.806 11.104 26.571661 2851.85 34.6561 -11.4731 23.7025 1452.28 it0 2gsk 6145 Easy
233 13.155 28.691 27.84006 2671.82 102.946 2.3247 12.6165 1484.88 it0 2gsk 6494 Easy
234 16.987 39.823 33.322284 3994.4 77.8854 -4.88125 9.45858 1197.79 it0 2gsk 7711 Easy
235 12.393 26.114 24.917128 2093.57 27.3726 -0.131388 11.271 743.191 it0 2gsk 5662 Easy
236 12.670 27.460 13.671902 1808.56 14.9202 -8.0534 15.195 1170.45 it0 2gsk 1871 Easy
237 10.581 21.898 31.713179 1905.89 75.9936 -0.794057 23.564 1087.56 it0 2gsk 7370 Easy
238 3.485 7.312 31.32547 1509.93 159.163 -2.37246 28.0591 1105.21 it0 2gsk 7291 Easy
239 2.859 7.857 7.688307 1202.8 19.9707 -15.2278 26.7741 1608.57 it0 2gsk 492 Easy
240 2.858 6.392 33.19023 1816.96 53.446 -2.30563 36.3542 1956.24 it0 2gsk 7679 Easy
241 3.243 6.952 21.565092 1944 52.9292 -10.7052 23.5258 1122.48 it0 2gsk 4547 Easy
242 13.458 29.395 5.63281 826.348 -14.25 -6.53967 19.2627 1521.12 it0 2gsk 218 Easy
243 13.153 28.586 14.664744 1327.65 -12.7856 -11.4621 28.6199 1564.17 it0 2gsk 2154 Easy
244 13.312 29.271 10.0754036 889.888 -8.95964 -6.09498 24.3121 1695.1 it0 2gsk 937 Easy
245 10.921 24.440 25.2041125 2749.53 0.24125 -10.5891 24.0628 1576.73 it0 2gsk 5775 Easy
246 3.104 8.388 18.686056 1539.55 59.3956 -14.6007 39.2471 2194.98 it0 2gsk 3538 Easy
247 13.867 28.428 19.903554 1400.97 16.5494 -6.83254 25.9194 1335.85 it0 2gsk 3967 Easy
248 13.223 28.470 26.332391 2352.22 84.7731 -5.96504 27.0466 1911.91 it0 2gsk 6084 Easy
249 16.665 38.929 28.580472 3833.27 42.9162 -7.77104 9.07915 1148.95 it0 2gsk 6681 Easy
250 13.240 28.975 21.010059 1949.63 11.6889 -8.30303 26.4434 1674.35 it0 2gsk 4357 Easy
