complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
88 11.056 32.180 17.95456 9490.64 124.996 -2.3751 -54.7254 2110.13 it0 4huq-TM 1685 Bound
89 0.152 0.453 -182.86364 920.602 -91.3149 -0.416411 -137.107 5363.31 it0 4huq-TM 79 Bound
90 17.623 45.712 -13.81544 7835.86 373.244 -1.51648 -69.0362 2535.38 it0 4huq-TM 515 Bound
91 17.845 37.675 264.875875 27768 467.014 0.961295 -8.35776 1007.78 it0 4huq-TM 9320 Bound
92 19.761 51.765 56.323613 11280.1 247.455 -0.927437 -42.2887 1573.58 it0 4huq-TM 3713 Bound
93 12.354 33.213 161.476026 19607.2 219.532 -0.280264 -26.5385 997.253 it0 4huq-TM 8060 Bound
94 13.171 38.563 67.10343 11303.5 416.15 4.62313 -37.3629 1735.33 it0 4huq-TM 4300 Bound
95 17.028 40.387 -24.74248076 6351.66 226.878 7.343924E-02 -68.9307 2167.06 it0 4huq-TM 306 Bound
96 24.465 53.780 273.133791 28248 287.006 0.355711 -3.39117 918.081 it0 4huq-TM 9444 Bound
97 15.503 39.575 140.13916 16890.2 206.822 1.70444 -19.482 1305.35 it0 4huq-TM 7531 Bound
98 20.875 49.599 293.56971 30113.5 331.388 -3.08767 3.549 1134.05 it0 4huq-TM 9702 Bound
99 19.270 51.612 7.254298 7866.25 161.216 -0.129962 -53.6419 1924.85 it0 4huq-TM 1151 Bound
100 18.652 50.411 27.81425 11251.3 249.297 1.00958 -63.1138 2508.75 it0 4huq-TM 2219 Bound
101 14.216 40.695 83.81437 12717.1 422.945 5.25972 -37.5243 1532.15 it0 4huq-TM 5222 Bound
102 22.683 52.248 244.732473 24796 227.124 2.43465 0.434103 836.752 it0 4huq-TM 9024 Bound
103 20.044 57.054 115.06902 16405.3 621.287 -3.64765 -34.7242 1682.5 it0 4huq-TM 6680 Bound
104 19.205 41.153 299.65598 31597 242.66 3.04004 -9.21396 1256.67 it0 4huq-TM 9756 Bound
105 20.961 54.068 228.521531 24522.8 302.835 -0.690159 -9.12522 991.944 it0 4huq-TM 8822 Bound
106 19.843 54.493 75.590338641 12393.2 247.062 7.218641E-03 -37.7352 1308.43 it0 4huq-TM 4761 Bound
107 16.384 43.743 156.343717086 19536.8 157.395 9.367086E-03 -29.7906 1081.7 it0 4huq-TM 7937 Bound
108 19.838 52.838 182.38758 21033.1 312.455 2.25873 -20.883 1244.37 it0 4huq-TM 8396 Bound
109 24.267 46.972 289.27106 29192.4 239.034 2.08896 0.42584 755.808 it0 4huq-TM 9645 Bound
110 8.408 24.684 10.687217 9894.64 236.574 -0.529323 -68.6377 2145.79 it0 4huq-TM 1297 Bound
111 20.154 48.054 64.840468 10473.6 236.866 0.625808 -29.8102 1307.98 it0 4huq-TM 4173 Bound
112 12.060 34.965 106.27278 14799.3 241.116 -1.67558 -32.3572 1009.86 it0 4huq-TM 6305 Bound
113 18.101 51.888 141.967263 18261.7 334.195 -0.862487 -27.5982 1553.1 it0 4huq-TM 7593 Bound
114 14.706 42.855 44.26342 11808.6 269.217 5.84055 -59.5891 2276.62 it0 4huq-TM 3083 Bound
115 4.349 15.768 -25.15721 6959.55 324.713 -1.93044 -71.7967 2427.27 it0 4huq-TM 297 Bound
116 21.909 47.230 285.022176 28771.4 298.464 0.959716 2.20865 884.483 it0 4huq-TM 9598 Bound
117 9.970 32.996 89.909358 14290.2 318.551 -0.283452 -41.1426 1475.21 it0 4huq-TM 5541 Bound
118 23.197 51.681 320.96594 32140 481.569 1.09811 2.8523 920.016 it0 4huq-TM 9907 Bound
119 18.921 46.450 165.13996 18453.7 413.707 -0.62971 -9.9098 1299.46 it0 4huq-TM 8139 Bound
120 8.452 24.887 27.54363 7669.86 237.93 1.83523 -36.6057 1676.38 it0 4huq-TM 2204 Bound
121 19.485 54.757 26.440454 11437 180.519 -0.673136 -61.3487 2771.29 it0 4huq-TM 2142 Bound
122 22.729 52.020 272.43798 27300.1 305.799 2.14189 3.03134 879.424 it0 4huq-TM 9431 Bound
123 13.145 37.554 23.61373 9373.43 282.259 1.69754 -50.4282 2421.25 it0 4huq-TM 2009 Bound
124 16.737 46.253 111.74622 16181.5 245.598 1.43104 -37.7826 1617.32 it0 4huq-TM 6541 Bound
125 14.225 39.514 118.30783 15696.9 280.683 -1.547 -25.3038 1461.72 it0 4huq-TM 6815 Bound
126 13.007 37.165 27.23571 9271.21 196.085 3.32606 -47.7568 2300.65 it0 4huq-TM 2182 Bound
127 19.264 57.411 98.89669 15376.2 206.216 2.47553 -40.5252 1887.78 it0 4huq-TM 5975 Bound
128 24.221 46.908 341.39335 34327.1 274.777 1.95158 1.11129 768.829 it0 4huq-TM 9962 Bound
129 19.587 54.434 -1.14322 8231.93 165.71 -1.46152 -58.0161 2564.2 it0 4huq-TM 848 Bound
130 24.246 46.925 364.51874 36579.4 291.012 2.01138 1.64291 783.967 it0 4huq-TM 9978 Bound
131 9.594 31.337 109.00296546 14586.7 228.631 -5.534454E-02 -27.2993 1179.57 it0 4huq-TM 6434 Bound
132 5.147 15.028 1.1970801 8278.32 246.406 9.58201E-02 -63.8461 2029.99 it0 4huq-TM 913 Bound
133 13.081 37.394 28.57162 9684.61 285.831 2.49391 -50.1798 2344.69 it0 4huq-TM 2268 Bound
134 20.156 56.500 102.51679 14016.3 164.048 -4.07499 -22.1613 1305.04 it0 4huq-TM 6145 Bound
135 11.259 28.518 51.9524 10877.5 312.615 3.24405 -48.6986 1449.42 it0 4huq-TM 3504 Bound
136 20.102 53.927 80.18435 12755 203.002 -1.27777 -32.4053 1571.26 it0 4huq-TM 5031 Bound
137 21.922 47.267 279.9763 28271.5 313.048 0.93251 2.50571 930.74 it0 4huq-TM 9535 Bound
138 19.020 51.072 37.15409 11021.8 234.699 0.14 -58.0963 1745.46 it0 4huq-TM 2734 Bound
139 22.428 53.102 241.79145 25266.7 326.211 1.27764 -5.2161 1019.92 it0 4huq-TM 8979 Bound
140 6.260 17.083 -4.5019 7976.82 481.621 -1.56281 -66.7403 2078.32 it0 4huq-TM 746 Bound
141 19.060 53.238 19.488696 9160.16 205.44 0.460996 -56.7406 1788.77 it0 4huq-TM 1778 Bound
142 16.747 38.252 57.096986 10647.4 945.615 0.572836 -46.2311 1317.49 it0 4huq-TM 3747 Bound
143 18.892 48.479 162.10571 19062.7 220.001 2.0617 -19.2267 1355.63 it0 4huq-TM 8081 Bound
144 17.988 49.656 126.51809 16196.4 358.352 6.32007 -27.3992 1795.03 it0 4huq-TM 7085 Bound
145 11.816 28.292 73.25799 12083.4 487.406 -1.16297 -35.5479 1573.92 it0 4huq-TM 4639 Bound
146 18.609 47.845 100.248125 14727.8 320.4 -0.861475 -35.2203 1415.21 it0 4huq-TM 6033 Bound
147 10.275 30.400 89.42625 14990 175.328 -1.76643 -48.5437 1191.69 it0 4huq-TM 5515 Bound
148 19.540 54.783 11.50752 9612.11 144.265 -0.80783 -58.1702 2707.82 it0 4huq-TM 1349 Bound
149 15.143 41.701 36.65409 10606 408.113 1.42246 -56.4899 1841.96 it0 4huq-TM 2706 Bound
150 17.939 49.812 136.06132 17042.7 351.737 5.67565 -25.7451 1781.36 it0 4huq-TM 7411 Bound
151 23.011 61.345 90.06513 13970.6 214.734 -4.91271 -32.5607 1431.48 it0 4huq-TM 5548 Bound
152 10.423 28.862 34.80385 8442.17 232.618 5.24857 -38.9168 1827.58 it0 4huq-TM 2620 Bound
153 6.420 19.311 -17.02507 6784.65 164.627 0.84756 -63.5481 2381.73 it0 4huq-TM 444 Bound
154 13.416 39.281 120.490584 14694.9 348.466 0.821324 -19.1073 1165.71 it0 4huq-TM 6888 Bound
155 20.352 43.266 315.606796 33139.1 272.536 0.309186 -4.45575 1436.3 it0 4huq-TM 9871 Bound
156 18.805 50.386 176.22618366 20268.8 277.762 -2.333634E-02 -18.6067 1060.94 it0 4huq-TM 8322 Bound
157 19.377 57.139 124.123945106 14947 154.455 -8.004894E-03 -15.693 1118.96 it0 4huq-TM 7021 Bound
158 21.871 41.312 234.688527 24678.6 228.189 -0.998945 -0.933218 1244.72 it0 4huq-TM 8888 Bound
159 12.601 38.044 67.2529 11666.9 290.964 6.01356 -40.688 1765.13 it0 4huq-TM 4312 Bound
160 18.144 51.379 116.938301 15547.5 193.485 -0.645049 -23.9154 1591.11 it0 4huq-TM 6761 Bound
161 18.922 51.774 27.336903 10169.1 184.164 0.677863 -54.2999 2257.37 it0 4huq-TM 2191 Bound
162 18.095 51.825 143.268338 18578 346.896 -0.986722 -29.0644 1592.95 it0 4huq-TM 7628 Bound
163 19.826 48.533 139.685112 18322.2 505.797 0.591242 -32.5703 1661.58 it0 4huq-TM 7523 Bound
164 9.687 31.692 29.937631 10758.3 186.354 0.695491 -58.5303 2167.41 it0 4huq-TM 2346 Bound
165 15.556 39.653 135.00486 16109.4 222.833 1.37173 -16.4287 1326.05 it0 4huq-TM 7374 Bound
166 8.192 19.579 0.44504 7784.19 148.863 1.51351 -58.3166 2208.24 it0 4huq-TM 889 Bound
167 5.500 15.878 -14.985785 7187.94 306.302 -0.602905 -67.2806 2204.47 it0 4huq-TM 488 Bound
168 13.789 38.261 112.85234 17245.8 414.578 3.06336 -49.4333 1738.15 it0 4huq-TM 6589 Bound
169 19.867 57.037 116.98402 16610.9 602.968 -4.41266 -33.9672 1677.48 it0 4huq-TM 6762 Bound
170 16.949 49.795 80.82937 14248.3 291.744 2.50523 -50.4234 1665.29 it0 4huq-TM 5062 Bound
171 16.064 40.403 64.325576 10955.7 177.196 0.597416 -34.4066 1319.42 it0 4huq-TM 4146 Bound
172 10.654 26.218 60.717793 10644.2 238.72 -0.775207 -32.9865 1434.97 it0 4huq-TM 3948 Bound
173 19.318 49.761 11.98673 7627.68 280.935 0.36858 -47.6811 1978.69 it0 4huq-TM 1366 Bound
174 9.184 30.615 91.659305 14342.8 252.002 -0.824715 -38.4523 1501.17 it0 4huq-TM 5618 Bound
175 19.908 58.484 85.87499 14953.5 177.106 -8.25387 -38.015 1916.22 it0 4huq-TM 5320 Bound
176 18.732 45.722 91.659946 13363 230.943 -0.888874 -34.0738 931.681 it0 4huq-TM 5619 Bound
177 15.595 46.712 60.93087 12346.9 273.241 -0.81924 -51.2099 1324.14 it0 4huq-TM 3960 Bound
178 19.326 45.795 52.786506 10606.4 256.193 -0.545124 -39.9385 1535.58 it0 4huq-TM 3543 Bound
179 9.991 33.068 81.129368 13184.4 300.866 -0.288892 -38.6106 1482.38 it0 4huq-TM 5078 Bound
180 12.707 29.043 124.10289 17699.9 516.775 -4.79396 -34.2915 1897.84 it0 4huq-TM 7017 Bound
181 13.289 38.701 70.6731 11726 443.441 4.35149 -38.2994 1707.34 it0 4huq-TM 4510 Bound
182 17.932 46.239 89.409142 14026.7 235.225 0.703392 -41.3958 1251.77 it0 4huq-TM 5514 Bound
183 8.217 22.448 64.31087 11208.4 173.543 0.71604 -34.7923 1543.23 it0 4huq-TM 4145 Bound
184 14.708 42.877 33.37982 10908.6 254.955 5.64067 -61.3019 2259.45 it0 4huq-TM 2545 Bound
185 15.463 39.484 140.11446 16894.9 224.333 1.68243 -19.6914 1306.89 it0 4huq-TM 7530 Bound
186 2.150 4.269 -83.346232 4560.66 252.151 -0.897142 -98.1888 3238.84 it0 4huq-TM 193 Bound
187 8.213 22.463 85.472028 13521.2 222.622 0.678708 -36.6953 1594.96 it0 4huq-TM 5297 Bound
188 10.799 32.117 50.523858 11940.1 317.044 -0.582382 -54.2104 1725.48 it0 4huq-TM 3420 Bound
189 10.418 30.140 89.806089 14027.8 345.287 -0.774481 -38.0652 1508.51 it0 4huq-TM 5534 Bound
190 13.146 38.581 75.16501 12169.4 385.931 4.765 -38.0479 1710.54 it0 4huq-TM 4733 Bound
191 22.903 61.195 122.583665 17699.7 340.015 -0.807185 -35.964 2104.23 it0 4huq-TM 6970 Bound
192 21.463 49.786 249.30407 24983.2 449.518 1.92675 3.21664 1016.65 it0 4huq-TM 9085 Bound
193 13.444 29.355 122.44328 17524.4 358.907 -4.05609 -34.236 1809.77 it0 4huq-TM 6963 Bound
194 16.244 34.020 142.36831 17478.2 283.028 -3.85707 -18.1691 1321.78 it0 4huq-TM 7605 Bound
195 14.383 39.971 41.93397 10479.3 330.222 3.27605 -50.6131 1882.42 it0 4huq-TM 2965 Bound
196 15.551 36.782 61.43001 11990.5 311.775 -5.73334 -38.7994 1706 it0 4huq-TM 3991 Bound
197 21.614 49.782 207.7099 21537.5 181.549 1.96126 -2.73048 871.137 it0 4huq-TM 8632 Bound
198 13.916 38.607 87.1995 14906.1 290.784 3.23776 -50.1448 1786.23 it0 4huq-TM 5388 Bound
199 11.299 31.281 60.69413 11575.4 313.657 0.85276 -42.1613 1688.79 it0 4huq-TM 3945 Bound
200 5.491 13.430 -6.539508 7461.18 139.707 -0.664178 -61.1604 2072.38 it0 4huq-TM 701 Bound
201 11.100 30.033 64.34094 13921.3 261.274 1.4045 -58.3554 2053.39 it0 4huq-TM 4148 Bound
202 15.551 39.651 154.93029 18207.9 229.589 1.4356 -17.6874 1319.28 it0 4huq-TM 7915 Bound
203 22.373 60.525 145.59964 20478.6 727.23 -2.48916 -41.2465 2272.3 it0 4huq-TM 7698 Bound
204 22.425 60.601 61.79103 12380.9 652.754 -2.39331 -42.9049 2324.73 it0 4huq-TM 4022 Bound
205 9.956 32.908 98.871091 14970.2 323.393 -0.213339 -39.0892 1476.23 it0 4huq-TM 5972 Bound
206 19.287 51.755 153.85403 18788.9 203.226 1.90467 -22.5259 1544.6 it0 4huq-TM 7890 Bound
207 19.312 51.705 141.53632 17194.1 185.645 2.13217 -19.3158 1507.75 it0 4huq-TM 7581 Bound
208 23.800 54.350 307.14053 30428.9 358.778 1.55671 7.386 967.896 it0 4huq-TM 9815 Bound
209 3.221 6.567 -1.772716 5623.71 237.395 0.277634 -43.5908 1707.06 it0 4huq-TM 828 Bound
210 14.134 40.538 89.45626 13178.4 488.387 5.48609 -37.3756 1532.21 it0 4huq-TM 5517 Bound
211 13.665 40.893 89.82813 14407.7 201.364 1.05959 -39.9767 1734.54 it0 4huq-TM 5536 Bound
212 11.894 34.615 103.33788 13830.2 355.898 6.3877 -30.6759 1423.49 it0 4huq-TM 6175 Bound
213 9.410 32.566 43.323569 11324.9 378.321 -0.894141 -52.0384 2077.61 it0 4huq-TM 3034 Bound
214 14.693 42.805 17.97057 9179.97 168.794 5.35073 -59.0759 2179.19 it0 4huq-TM 1687 Bound
215 23.174 53.341 312.54546 32230.2 388.386 3.27417 -6.35647 1055.81 it0 4huq-TM 9852 Bound
216 8.417 24.696 -6.883232 7660.8 212.177 -0.517702 -63.9459 2114.94 it0 4huq-TM 690 Bound
217 11.074 32.257 49.57089 12494.5 165.27 -2.49861 -52.8248 2170.34 it0 4huq-TM 3368 Bound
218 17.931 52.938 144.88484 18892.4 210.191 -4.50477 -26.923 1471.33 it0 4huq-TM 7680 Bound
219 12.357 33.391 70.533126 12625.6 200.02 -0.867074 -43.8179 1303.81 it0 4huq-TM 4499 Bound
220 17.636 45.725 -17.78101 7646.96 365.78 -1.48441 -70.7541 2566.99 it0 4huq-TM 429 Bound
221 18.695 51.430 58.835009 12671.2 176.534 0.178569 -53.2814 1653.95 it0 4huq-TM 3846 Bound
222 23.860 51.066 264.12956 27373.3 589.985 1.3041 -5.78759 1101.98 it0 4huq-TM 9305 Bound
223 10.281 30.429 79.00673 14055 176.494 -1.83331 -49.6727 1180.22 it0 4huq-TM 4962 Bound
224 14.713 42.873 24.5976 9728.83 218.102 5.53198 -58.0328 2237.09 it0 4huq-TM 2053 Bound
225 19.330 44.832 21.07349 8489.75 178.611 0.79728 -48.1048 1830.26 it0 4huq-TM 1870 Bound
226 7.896 21.003 81.518128 13116.9 204.084 -0.251112 -35.5481 1589.25 it0 4huq-TM 5099 Bound
227 17.326 39.394 116.31747 16070.1 226.5 1.65757 -31.8794 1642.67 it0 4huq-TM 6729 Bound
228 22.735 52.157 235.69069 23648.9 274.661 2.26983 3.01547 883.022 it0 4huq-TM 8904 Bound
229 11.915 36.851 142.607438 16323.4 218.067 -0.514232 -11.6462 1064.68 it0 4huq-TM 7611 Bound
230 11.589 32.764 31566.82672 11412.7 3.151766E+06 1.58632 -53.2912 1325.54 it0 4huq-TM 9987 Bound
231 10.452 34.033 80.60422 14375.3 235.186 1.29886 -52.6025 1419.7 it0 4huq-TM 5048 Bound
232 18.056 50.997 122.49854 17893.5 235.238 1.52946 -46.4145 1390.38 it0 4huq-TM 6966 Bound
233 16.188 38.736 118.709679 16065.8 436.369 -0.137411 -30.8563 1531.83 it0 4huq-TM 6838 Bound
234 19.816 51.032 230.84442 25939.9 472.005 -8.04103 -12.0585 1317.51 it0 4huq-TM 8849 Bound
235 11.044 30.546 62.70879 10764.3 166.963 0.65196 -33.1596 1409.62 it0 4huq-TM 4067 Bound
236 20.102 53.901 111.76851 16011.2 248.605 -1.46474 -33.6732 1569.16 it0 4huq-TM 6546 Bound
237 11.818 37.100 60.30547 10257.8 211.856 -0.94719 -30.1452 1329.87 it0 4huq-TM 3929 Bound
238 21.899 47.216 264.495854 26892.5 334.515 0.957191 0.675053 940.654 it0 4huq-TM 9313 Bound
239 9.894 22.870 61.208589 11679.9 233.065 0.663639 -46.6312 1195.35 it0 4huq-TM 3976 Bound
240 22.568 51.869 257.55664 25733.6 253.577 2.45306 3.68557 845.376 it0 4huq-TM 9211 Bound
241 11.741 34.708 83871.5539 16675.6 8.378442E+06 1.75 -60.9985 2037.36 it0 4huq-TM 9991 Bound
242 15.505 39.560 129.45113 15662.7 180.766 1.60387 -17.5368 1305.06 it0 4huq-TM 7196 Bound
243 23.860 51.131 275.080957 29121.8 217.21 0.440727 -4.98117 1376.87 it0 4huq-TM 9472 Bound
