complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
48 9.165 40.331 36.09825 5324.42 88.188 -6.20201 -3.04928 877.654 it0 2vpz 9648 Bound
49 6.694 20.808 17.297104 2770.55 44.2487 -0.615283 1.5605 1179.61 it0 2vpz 7854 Bound
50 0.599 4.384 -30.347739 298.8 -38.7289 -11.3386 -1.22645 2038.34 it0 2vpz 297 Bound
51 5.107 24.891 5.717691 1956.02 33.1421 -2.06234 1.31271 1342.43 it0 2vpz 4956 Bound
52 5.351 25.955 4.025425 1603.76 18.4415 -2.164 3.55591 1358.85 it0 2vpz 4486 Bound
53 18.396 80.559 -4.262575 1493.79 67.4968 -1.10166 0.911817 1968.56 it0 2vpz 2426 Bound
54 8.466 45.096 21.379921 2531.23 45.8381 4.5478 3.76494 1270.35 it0 2vpz 8497 Bound
55 18.504 80.627 -0.391867 1693.55 70.0503 -2.02083 1.66536 1767.24 it0 2vpz 3291 Bound
56 16.912 76.348 2.8507283 1609.93 8.31233 2.62226 -0.584155 1536.98 it0 2vpz 4206 Bound
57 13.986 55.750 -18.9937554 1036.27 8.14946 -3.83227 -8.83398 1677.17 it0 2vpz 753 Bound
58 5.423 26.276 -2.4119333 729.058 4.91867 -2.85283 6.71463 1361.35 it0 2vpz 2781 Bound
59 13.983 55.773 -18.593891 1285.48 24.3189 -3.82378 -10.8132 1705.49 it0 2vpz 757 Bound
60 6.325 35.224 4.323083 2933.11 87.393 -0.745777 -7.21207 1792.41 it0 2vpz 4576 Bound
61 11.820 49.477 4.23864 3117.45 50.4059 -0.567119 -15.5832 1128.96 it0 2vpz 4552 Bound
62 8.059 40.023 21.513916 3295.79 66.0806 1.79413 -4.59927 929.965 it0 2vpz 8518 Bound
63 15.969 65.637 12.129937 1727.07 19.0827 -7.70179 13.2845 1091.43 it0 2vpz 6688 Bound
64 6.332 32.873 12.49223297 2902.61 74.1477 -0.237432 -5.781203E-02 1698.01 it0 2vpz 6782 Bound
65 14.432 66.507 -6.501882 1563.05 26.9076 -9.71662 -0.452438 1223.24 it0 2vpz 2025 Bound
66 18.282 73.721 13.3184926 1614.67 2.38926 8.54384 2.31756 1371.35 it0 2vpz 6970 Bound
67 18.078 81.240 8.161947 1922.66 34.1457 -1.38276 3.18485 1320.82 it0 2vpz 5669 Bound
68 14.825 63.178 -9.59898 1361.95 177.508 -4.79276 -5.4335 1476.73 it0 2vpz 1548 Bound
69 9.580 46.986 8.247591 2358.52 58.8904 0.317797 -4.43701 1180.73 it0 2vpz 5693 Bound
70 10.251 48.649 18.520354 3043.33 36.3804 -3.03071 4.83076 1407.68 it0 2vpz 8054 Bound
71 9.218 47.238 16.163975 1710.15 41.8965 10.5218 7.19241 1907.07 it0 2vpz 7623 Bound
72 18.563 75.966 6.497582 2049.04 90.4892 -6.3708 6.54609 1507.3 it0 2vpz 5194 Bound
73 6.322 33.704 16.058279 3678.99 110.788 -0.299361 -4.45404 1708.61 it0 2vpz 7597 Bound
74 9.247 34.797 48.0564419 6301.01 130.164 -9.9881E-03 -7.56676 867.855 it0 2vpz 9915 Bound
75 8.516 20.850 5.148381 3127.99 49.6701 -4.7978 -9.48042 1235 it0 2vpz 4795 Bound
76 14.066 57.070 27.284523 3546.01 112.473 -0.800087 7.64648 1614.67 it0 2vpz 9176 Bound
77 0.524 2.141 -28.965432 109.93 -60.8702 -11.0679 1.66127 2004.94 it0 2vpz 470 Bound
78 17.907 75.770 7.000266 1475.91 35.7916 5.54972 1.20083 1486.73 it0 2vpz 5342 Bound
79 12.820 55.053 15.1690053 3062.22 7.22963 1.20711 0.190299 1692.29 it0 2vpz 7382 Bound
80 12.578 55.141 11.805699 2716.4 42.6919 -2.71207 -3.62023 945.292 it0 2vpz 6614 Bound
81 0.524 4.078 -29.373199 173.198 -60.6739 -11.4627 2.05386 2108.96 it0 2vpz 421 Bound
82 18.438 80.535 4.539402 2109.65 98.8962 -0.85983 3.11737 1980.36 it0 2vpz 4640 Bound
83 17.584 77.624 -14.499532 1670.98 44.4758 -9.31871 -2.65198 1968.34 it0 2vpz 960 Bound
84 17.681 74.791 4.36936 2454.4 105.489 -1.51347 -4.21556 1550.05 it0 2vpz 4588 Bound
85 14.925 65.381 14.372959 1973.77 16.1819 -7.79316 13.2602 1099.36 it0 2vpz 7220 Bound
86 16.658 63.664 9.958718 2256.36 177.973 -0.221799 -0.666613 1349.62 it0 2vpz 6151 Bound
87 5.361 22.800 9.118568 2204.46 81.1768 -1.98185 1.70685 1346.28 it0 2vpz 5922 Bound
88 15.491 70.879 -6.17958 1115.77 65.9114 -4.60883 0.213936 1360.15 it0 2vpz 2087 Bound
89 12.640 61.939 -7.119682 2073.31 25.2398 -7.12632 -5.22616 1575.27 it0 2vpz 1924 Bound
90 14.315 54.985 4.3330843 1832.32 6.95273 -0.952965 -0.427478 1267.92 it0 2vpz 4579 Bound
91 2.731 21.315 -12.3232324 535.395 -5.62324 -5.55845 6.0093 1807.18 it0 2vpz 1178 Bound
92 16.582 61.285 -6.316289 1777.88 16.1841 -3.46548 -6.77585 1401.56 it0 2vpz 2059 Bound
93 18.371 79.399 -7.782033 1271.8 47.4717 -2.74069 -1.32016 1691.39 it0 2vpz 1811 Bound
94 9.995 52.809 21.571634 4198.6 49.1194 -12.1642 3.55374 1229.51 it0 2vpz 8529 Bound
95 0.485 2.710 -30.52262238 217.382 -57.3174 -11.4665 -7.536838E-02 2058.14 it0 2vpz 273 Bound
96 14.854 63.293 -8.72667 1885.15 206.583 -4.75926 -8.50564 1637.91 it0 2vpz 1674 Bound
97 12.677 57.706 -8.014289 1761.72 18.0551 -5.17885 -6.37099 1426.22 it0 2vpz 1781 Bound
98 19.250 80.371 19.026448 4220.09 94.8918 -6.46132 -4.02685 1363.52 it0 2vpz 8125 Bound
99 14.099 52.899 12.616047 2441.77 68.3644 0.334963 -5.20823 761.203 it0 2vpz 6811 Bound
100 0.603 5.402 -27.10243 187.788 -54.542 -12.2397 4.68301 2087.82 it0 2vpz 660 Bound
101 0.592 1.709 -28.53014 55.2131 -66.2331 -10.9606 2.78256 2024.19 it0 2vpz 532 Bound
102 6.334 35.157 14.894771 2831.43 43.3101 -1.13981 -1.44722 1126.56 it0 2vpz 7334 Bound
103 15.959 65.154 4.266696 2099.82 123.41 -5.38709 0.242886 1282.14 it0 2vpz 4561 Bound
104 2.427 13.844 -1.216735 1107.86 86.0435 -7.55537 11.9271 1752.75 it0 2vpz 3070 Bound
105 13.866 50.030 -3.6041977 1819.35 -2.15077 -4.48087 0.29978 1759.51 it0 2vpz 2551 Bound
106 14.560 56.247 3.221324 1745.4 14.7986 -0.408892 -1.19977 1277.2 it0 2vpz 4308 Bound
107 9.206 46.786 15.943086 1740.39 79.5516 11.4958 6.16227 1991.44 it0 2vpz 7567 Bound
108 19.420 71.287 50.683032 4606.92 105.307 -0.324988 12.4598 857.405 it0 2vpz 9940 Bound
109 11.769 48.986 36.0927344 5659.48 89.083 -3.24056E-02 -9.71359 1164.69 it0 2vpz 9647 Bound
110 5.249 25.030 -0.048365 1642.87 13.4824 -2.54387 -0.442119 1362.59 it0 2vpz 3394 Bound
111 16.996 73.374 8.565456 1454.33 16.6135 -0.785539 6.86066 1221.91 it0 2vpz 5795 Bound
112 14.021 56.048 -6.362059 2117.8 26.7441 -3.9125 -7.0014 1689.36 it0 2vpz 2053 Bound
113 13.180 53.753 4.600895 2071.63 50.4555 -4.24983 2.57677 1494.69 it0 2vpz 4655 Bound
114 15.785 73.166 15.051913 2425.44 54.7463 2.29366 3.98169 1602.53 it0 2vpz 7359 Bound
115 2.692 12.565 -10.293322 929.162 78.4318 -6.74379 5.54913 1917.46 it0 2vpz 1440 Bound
116 0.517 4.318 -32.34646 272.027 -49.764 -12.1296 -1.23099 2120.85 it0 2vpz 83 Bound
117 17.212 63.164 13.16424 3179.89 181.226 -3.14977 -3.79835 1349.88 it0 2vpz 6935 Bound
118 15.902 64.711 4.46757822 2051.35 100.149 -5.3185 1.458822E-02 1174.35 it0 2vpz 4619 Bound
119 13.415 56.001 33.46293 5172.62 130.041 -3.9373 -8.68435 694.203 it0 2vpz 9542 Bound
120 8.094 28.877 23.472887 3270.35 67.5464 -0.686008 -0.915419 830.465 it0 2vpz 8769 Bound
121 15.188 61.956 11.051628 2578.3 59.9984 -1.72036 0.896704 1450.77 it0 2vpz 6432 Bound
122 0.523 4.230 -33.189123 149.159 -57.9173 -11.6381 -1.08084 2138.26 it0 2vpz 38 Bound
123 8.589 45.451 13.713008 2160.77 28.6855 4.22728 0.752173 1316.1 it0 2vpz 7061 Bound
124 9.616 47.425 4.76733807 2194.13 27.4879 -8.269093E-02 -5.66715 1169.9 it0 2vpz 4707 Bound
125 14.964 66.881 7.616309 2550.65 52.8439 -8.52117 2.70174 1259.92 it0 2vpz 5511 Bound
126 11.789 49.203 19.550378 4242.92 65.1773 -0.476395 -11.8569 1119.73 it0 2vpz 8214 Bound
127 18.072 77.326 9.197564 1547.46 17.7484 4.45925 3.50713 1442.09 it0 2vpz 5947 Bound
128 4.424 25.765 1.3275 1750.23 112.053 -3.28944 5.56301 1956.89 it0 2vpz 3770 Bound
129 5.340 25.767 -3.6577885 1279.63 -3.91645 -2.71024 -0.480484 1322.42 it0 2vpz 2541 Bound
130 5.366 23.422 2.177826 1549.27 64.5046 -1.70669 1.09807 1335.13 it0 2vpz 4002 Bound
131 18.131 78.281 10.389571 1623.85 11.8941 4.01002 4.38461 1436.25 it0 2vpz 6276 Bound
132 9.862 44.023 14.218254 3922.59 44.1904 -6.22344 -5.88661 1333.95 it0 2vpz 7180 Bound
133 5.362 25.921 -2.923479 1162.89 9.2021 -2.50804 1.50604 1364.24 it0 2vpz 2684 Bound
134 14.537 55.941 -0.58067393 1241.9 0.643607 -0.634476 0.508166 1287.98 it0 2vpz 3248 Bound
135 13.814 59.990 5.605566 1515.92 14.541 3.27259 0.279766 1325.14 it0 2vpz 4929 Bound
136 12.350 58.506 -0.8949408 1836.23 7.74342 0.257755 -5.25353 1433.89 it0 2vpz 3155 Bound
137 10.452 46.995 9.946779 2389.81 40.4176 3.38233 -0.668927 1706.89 it0 2vpz 6148 Bound
138 15.873 65.692 12.473894 2029.23 24.7894 -7.6421 11.1337 1155.79 it0 2vpz 6777 Bound
139 9.160 35.844 57.70671 7090.61 125.975 -1.5789 -5.26088 761.936 it0 2vpz 9975 Bound
140 0.473 2.769 -26.740793 276.076 -49.9833 -11.4547 2.51288 2005.99 it0 2vpz 675 Bound
141 5.351 25.466 -5.4405645 1200.99 -1.63545 -2.75858 -1.20343 1347.21 it0 2vpz 2191 Bound
142 9.051 46.019 16.848282 1718.04 42.3872 10.8209 7.53351 1911.04 it0 2vpz 7756 Bound
143 13.235 54.562 18.35486 3394.81 104.912 -4.95322 3.53866 1522.78 it0 2vpz 8022 Bound
144 18.230 72.561 15.938384 2409.59 28.0595 6.50543 -0.776041 1416.75 it0 2vpz 7562 Bound
145 8.367 44.634 18.120141 2567.99 39.8724 4.382 0.114917 1245.54 it0 2vpz 7986 Bound
146 8.866 41.876 33.01597 4311.37 69.84 4.81292 -3.65235 1195.67 it0 2vpz 9526 Bound
147 14.317 55.996 4.572327 2380.23 35.3457 -1.04081 -4.82662 1371.6 it0 2vpz 4648 Bound
148 18.027 80.949 8.209149 1898.81 36.8759 -1.65802 3.44541 1293.51 it0 2vpz 5678 Bound
149 10.513 47.143 6.464943 2374.53 34.7573 2.78452 -3.61185 1680.06 it0 2vpz 5182 Bound
150 12.622 54.116 16.307196 3484.51 48.8616 -7.36207 -3.32306 834.139 it0 2vpz 7650 Bound
151 14.868 63.253 -0.29333 2565.93 227.167 -4.77927 -7.22423 1622.08 it0 2vpz 3319 Bound
152 15.383 53.757 33.680119 4906.76 40.5979 -1.80345 -5.67204 831.797 it0 2vpz 9556 Bound
153 15.666 72.649 17.419653 2315.66 26.7193 1.89635 7.17871 1507.92 it0 2vpz 7872 Bound
154 6.514 24.538 6.83951 2099.14 144.168 -4.31438 4.90061 1617.98 it0 2vpz 5296 Bound
155 12.976 62.428 -0.837569 2043.01 30.0341 -4.41836 -2.34655 1480.31 it0 2vpz 3173 Bound
156 4.548 26.597 2.964142 1695.44 60.7932 -2.76753 5.33514 1716.58 it0 2vpz 4245 Bound
157 17.344 81.950 12.887943 1947.49 37.1343 3.15318 3.08642 1319.79 it0 2vpz 6869 Bound
158 14.256 53.486 8.859297 2229.04 10.8287 -6.34307 6.78828 1398.46 it0 2vpz 5865 Bound
159 0.536 3.938 -30.545664 102.029 -67.9594 -11.5181 1.17324 2054.15 it0 2vpz 269 Bound
160 17.099 61.978 7.61962 2457.38 87.909 -2.26647 -1.1775 1438.93 it0 2vpz 5513 Bound
161 0.596 4.465 -28.318754 335.902 -32.8689 -11.5188 0.338315 2016.86 it0 2vpz 561 Bound
162 18.618 57.185 31.20676 4901.59 104.113 -2.25897 -2.2664 1432.49 it0 2vpz 9436 Bound
163 5.406 23.532 -1.579584 1254.77 29.6925 -1.83971 0.511301 1309.58 it0 2vpz 2977 Bound
164 9.130 46.700 18.161575 1430.41 20.0275 9.4382 12.6348 1841.58 it0 2vpz 7995 Bound
165 0.506 3.459 -31.89149 177.432 -62.93 -11.3956 -1.21721 2042.37 it0 2vpz 122 Bound
166 13.380 55.104 40.3967 5585.17 145.675 -3.70866 -6.12216 708.093 it0 2vpz 9770 Bound
167 18.497 82.346 -5.666405 1671.23 86.7238 0.839937 -3.53988 2054.6 it0 2vpz 2157 Bound
168 17.998 72.055 11.5938938 1160.07 2.50538 8.24795 4.74339 1302.32 it0 2vpz 6562 Bound
169 12.336 48.404 5.149114 2164.06 40.4774 -4.43317 -2.44439 1001.87 it0 2vpz 4796 Bound
170 9.145 46.340 19.038537 2084.26 79.7887 11.1633 6.17215 1993.74 it0 2vpz 8128 Bound
171 6.703 21.501 14.003706 2380.59 53.4158 -0.354042 1.66689 1164.92 it0 2vpz 7134 Bound
172 16.790 69.841 13.203298 1819.86 29.7298 -1.80691 8.75811 1224.38 it0 2vpz 6945 Bound
173 14.902 65.447 9.783949 1920.84 19.0989 -7.75911 9.28907 1114.54 it0 2vpz 6101 Bound
174 10.647 48.678 7.18319 2473.38 -15.6462 0.152122 -1.29727 1624.9 it0 2vpz 5394 Bound
175 8.115 37.511 16.911911 2437.82 -20.5679 4.5555 4.08919 1590.53 it0 2vpz 7773 Bound
176 9.185 44.497 5.230144 1754.46 32.2994 1.08949 4.35326 1808.02 it0 2vpz 4813 Bound
177 5.279 25.247 1.4099986 1508.85 9.75386 -2.72914 2.8766 1392.35 it0 2vpz 3797 Bound
178 0.534 2.216 -30.92185449 89.5257 -64.1399 -11.0898 4.058751E-02 2012.65 it0 2vpz 218 Bound
179 16.977 61.195 10.951268 3143.21 45.9128 -2.11682 -4.88814 1393.5 it0 2vpz 6403 Bound
180 19.401 71.524 41.126933 3699.51 99.1912 -0.197599 12.0204 868.288 it0 2vpz 9793 Bound
181 12.255 56.344 19.89723 3426.64 101.795 -5.87891 4.91919 1442.74 it0 2vpz 8278 Bound
182 12.202 59.849 6.69064408 2236.43 52.2659 1.09047 3.441508E-02 1732.12 it0 2vpz 5250 Bound
183 6.680 21.339 13.716739347 2548.23 54.5161 -0.31752 -7.301653E-03 1198.59 it0 2vpz 7062 Bound
184 5.287 25.463 2.09351 1543.87 22.714 -2.1867 2.45187 1383.75 it0 2vpz 3980 Bound
185 15.072 65.545 17.307911 1735.48 24.1811 -7.7865 18.4262 1092.84 it0 2vpz 7857 Bound
186 18.072 81.043 11.925456 2039.99 32.4296 -1.19367 5.15873 1276.38 it0 2vpz 6639 Bound
187 17.881 76.541 14.888406 2269.23 48.6646 4.68971 2.14675 1512.7 it0 2vpz 7333 Bound
188 12.302 58.419 -2.573036 1794.26 13.1411 0.242313 -6.67006 1421.93 it0 2vpz 2746 Bound
189 2.735 12.718 -9.690132 730.38 55.1088 -6.74808 7.69236 1848.93 it0 2vpz 1536 Bound
190 10.119 44.981 0.191677 2474.73 33.2647 -5.56239 -4.85548 1447.04 it0 2vpz 3455 Bound
191 14.070 57.498 30.557892 3723.64 118.04 -0.543148 8.33614 1565.19 it0 2vpz 9403 Bound
192 17.073 78.826 -1.723443 1816.12 24.5367 -4.36934 -1.81977 1394.09 it0 2vpz 2950 Bound
193 5.351 24.002 9.488074 2174.25 64.3584 -1.71984 3.18943 1436.76 it0 2vpz 6033 Bound
194 19.475 66.998 21.464755 3644.77 71.1245 -3.91757 2.28348 1406.01 it0 2vpz 8508 Bound
195 5.373 24.101 4.716264 1805.08 90.2533 -1.06798 0.612111 1378.12 it0 2vpz 4690 Bound
196 18.009 72.341 16.6948332 1624.32 5.01432 7.78975 5.32944 1271.77 it0 2vpz 7731 Bound
197 5.319 23.851 0.967065 1500.7 32.0775 1.29627 1.19452 1685.15 it0 2vpz 3667 Bound
198 14.525 55.968 -1.560938 1700.43 10.9776 -0.471794 -5.06862 1313.46 it0 2vpz 2984 Bound
199 17.173 63.917 7.36757 2644.99 114.597 -2.4344 -4.5177 1327.62 it0 2vpz 5443 Bound
200 0.500 3.316 -32.261105 117.553 -61.3995 -11.4904 -1.08164 2025.06 it0 2vpz 89 Bound
201 5.342 25.766 5.907699 2011.74 20.4639 -2.74373 1.86449 1353.51 it0 2vpz 5007 Bound
202 5.402 26.066 -7.88065577 788.787 7.85771 -2.42226 1.555713E-02 1344.04 it0 2vpz 1800 Bound
203 2.902 18.844 -14.561506 877.766 22.2243 -7.26934 0.692131 1698.42 it0 2vpz 954 Bound
204 0.741 5.730 -28.332556 156.668 -50.9736 -11.3667 1.1298 1915.26 it0 2vpz 559 Bound
205 6.259 34.229 21.012923 3558.69 70.7783 -1.06466 -3.1295 1108.76 it0 2vpz 8445 Bound
206 11.186 48.956 22.957904 2939.34 44.8148 6.93176 0.711496 1452.69 it0 2vpz 8719 Bound
207 13.932 55.712 -11.473135 1546.36 3.3205 -3.5522 -7.01834 1639.94 it0 2vpz 1268 Bound
208 12.763 58.684 -0.1758237 1548.91 6.49563 -0.864932 0.346552 1521.15 it0 2vpz 3356 Bound
209 15.995 63.396 19.75704 2968 205.018 4.7252 -2.87344 1382.49 it0 2vpz 8249 Bound
210 19.225 56.928 34.925955 3610.99 67.6595 1.1295 5.26521 825.525 it0 2vpz 9603 Bound
211 12.542 49.926 49.473871 5833.33 102.634 0.137311 -3.76992 625.316 it0 2vpz 9928 Bound
212 14.223 54.504 4.297687 2306.6 18.6437 -1.66706 -3.72329 1356.44 it0 2vpz 4568 Bound
213 17.363 82.017 15.244982 1875.15 33.9012 3.07007 5.4221 1233.77 it0 2vpz 7401 Bound
214 15.405 74.172 9.802677 1403.2 46.9365 0.347112 8.6129 1365.87 it0 2vpz 6104 Bound
215 0.480 2.569 -28.939109 240.227 -51.8529 -11.6598 1.43605 2059.91 it0 2vpz 472 Bound
216 12.272 60.607 1.666678 1790.07 40.7338 1.3944 -1.47026 1656.55 it0 2vpz 3870 Bound
217 15.233 61.878 13.439762 3343.47 49.771 -0.497368 -5.35788 1463.74 it0 2vpz 6994 Bound
218 13.873 64.123 -6.188989 1261 36.4761 -5.62124 1.62999 1517.25 it0 2vpz 2086 Bound
219 0.569 4.901 -28.295781 164.099 -61.5811 -11.9568 3.60644 2097.06 it0 2vpz 564 Bound
220 17.356 81.972 28.071856 3167.32 61.1086 3.10117 5.2724 1258.6 it0 2vpz 9240 Bound
221 19.532 66.797 11.28077 2749.48 65.53 -3.85594 2.09191 1510.53 it0 2vpz 6493 Bound
222 10.247 44.479 -0.485634 2656.18 38.1486 -4.87199 -8.72373 1383.32 it0 2vpz 3266 Bound
223 16.480 68.626 10.4738253 1513.22 5.02083 -0.688863 7.45318 1147.29 it0 2vpz 6294 Bound
224 8.650 34.755 2.15804 3223.99 44.651 -4.98287 -14.5102 1103.53 it0 2vpz 3999 Bound
225 15.054 61.105 27.758379 3100.77 56.8099 1.93759 7.62549 1338.05 it0 2vpz 9221 Bound
226 17.546 77.271 -10.046347 1833.14 69.4123 -9.40962 1.41415 2107.64 it0 2vpz 1480 Bound
227 6.322 34.197 7.454989 2599.94 90.0208 -0.492619 -2.1381 1681.39 it0 2vpz 5463 Bound
228 10.616 47.646 20.412947 3035.01 45.1866 -0.290198 -0.127241 997.158 it0 2vpz 8363 Bound
229 6.329 33.337 13.303611 3454.02 82.0899 -0.305848 -4.91794 1683.37 it0 2vpz 6966 Bound
230 16.045 63.282 10.273237 1680.92 164.681 4.36271 0.919617 1346.51 it0 2vpz 6241 Bound
231 18.499 82.443 -7.849856 1195.76 85.692 0.992094 -1.44327 2021.32 it0 2vpz 1804 Bound
232 9.495 49.312 4.404694 2037.71 57.3022 -0.901228 -3.2412 1240.3 it0 2vpz 4596 Bound
233 2.763 21.582 -13.494708 502.635 -12.4638 -5.66682 5.3225 1805.21 it0 2vpz 1034 Bound
234 19.202 67.761 35.057526 3813.21 83.6136 3.58047 1.91647 940.765 it0 2vpz 9610 Bound
235 15.363 71.110 7.4864905 842.82 -1.73895 -3.22022 14.9843 1268.84 it0 2vpz 5469 Bound
236 17.161 79.003 4.516618 2005.27 14.4168 -4.09205 2.8653 1445.35 it0 2vpz 4634 Bound
237 13.932 55.532 -21.0111373 719.067 -7.98273 -3.55565 -8.22963 1633.67 it0 2vpz 722 Bound
238 5.463 26.697 -1.038052 1320.95 25.6978 -1.81038 1.29105 1398.52 it0 2vpz 3121 Bound
239 5.300 25.471 -3.071547 1354.42 14.5216 -2.5395 -0.628563 1359.29 it0 2vpz 2656 Bound
240 14.816 66.607 -1.349956 1361.72 39.3164 -7.64839 4.52297 1223.49 it0 2vpz 3032 Bound
241 2.632 14.803 1.710611 802.163 42.6321 -6.09484 15.8979 1654.04 it0 2vpz 3885 Bound
242 13.972 55.297 -15.4805982 1203.77 -3.48982 -3.71401 -7.31819 1645.12 it0 2vpz 891 Bound
243 18.529 60.537 30.089833 3739.31 65.7131 -0.871908 3.18091 1026.94 it0 2vpz 9380 Bound
244 5.112 26.091 -1.006754 1520.06 40.9256 -2.04274 -1.14547 1342.84 it0 2vpz 3133 Bound
245 8.288 29.057 23.547793 3485.53 63.4193 -2.48712 -1.05071 840.387 it0 2vpz 8783 Bound
246 7.560 38.750 16.397967 2876.35 189.953 0.451937 -2.5191 1219.79 it0 2vpz 7668 Bound
