complex i-RMSD l-RMSD HS Eair Evdw Eelec Edesolv BSA stage pdb rank difficulty
74 9.084 18.162 -4.405374 4283.33 73.4245 0.523781 -37.1023 1139.44 it0 2zxe-AB 8295 Easy
75 38.125 90.323 366.110544 38215 65.9873 0.231161 -4.72019 1221.03 it0 2zxe-AB 9513 Easy
76 14.517 26.854 -26.829211 1664.23 46.2748 0.349041 -34.037 1024.63 it0 2zxe-AB 6639 Easy
77 14.306 26.089 -69.043558 710.386 67.0582 -2.4217 -60.2959 1410.04 it0 2zxe-AB 616 Easy
78 1.806 4.052 -50.561104 743.443 64.4366 -0.5055 -46.0059 1212.85 it0 2zxe-AB 3374 Easy
79 2.572 5.832 -57.094669 1153.05 61.1377 -0.319746 -56.9323 1198.45 it0 2zxe-AB 2261 Easy
80 14.192 25.816 -51.14573 842.763 44.425 1.26879 -47.7397 1354.67 it0 2zxe-AB 3260 Easy
81 7.762 18.606 14.96244 4082.28 68.7071 -0.139931 -16.0062 1040.13 it0 2zxe-AB 8981 Easy
82 14.572 27.402 -49.024817 1031.64 51.8483 -1.0453 -46.2564 1255.8 it0 2zxe-AB 3677 Easy
83 14.212 25.708 -51.604465 854.046 57.4765 1.75021 -48.751 1371.89 it0 2zxe-AB 3170 Easy
84 14.266 25.647 -62.746094 534.946 93.6186 1.05306 -54.7228 1536.2 it0 2zxe-AB 1164 Easy
85 14.228 25.872 -54.109716 432.071 23.7649 0.526325 -46.2419 1295.25 it0 2zxe-AB 2775 Easy
86 10.921 21.993 -12.0101 2986.65 55.0608 -0.915408 -30.411 1110.08 it0 2zxe-AB 7825 Easy
87 36.675 86.239 357.54196 38508.4 116.237 -1.52771 -13.7861 1339.06 it0 2zxe-AB 9491 Easy
88 6.117 14.162 -50.49969021 1603.14 30.8293 1.121679E-02 -55.0691 1178.15 it0 2zxe-AB 3381 Easy
89 13.507 27.098 -13.435159 3332.79 62.7866 -0.134825 -36.8454 1041.07 it0 2zxe-AB 7725 Easy
90 14.239 26.672 -45.990245 764.216 13.5295 -1.7618 -40.2264 1177.95 it0 2zxe-AB 4235 Easy
91 4.042 9.041 -73.290296 595.852 29.9549 0.238135 -64.579 1520.75 it0 2zxe-AB 189 Easy
92 3.227 7.020 -70.949233 470.665 31.7537 -1.21652 -59.101 1565.59 it0 2zxe-AB 461 Easy
93 14.697 27.902 -65.508299 630.487 22.4238 0.340893 -59.2276 1315.07 it0 2zxe-AB 826 Easy
94 14.489 27.202 -60.409552 1185.4 93.5555 0.163793 -60.0987 1326.42 it0 2zxe-AB 1569 Easy
95 9.977 20.460 -17.997561 2491.06 59.1173 0.279666 -33.7355 1004.35 it0 2zxe-AB 7390 Easy
96 8.229 17.244 -36.957363 1669.89 30.5142 0.147995 -40.048 1406.14 it0 2zxe-AB 5612 Easy
97 45.570 109.461 442.157917 47113.6 376.344 -0.801683 -22.4263 951.354 it0 2zxe-AB 9889 Easy
98 5.319 11.147 -46.736523 1443.58 51.1149 0.368128 -48.6593 1339.23 it0 2zxe-AB 4087 Easy
99 12.677 25.574 -2.458843 3297.46 44.8732 -0.170795 -25.9652 974.618 it0 2zxe-AB 8397 Easy
100 13.835 28.096 -15.33625222 1876.85 122.069 -2.574222E-02 -23.4911 1180.86 it0 2zxe-AB 7599 Easy
101 12.813 24.091 -29.037699 2073.82 68.3511 -2.41241 -32.7355 1531.15 it0 2zxe-AB 6442 Easy
102 11.342 25.940 -15.863131 3340.18 27.8164 0.321605 -39.0922 1077.25 it0 2zxe-AB 7560 Easy
103 9.229 19.765 -38.744631 2990.18 109.581 -0.392841 -56.0585 1329.09 it0 2zxe-AB 5375 Easy
104 11.915 23.087 -36.462422 3249.6 64.5958 -0.51738 -54.268 1481.9 it0 2zxe-AB 5659 Easy
105 15.006 29.498 0.823049 3788.05 181.578 0.131169 -28.8456 1015.88 it0 2zxe-AB 8552 Easy
106 8.293 17.980 -29.919395 1986.79 44.1389 -0.826784 -35.959 1344.29 it0 2zxe-AB 6362 Easy
107 9.993 20.534 -5.772232 4432.72 105.874 0.440328 -40.8138 1078.47 it0 2zxe-AB 8210 Easy
108 14.249 26.519 -43.622788 1216.46 60.2922 -2.23681 -42.115 1203.85 it0 2zxe-AB 4687 Easy
109 40.294 97.451 413.96055 43486 579.276 3.14359 -18.0732 1176.26 it0 2zxe-AB 9719 Easy
110 14.243 25.884 -50.483339 854.336 45.2695 0.175906 -46.2218 1343.35 it0 2zxe-AB 3388 Easy
111 14.551 26.627 -48.3139043 577.322 3.44657 -1.43319 -40.0138 1267.46 it0 2zxe-AB 3800 Easy
112 14.503 27.260 -60.460371 989.278 70.8799 0.29705 -58.2399 1311.91 it0 2zxe-AB 1562 Easy
113 3.250 7.134 -68.188243 665.383 33.7417 -1.08339 -58.5297 1556.64 it0 2zxe-AB 668 Easy
114 14.674 27.761 -57.580049 1303.9 34.8716 0.567135 -58.427 1310.79 it0 2zxe-AB 2166 Easy
115 14.336 30.364 1.308419 3905.02 71.123 -0.605311 -26.9059 1094.18 it0 2zxe-AB 8565 Easy
116 14.187 25.677 -44.576038 585.1 33.0902 1.95336 -39.4383 1327.3 it0 2zxe-AB 4494 Easy
117 14.709 27.889 -56.581145 1231.54 34.9032 0.334623 -56.1408 1343.94 it0 2zxe-AB 2352 Easy
118 14.505 26.541 -43.713085 1322.13 50.2745 -1.52053 -42.4849 1343.17 it0 2zxe-AB 4669 Easy
119 12.988 25.893 9.871669 3952.37 67.1432 0.453067 -21.4185 935.803 it0 2zxe-AB 8848 Easy
120 13.054 26.026 -2.427187 2870.7 49.3485 0.574538 -22.8356 936.661 it0 2zxe-AB 8399 Easy
121 14.563 26.636 -42.200494 1197.16 36.8296 -1.41699 -40.1128 1301.06 it0 2zxe-AB 4911 Easy
122 14.108 28.450 17.12059 4536.03 72.7347 -0.239027 -18.773 995.503 it0 2zxe-AB 9019 Easy
123 1.375 2.645 -41.95517 1105.01 61.046 -5.77293 -36.3961 1144.67 it0 2zxe-AB 4940 Easy
124 11.545 25.987 -26.412831 2767.44 23.0079 -0.17746 -44.7068 943.305 it0 2zxe-AB 6676 Easy
125 8.702 17.845 -35.392479 2205.8 21.3538 -0.608417 -46.1041 1095.15 it0 2zxe-AB 5775 Easy
126 11.112 23.332 -14.621098 2735.1 16.1032 -1.90223 -29.3617 1086.92 it0 2zxe-AB 7641 Easy
127 15.854 32.520 -41.630236 1492.35 13.2507 -0.137843 -46.2816 1026.68 it0 2zxe-AB 4982 Easy
128 4.230 9.172 -69.391624 1018.22 62.33 -0.396524 -63.967 1583.36 it0 2zxe-AB 595 Easy
129 7.308 17.380 -54.095862 1017.86 34.7717 0.172321 -52.5486 1224.59 it0 2zxe-AB 2779 Easy
130 13.835 27.454 18.971379 4047.27 69.7261 0.930248 -15.0998 802.903 it0 2zxe-AB 9053 Easy
131 14.262 25.786 -48.942667 771.7 28.9573 -0.26784 -40.2013 1648.01 it0 2zxe-AB 3687 Easy
132 14.543 27.295 -23.737952 2565.07 66.3168 -1.83802 -34.5302 1368.36 it0 2zxe-AB 6920 Easy
133 14.227 26.452 -41.663877 1237.83 45.7513 -2.30999 -40.543 1164.67 it0 2zxe-AB 4975 Easy
134 13.347 25.620 -32.700842 1460.17 35.1638 1.18252 -36.1482 1268.85 it0 2zxe-AB 6071 Easy
135 14.003 25.853 -41.563635 956.33 14.3765 0.9797 -40.3802 1187.02 it0 2zxe-AB 4997 Easy
136 10.106 21.459 -11.188486 2804.84 44.9934 -1.95732 -26.7987 1093.08 it0 2zxe-AB 7885 Easy
137 1.385 2.671 -39.156265 1032.22 53.8385 -5.64595 -33.449 1092.19 it0 2zxe-AB 5325 Easy
138 9.656 20.752 -0.284638 3536.05 30.7897 -0.587825 -26.4296 893.561 it0 2zxe-AB 8504 Easy
139 2.980 7.067 -66.711564 793.281 50.7467 -0.856741 -59.4894 1480.57 it0 2zxe-AB 760 Easy
140 4.698 10.332 -28.250316 2085.33 69.9554 2.00423 -40.6574 1115 it0 2zxe-AB 6514 Easy
141 12.455 24.387 -27.141208 2243.96 76.8712 1.14768 -39.6865 1181.07 it0 2zxe-AB 6622 Easy
142 44.812 108.165 440.56071 46655.6 146.957 4.83556 -23.082 921.842 it0 2zxe-AB 9877 Easy
143 11.074 23.257 3.506182 4931.99 38.9682 -2.1383 -33.107 1095.81 it0 2zxe-AB 8656 Easy
144 15.421 30.595 -14.020965 2976.82 194.42 -0.259465 -33.0471 1242.68 it0 2zxe-AB 7681 Easy
145 14.248 26.563 -44.397466 1244.63 45.7064 -1.94633 -43.5896 1176.49 it0 2zxe-AB 4530 Easy
146 14.257 25.932 -53.792222 1311.27 87.0619 -0.836441 -52.9773 1396.18 it0 2zxe-AB 2827 Easy
147 14.538 26.436 -41.334401 1288.84 63.0919 -1.69012 -41.5274 1163.62 it0 2zxe-AB 5028 Easy
148 15.589 33.415 26.24163 6037.7 86.0395 -0.557925 -25.1334 930.444 it0 2zxe-AB 9120 Easy
149 14.200 25.680 -51.817962 714.275 51.8468 1.94962 -47.6864 1374.24 it0 2zxe-AB 3140 Easy
150 15.235 30.776 -2.494262 3472.43 101.429 -0.784222 -27.9614 948.723 it0 2zxe-AB 8394 Easy
151 14.731 27.895 -55.726808 1620.26 29.7416 0.326276 -59.1703 1338.28 it0 2zxe-AB 2510 Easy
152 14.274 26.721 -51.537299 830.144 30.1811 -1.85005 -46.2759 1201.46 it0 2zxe-AB 3187 Easy
153 12.300 25.152 9.073069 4043.62 76.3394 -0.594605 -21.5504 998.152 it0 2zxe-AB 8829 Easy
154 15.898 33.754 31.68110271 5245.74 82.3977 -8.864429E-02 -13.6511 786.053 it0 2zxe-AB 9141 Easy
155 40.491 99.043 394.687099 42168.3 62.396 0.306739 -16.6589 1126.77 it0 2zxe-AB 9625 Easy
156 14.594 31.788 2.59577481 5027.98 51.5232 -3.055719E-02 -37.1466 1102.21 it0 2zxe-AB 8619 Easy
157 14.206 25.576 -59.400445 575.111 52.3605 1.71004 -52.0551 1533.01 it0 2zxe-AB 1758 Easy
158 14.235 25.925 -58.932966 1319.89 36.0524 1.19601 -59.0826 1460.58 it0 2zxe-AB 1864 Easy
159 4.476 9.825 -71.185913 440.157 20.6565 -0.334348 -60.1213 1533.84 it0 2zxe-AB 438 Easy
160 14.788 27.953 -62.494327 867.592 20.9553 0.235 -58.3923 1322.25 it0 2zxe-AB 1207 Easy
161 14.339 25.933 -47.351728 994.325 35.7672 1.17035 -43.1287 1569.43 it0 2zxe-AB 3975 Easy
162 46.242 109.834 393.81801 44552.4 331.792 -1.83821 -40.6708 1251.49 it0 2zxe-AB 9618 Easy
163 5.867 12.550 -43.202229 1583.07 70.1993 -0.241922 -47.6387 1185.43 it0 2zxe-AB 4744 Easy
164 16.663 47.352 73.87398778 13048.9 53.8055 3.983278E-02 -44.4175 1277.54 it0 2zxe-AB 9242 Easy
165 1.640 3.314 -50.295216 984.69 74.7493 0.203491 -48.1816 1291.15 it0 2zxe-AB 3419 Easy
166 17.898 45.439 106.63487 14636.6 70.045 -1.72738 -24.6137 1409.05 it0 2zxe-AB 9306 Easy
167 14.464 27.118 -60.12175345 1102.84 96.4789 -3.804245E-02 -58.9094 1316.75 it0 2zxe-AB 1633 Easy
168 14.692 27.912 -66.030215 532.64 20.4143 0.449742 -58.9104 1310.01 it0 2zxe-AB 795 Easy
169 14.161 25.744 -42.566775 754.077 33.8725 2.11343 -39.7938 1276.59 it0 2zxe-AB 4855 Easy
170 5.261 11.285 -35.223856 1141.74 27.8294 -2.60575 -31.4375 1287.63 it0 2zxe-AB 5797 Easy
171 41.875 98.744 400.39174 40768.2 786.712 4.57589 -10.1156 961.767 it0 2zxe-AB 9652 Easy
172 4.369 9.466 -68.19811 708.572 17.745 -0.40198 -59.8247 1523.46 it0 2zxe-AB 666 Easy
173 11.675 22.088 -21.136492 2488.8 39.4858 -1.03905 -30.9006 1447.97 it0 2zxe-AB 7138 Easy
174 14.553 26.483 -49.13787 957.51 29.427 -1.64224 -46.1039 1126.11 it0 2zxe-AB 3649 Easy
175 15.279 31.084 -24.67013456 2192.32 39.2903 8.826244E-02 -36.8628 1021.17 it0 2zxe-AB 6825 Easy
176 14.267 25.953 -56.918708 757.429 39.7222 -1.15192 -50.271 1346.73 it0 2zxe-AB 2296 Easy
177 3.149 7.376 -34.774229 1191.07 40.3901 -1.50053 -32.6612 1292.71 it0 2zxe-AB 5852 Easy
178 13.996 26.791 -45.75413 798.234 31.1011 0.813919 -42.6468 1221.46 it0 2zxe-AB 4276 Easy
179 13.897 25.708 -46.670516 1880.54 41.3091 0.988893 -52.0377 1484.02 it0 2zxe-AB 4098 Easy
180 10.049 20.660 -18.793818 3037.34 80.9132 0.36695 -39.3988 1094.45 it0 2zxe-AB 7318 Easy
181 1.932 3.779 -29.203716 1467 63.8854 -1.70027 -30.4816 1233.07 it0 2zxe-AB 6425 Easy
182 11.853 23.090 -40.652132 2514.33 49.1384 -0.709916 -50.9344 1464.25 it0 2zxe-AB 5128 Easy
183 10.097 19.727 -21.712063 3436.23 65.7697 -0.16796 -43.281 1328.31 it0 2zxe-AB 7089 Easy
184 9.480 20.046 -30.166705 2572.33 121.882 -0.148125 -44.403 1255.77 it0 2zxe-AB 6332 Easy
185 9.027 19.411 -23.597517 3007.55 31.4907 0.189976 -41.5305 1264.74 it0 2zxe-AB 6929 Easy
186 3.509 7.664 -38.098901 761.595 66.9362 0.709487 -34.0178 1307.59 it0 2zxe-AB 5461 Easy
187 13.699 25.407 -49.477866 2884.38 68.8445 -0.950011 -61.8241 1623.6 it0 2zxe-AB 3583 Easy
188 14.821 28.015 -58.124651 1269.91 17.2078 0.292771 -58.0996 1318.9 it0 2zxe-AB 2036 Easy
189 44.971 108.588 420.97693 45216.8 446.987 2.89763 -28.9194 963.917 it0 2zxe-AB 9764 Easy
190 9.987 20.522 -7.671307 3572.4 127.087 0.455723 -34.2726 1084.93 it0 2zxe-AB 8104 Easy
191 3.275 7.135 -71.547182 918.513 73.5883 -0.632795 -64.5268 1630.86 it0 2zxe-AB 385 Easy
192 14.572 27.400 -48.280956 1175.52 57.0804 -1.05976 -47.26 1228.72 it0 2zxe-AB 3809 Easy
193 8.344 19.578 15.936629 4376.94 88.6029 1.7324 -20.2813 1016.99 it0 2zxe-AB 8998 Easy
194 10.477 21.868 -27.659203 2687.27 20.7857 -0.30576 -42.8793 1155.47 it0 2zxe-AB 6564 Easy
195 15.501 31.875 2.082341 4195.64 61.5735 -0.696794 -28.822 1097.1 it0 2zxe-AB 8599 Easy
196 14.571 27.444 -51.864197 891.286 35.5096 -0.920053 -47.8292 1238.29 it0 2zxe-AB 3133 Easy
197 14.802 27.973 -59.296294 1486.89 25.0784 0.168722 -61.0983 1348.64 it0 2zxe-AB 1780 Easy
198 1.401 2.716 -64.412753 640.904 14.0807 1.4092 -58.6113 1376.05 it0 2zxe-AB 924 Easy
199 14.193 25.815 -43.659981 1233.15 50.8079 1.30904 -44.3892 1341.94 it0 2zxe-AB 4679 Easy
200 3.266 7.165 -72.350956 496.748 36.0774 -1.02661 -61.1439 1550.87 it0 2zxe-AB 289 Easy
201 32.159 74.611 293.959894 32662.5 170.542 -0.208326 -20.9436 1321.86 it0 2zxe-AB 9356 Easy
202 6.540 13.741 -26.158823 2312.02 30.0037 -1.36626 -34.5895 1362.33 it0 2zxe-AB 6701 Easy
203 14.267 26.243 -62.157451 970.438 90.1569 -2.5558 -56.4663 1374.13 it0 2zxe-AB 1263 Easy
204 2.604 5.417 -61.139415 757.742 26.0015 -1.99615 -51.6303 1535.04 it0 2zxe-AB 1435 Easy
205 14.248 25.947 -61.043057 1374.02 49.4133 1.09961 -61.5581 1481.89 it0 2zxe-AB 1450 Easy
206 14.298 25.736 -59.009459 703.002 27.4417 0.942504 -53.841 1341.54 it0 2zxe-AB 1848 Easy
207 13.096 28.780 -7.359181 3701.17 39.809 -0.103971 -33.8242 1084.08 it0 2zxe-AB 8117 Easy
208 2.806 5.842 -60.513051 438.913 13.0209 -2.22249 -48.3495 1446.04 it0 2zxe-AB 1550 Easy
209 13.593 25.469 -2.15619 2811.07 118.934 -0.64428 -20.85 996.195 it0 2zxe-AB 8414 Easy
210 12.650 26.211 10.995437 4731.95 41.079 -0.200243 -28.7011 783.351 it0 2zxe-AB 8886 Easy
211 14.280 26.759 -51.372388 993.091 38.4922 -1.95372 -47.3785 1235.6 it0 2zxe-AB 3226 Easy
212 2.642 5.682 -34.901191 997.037 68.991 0.807529 -32.663 1370.6 it0 2zxe-AB 5834 Easy
213 13.522 27.141 -18.8668131 2231.55 49.7842 -9.42551E-02 -31.2203 1036.56 it0 2zxe-AB 7311 Easy
214 6.644 13.417 -28.93701 3158.61 48.1259 0.198531 -45.9371 1526.58 it0 2zxe-AB 6453 Easy
215 14.229 25.847 -48.034616 1311.72 57.1704 -1.89062 -47.209 1262.39 it0 2zxe-AB 3843 Easy
216 3.993 8.931 -74.363418 616.01 42.0019 0.186663 -65.7697 1536.05 it0 2zxe-AB 111 Easy
217 14.249 26.247 -54.420596 1430.79 54.0944 -7.75024 -47.6831 1383.61 it0 2zxe-AB 2721 Easy
218 10.244 19.952 -11.411996689 2956.57 52.1655 -2.051689E-03 -30.5002 1099.71 it0 2zxe-AB 7866 Easy
219 14.700 27.470 -53.847519 1000.44 31.2121 -1.30384 -50.3041 1255.61 it0 2zxe-AB 2817 Easy
220 14.520 27.249 -55.863626 1307.02 64.8018 0.164856 -56.8314 1291.53 it0 2zxe-AB 2485 Easy
221 14.314 26.115 -68.367815 884.508 80.8775 -2.54577 -61.412 1406.39 it0 2zxe-AB 653 Easy
222 14.294 26.285 -64.058949 918.788 79.2171 -2.4678 -57.5845 1398.67 it0 2zxe-AB 970 Easy
223 15.745 31.898 -23.711218 3004.81 55.4678 0.227004 -44.4526 1008.84 it0 2zxe-AB 6921 Easy
224 8.374 17.151 -15.724521 3166.41 10.0159 -2.55118 -30.6929 1424.47 it0 2zxe-AB 7569 Easy
225 44.744 106.877 446.231953 46160.4 96.0816 0.324107 -8.47828 817.869 it0 2zxe-AB 9905 Easy
226 14.290 25.999 -63.534641 1327.42 43.5854 0.641505 -63.0445 1484.17 it0 2zxe-AB 1036 Easy
227 12.649 25.505 -5.950403 3081.64 61.4638 -0.145141 -27.1777 1005.86 it0 2zxe-AB 8200 Easy
228 4.300 9.351 -72.200629 644.793 49.96 -0.393459 -63.0054 1574.93 it0 2zxe-AB 311 Easy
229 14.747 27.651 -41.597093 827.043 35.1207 0.93727 -37.5105 1364.55 it0 2zxe-AB 4991 Easy
230 14.238 26.741 -34.719081 1882.12 42.4905 0.237014 -43.2825 1091.97 it0 2zxe-AB 5860 Easy
231 6.062 14.038 -49.089640565 1483.33 37.1968 -5.408565E-03 -52.983 1130.65 it0 2zxe-AB 3660 Easy
232 14.301 26.005 -62.150705 1126.98 22.894 0.454455 -59.2109 1489.3 it0 2zxe-AB 1264 Easy
